scaffold,start,end,mid,sites,pi_Ppr
chr8,8673062,8698705,8685896,25000,0.00793
chr8,8698706,8724131,8711416,25000,0.005955
chr8,8724132,8750048,8737066,25000,0.006782
chr8,8750049,8775587,8762775,25000,0.008272
chr8,8775588,8801202,8788513,25000,0.007884
chr8,8801203,8827146,8814170,25000,0.00729
chr8,8827147,8852686,8839850,25000,0.006868
chr8,8852687,8878807,8865924,25000,0.004538
chr8,8878808,8904349,8891576,25000,0.008678
chr8,8904350,8930362,8917352,25000,0.002737
chr8,8930363,8956487,8943762,25000,0.007525
chr8,8956488,8982544,8969609,25000,0.008133
chr8,8982545,9008151,8995342,25000,0.009626
chr8,9008152,9038419,9021037,25000,0.006205
chr8,9038420,9064402,9051405,25000,0.01405
chr8,9064403,9090499,9077818,25000,0.008515
chr8,9090500,9116126,9103208,25000,0.006365
chr8,9116127,9142205,9129252,25000,0.009475
chr8,9142206,9167661,9154858,25000,0.006882
chr8,9167662,9193418,9180492,25000,0.006662
chr8,9193419,9220204,9206805,25000,0.010303
chr8,9220205,9246401,9233070,25000,0.010243
chr8,9246402,9273764,9260448,25000,0.010798
chr8,9273765,9299083,9286394,25000,0.005505
chr8,9299084,9324650,9311866,25000,0.008301
chr8,9324651,9350661,9337741,25000,0.00804
chr8,9350665,9380541,9365726,25000,0.01045
chr8,9380542,9406091,9393334,25000,0.006983
chr8,9406092,9432624,9419512,25000,0.009661
chr8,9432625,9458672,9445736,25000,0.006945
chr8,9458673,9485100,9471809,25000,0.008034
chr8,9485101,9510545,9497797,25000,0.006646
chr8,9510546,9536269,9523447,25000,0.0063
chr8,9536270,9562774,9549183,25000,0.011375
chr8,9562775,9588266,9575493,25000,0.008595
chr8,9588267,9614686,9601577,25000,0.010633
chr8,9614687,9645695,9629983,25000,0.009243
chr8,9645696,9671814,9658882,25000,0.008441
chr8,9671815,9697353,9684560,25000,0.005802
chr8,9697354,9722646,9709965,25000,0.006902
chr8,9722647,9748251,9735509,25000,0.008131
chr8,9748252,9792075,9773152,25000,0.016275
chr8,9792078,9818385,9805609,25000,0.010807
chr8,9818386,9844328,9831184,25000,0.009646
chr8,9844329,9870255,9857274,25000,0.007586
chr8,9870256,9896137,9883223,25000,0.008562
chr8,9896138,9921638,9908825,25000,0.008226
chr8,9921639,9948095,9934789,25000,0.003733
chr8,9948096,9973567,9960822,25000,0.006901
chr8,9973568,9999896,9986879,25000,0.008184
chr8,9999897,10041539,10027954,25000,0.009226
chr8,10041540,10067213,10054440,25000,0.009216
chr8,10067214,10092942,10080100,25000,0.006548
chr8,10092943,10118835,10105742,25000,0.009279
chr8,10118836,10144428,10131635,25000,0.008313
chr8,10144429,10170057,10157215,25000,0.007664
chr8,10170058,10196402,10183085,25000,0.009671
chr8,10196403,10222022,10209226,25000,0.005251
chr8,10222023,10247301,10234631,25000,0.004705
chr8,10247302,10272420,10259865,25000,0.004645
chr8,10272421,10298633,10285583,25000,0.008944
chr8,10298634,10325633,10312385,25000,0.009831
chr8,10325634,10351705,10338608,25000,0.008252
chr8,10351706,10377291,10364511,25000,0.007261
chr8,10377292,10403516,10390302,25000,0.008698
chr8,10403517,10429639,10416456,25000,0.003006
chr8,10429640,10456565,10442984,25000,0.004758
chr8,10456566,10482837,10469628,25000,0.00423
chr8,10482838,10509280,10495821,25000,0.009913
chr8,10509281,10535004,10522284,25000,0.00849
chr8,10535005,10561242,10548138,25000,0.010885
chr8,10561243,10590188,10574351,25000,0.007035
chr8,10590189,10615805,10602977,25000,0.008315
chr8,10615806,10641479,10628664,25000,0.009095
chr8,10641480,10675465,10656388,25000,0.011077
chr8,10675466,10700877,10688176,25000,0.00796
chr8,10700878,10726687,10713724,25000,0.010084
chr8,10726688,10752550,10739750,25000,0.008452
chr8,10752551,10778193,10765310,25000,0.003705
chr8,10778194,10803915,10791128,25000,0.003726
chr8,10803916,10830322,10817070,25000,0.010063
chr8,10830323,10856271,10843216,25000,0.006036
chr8,10856272,10882456,10869354,25000,0.008216
chr8,10882457,10907998,10895190,25000,0.007612
chr8,10907999,10933410,10920698,25000,0.006619
chr8,10933411,10958836,10946158,25000,0.005778
chr8,10958837,10984802,10971748,25000,0.010396
chr8,10984803,11010665,10997589,25000,0.011044
chr8,11010666,11036141,11023468,25000,0.007134
chr8,11036142,11061570,11048784,25000,0.005673
chr8,11061571,11087568,11074532,25000,0.005698
chr8,11087569,11113233,11100384,25000,0.005247
chr8,11113234,11138799,11125984,25000,0.006679
chr8,11138800,11165083,11152049,25000,0.008301
chr8,11165084,11190788,11177954,25000,0.007243
chr8,11190789,11218181,11205231,25000,0.005161
chr8,11218182,11244064,11230886,25000,0.005542
chr8,11244065,11273961,11259962,25000,0.008657
chr8,11273962,11299726,11286857,25000,0.010224
chr8,11299727,11325523,11312696,25000,0.00732
chr8,11325524,11351127,11338271,25000,0.008565
chr8,11351128,11376426,11363766,25000,0.003946
chr8,11376427,11406609,11390132,25000,0.003823
chr8,11406610,11432124,11419362,25000,0.005305
chr8,11432125,11457545,11444845,25000,0.004671
chr8,11457546,11483356,11470257,25000,0.006699
chr8,11483357,11509014,11496281,25000,0.007608
chr8,11509015,11535182,11522000,25000,0.010211
chr8,11535183,11560659,11547943,25000,0.005664
chr8,11560660,11587405,11574177,25000,0.008575
chr8,11587406,11616565,11601337,25000,0.010783
chr8,11616566,11657325,11631547,25000,0.010709
chr8,11657326,11684221,11671169,25000,0.010123
chr8,11684222,11713582,11697835,25000,0.013678
chr8,11713583,11739266,11726446,25000,0.008775
chr8,11739267,11765205,11752336,25000,0.009597
chr8,11765206,11791233,11778310,25000,0.006652
chr8,11791234,11816639,11803952,25000,0.007079
chr8,11816640,11842385,11829477,25000,0.006533
chr8,11842386,11868138,11855100,25000,0.007119
chr8,11868139,11894324,11881371,25000,0.007089
chr8,11894325,11920121,11907297,25000,0.008505
chr8,11920122,11946158,11933162,25000,0.008661
chr8,11946159,11972636,11959159,25000,0.014016
chr8,11972637,11998719,11985774,25000,0.008124
chr8,11998720,12024990,12011602,25000,0.005735
chr8,12024991,12050392,12037745,25000,0.004974
chr8,12050393,12076267,12063155,25000,0.004684
chr8,12076268,12101698,12089005,25000,0.004648
chr8,12101699,12126860,12114267,25000,0.004356
chr8,12126861,12152466,12139593,25000,0.00857
chr8,12152467,12178660,12165791,25000,0.009286
chr8,12178661,12204653,12191762,25000,0.00815
chr8,12204654,12230227,12217413,25000,0.008605
chr8,12230228,12257934,12244680,25000,0.013838
chr8,12257935,12283274,12270622,25000,0.003089
chr8,12283275,12308660,12295928,25000,0.003587
chr8,12308661,12334190,12321404,25000,0.007667
chr8,12334191,12360088,12347108,25000,0.010683
chr8,12360089,12385769,12372913,25000,0.008668
chr8,12385770,12411471,12398504,25000,0.0081
chr8,12411472,12437151,12424319,25000,0.00867
chr8,12437152,12470592,12452020,25000,0.010527
chr8,12470593,12496231,12483436,25000,0.009968
chr8,12496232,12521984,12509165,25000,0.005921
chr8,12521985,12548080,12535133,25000,0.008709
chr8,12548081,12573735,12560809,25000,0.007408
chr8,12573736,12599214,12586475,25000,0.006748
chr8,12599215,12625128,12612093,25000,0.00701
chr8,12625129,12650581,12637906,25000,0.008433
chr8,12650582,12677531,12663861,25000,0.0102
chr8,12677532,12703060,12690261,25000,0.007303
chr8,12703061,12728582,12715870,25000,0.006936
chr8,12728583,12753973,12741300,25000,0.003685
chr8,12753974,12779534,12766698,25000,0.007565
chr8,12779535,12805788,12792801,25000,0.009705
chr8,12805789,12832348,12819215,25000,0.006916
chr8,12832349,12858021,12845196,25000,0.007485
chr8,12858022,12883734,12870918,25000,0.00763
chr8,12883735,12909367,12896656,25000,0.009787
chr8,12909368,12935347,12922209,25000,0.007546
chr8,12935348,12960722,12948019,25000,0.005874
chr8,12960723,12986207,12973463,25000,0.007651
chr8,12986208,13012310,12999250,25000,0.010216
chr8,13012311,13039069,13025804,25000,0.010432
chr8,13039071,13065919,13053058,25000,0.007653
chr8,13065920,13091468,13078723,25000,0.006951
chr8,13091469,13116945,13104173,25000,0.005607
chr8,13116946,13142850,13129968,25000,0.007482
chr8,13142851,13168666,13155658,25000,0.006017
chr8,13168667,13195136,13182112,25000,0.006203
chr8,13195137,13221022,13208107,25000,0.00322
chr8,13221023,13246560,13233777,25000,0.0095
chr8,13246561,13273916,13259743,25000,0.012704
chr8,13273917,13305138,13291084,25000,0.002488
chr8,13305139,13339297,13323504,25000,0.01343
chr8,13339298,13387330,13366983,25000,0.008076
chr8,13387331,13413091,13400164,25000,0.011115
chr8,13413092,13462833,13435844,25000,0.013566
chr8,13462834,13492231,13476616,25000,0.014868
chr8,13492232,13522177,13505942,25000,0.011459
chr8,13522178,13552908,13537320,25000,0.009558
chr8,13552909,13580625,13567570,25000,0.01508
chr8,13580626,13606852,13593822,25000,0.009154
chr8,13606853,13632341,13619581,25000,0.007113
chr8,13632342,13657925,13645185,25000,0.009467
chr8,13657926,13691573,13675742,25000,0.010708
chr8,13691574,13719085,13705932,25000,0.011601
chr8,13719086,13744562,13731918,25000,0.01115
chr8,13744563,13783138,13769763,25000,0.007134
chr8,13783139,13811098,13797444,25000,0.013719
chr8,13811099,13838501,13825184,25000,0.015318
chr8,13838502,13863835,13851117,25000,0.004549
chr8,13863836,13889104,13876469,25000,0.005047
chr8,13889105,13914398,13901727,25000,0.006823
chr8,13914399,13939856,13927161,25000,0.006415
chr8,13939857,13965604,13952756,25000,0.008925
chr8,13965605,13991512,13978602,25000,0.006593
chr8,13991513,14017074,14004302,25000,0.007485
chr8,14017075,14042804,14030000,25000,0.007376
chr8,14042805,14068459,14055543,25000,0.008956
chr8,14068460,14094280,14081526,25000,0.007855
chr8,14094281,14120564,14107140,25000,0.009284
chr8,14120570,14146372,14133426,25000,0.005083
chr8,14146373,14172051,14159276,25000,0.007001
chr8,14172052,14197682,14184774,25000,0.007634
chr8,14197683,14224213,14210793,25000,0.008741
chr8,14224214,14250062,14237350,25000,0.008673
chr8,14250063,14276035,14263163,25000,0.005513
chr8,14276036,14301758,14288849,25000,0.008221
chr8,14301759,14327281,14314522,25000,0.005311
chr8,14327282,14352792,14340077,25000,0.007094
chr8,14352793,14378683,14365769,25000,0.005391
chr8,14378684,14404825,14391658,25000,0.008657
chr8,14404826,14432795,14418486,25000,0.010762
chr8,14432797,14458690,14445724,25000,0.010973
chr8,14458691,14484146,14471534,25000,0.005263
chr8,14484147,14512250,14497660,25000,0.012898
chr8,14512251,14540152,14526296,25000,0.013503
chr8,14540153,14566846,14552975,25000,0.012637
chr8,14566847,14598870,14582389,25000,0.012509
chr8,14598871,14627141,14613187,25000,0.011234
chr8,14627142,14653918,14640717,25000,0.011074
chr8,14653919,14679412,14666667,25000,0.007502
chr8,14679413,14705370,14692425,25000,0.002674
chr8,14705371,14734205,14718783,25000,0.010587
chr8,14734206,14778157,14760212,25000,0.011236
chr8,14778158,14804479,14791323,25000,0.007446
chr8,14804480,14829883,14817188,25000,0.005883
chr8,14829884,14855122,14842501,25000,0.005411
chr8,14855123,14880818,14868031,25000,0.006109
chr8,14880819,14906339,14893565,25000,0.007613
chr8,14906340,14931705,14919041,25000,0.00704
chr8,14931706,14957307,14944433,25000,0.006939
chr8,14957308,14983166,14970366,25000,0.007268
chr8,14983167,15010437,14996532,25000,0.007667
chr8,15010438,15038676,15024573,25000,0.011212
chr8,15038677,15064531,15051727,25000,0.010588
chr8,15064532,15097550,15082757,25000,0.009291
chr8,15097551,15127291,15111150,25000,0.009767
chr8,15127292,15155920,15141783,25000,0.010338
chr8,15155921,15183591,15169010,25000,0.004894
chr8,15183592,15209361,15196667,25000,0.008976
chr8,15209362,15234736,15222031,25000,0.006123
chr8,15234737,15260025,15247408,25000,0.005481
chr8,15260026,15285338,15272685,25000,0.005326
chr8,15285339,15310614,15297959,25000,0.005108
chr8,15310615,15336403,15323332,25000,0.008398
chr8,15336404,15362914,15349878,25000,0.010524
chr8,15362915,15389530,15376344,25000,0.005385
chr8,15389531,15415345,15402496,25000,0.008698
chr8,15415346,15445849,15431858,25000,0.010988
chr8,15445850,15471470,15458634,25000,0.006482
chr8,15471471,15497593,15484640,25000,0.00847
chr8,15497594,15523038,15510300,25000,0.006756
chr8,15523039,15549985,15537031,25000,0.009789
chr8,15549986,15575877,15562806,25000,0.009246
chr8,15575878,15625695,15607469,25000,0.014451
chr8,15625696,15676373,15651169,25000,0.01226
chr8,15676374,15702454,15689211,25000,0.008844
chr8,15702455,15730853,15716863,25000,0.010626
chr8,15730854,15761765,15745524,25000,0.015262
chr8,15761766,15799484,15780561,25000,0.015842
chr8,15799485,15829580,15814911,25000,0.011897
chr8,15829581,15857345,15843991,25000,0.010719
chr8,15857346,15891187,15872858,25000,0.011819
chr8,15891188,15917095,15904148,25000,0.011924
chr8,15917096,15943793,15930442,25000,0.009698
chr8,15943794,15970126,15956722,25000,0.0118
chr8,15970127,15996719,15983369,25000,0.010826
chr8,15996720,16035210,16013675,25000,0.012355
chr8,16035211,16063978,16050336,25000,0.00858
chr8,16063979,16101701,16084603,25000,0.019602
chr8,16101702,16152066,16131294,25000,0.024815
chr8,16152067,16193084,16178006,25000,0.010632
chr8,16193085,16220054,16206642,25000,0.013041
chr8,16220055,16246295,16232975,25000,0.006396
chr8,16246296,16273342,16259700,25000,0.01309
chr8,16273343,16301897,16287237,25000,0.013745
chr8,16301898,16330607,16316611,25000,0.01074
chr8,16330608,16357530,16344251,25000,0.011622
chr8,16357531,16385523,16370906,25000,0.012862
chr8,16385524,16413318,16399030,25000,0.010586
chr8,16413319,16441515,16427818,25000,0.009543
chr8,16441516,16466915,16454148,25000,0.005197
chr8,16466916,16492321,16479684,25000,0.007253
chr8,16492322,16522927,16508480,25000,0.011828
chr8,16522928,16551415,16537113,25000,0.009441
chr8,16551416,16577411,16564465,25000,0.011667
chr8,16577412,16605692,16590655,25000,0.012272
chr8,16605693,16634487,16620329,25000,0.011706
chr8,16634488,16663404,16649591,25000,0.008396
chr8,16663405,16695603,16680175,25000,0.013067
chr8,16695604,16722559,16709077,25000,0.010415
chr8,16722560,16749189,16735834,25000,0.01054
chr8,16749190,16792431,16773182,25000,0.008984
chr8,16792432,16819079,16806342,25000,0.005714
chr8,16819080,16846740,16832046,25000,0.007623
chr8,16846741,16937082,16887858,25000,0.00979
chr8,16937083,16969368,16950817,25000,0.005193
chr8,16969369,17012659,16991835,25000,0.004886
chr8,17012660,17041418,17026708,25000,0.00556
chr8,17041419,17075626,17058268,25000,0.013001
chr8,17075627,17101482,17088449,25000,0.004848
chr8,17101483,17126893,17114096,25000,0.003427
chr8,17126894,17162734,17150021,25000,0.003296
chr8,17162735,17192548,17177081,25000,0.00558
chr8,17192549,17217970,17205198,25000,0.004511
chr8,17217971,17243212,17230648,25000,0.004907
chr8,17243213,17268692,17255945,25000,0.003867
chr8,17268693,17298028,17281451,25000,0.0048
chr8,17298029,17326863,17311874,25000,0.005393
chr8,17326864,17353451,17340246,25000,0.001663
chr8,17353452,17378653,17366041,25000,0.006614
chr8,17378654,17408922,17394263,25000,0.005508
chr8,17408923,17437194,17422362,25000,0.006433
chr8,17437195,17462457,17449869,25000,0.005104
chr8,17462458,17498140,17480441,25000,0.005401
chr8,17498141,17524605,17511514,25000,0.006068
chr8,17524606,17550735,17537576,25000,0.005767
chr8,17550736,17576246,17563443,25000,0.003475
chr8,17576247,17610975,17590472,25000,0.005855
chr8,17610976,17637365,17624134,25000,0.009305
chr8,17637366,17662771,17650046,25000,0.006898
chr8,17662772,17687967,17675376,25000,0.00484
chr8,17687968,17713134,17700532,25000,0.002389
chr8,17713135,17738360,17725737,25000,0.003986
chr8,17738361,17763564,17750976,25000,0.001592
chr8,17763565,17788904,17776163,25000,0.006459
chr8,17788905,17814104,17801527,25000,0.002992
chr8,17814105,17839462,17826716,25000,0.004079
chr8,17839463,17868189,17853441,25000,0.002514
chr8,17868190,17894015,17881203,25000,0.003087
chr8,17894016,17919305,17906660,25000,0.003688
chr8,17919306,17970418,17950990,25000,0.001781
chr8,17970419,18027392,17989157,25000,0.004749
chr8,18027393,18058589,18041064,25000,0.006037
chr8,18058590,18096952,18082815,25000,0.006304
chr8,18096953,18126353,18112781,25000,0.003254
chr8,18126354,18151910,18139079,25000,0.003727
chr8,18151911,18178502,18165861,25000,0.003122
chr8,18178503,18203688,18191088,25000,0.004828
chr8,18203689,18231587,18216681,25000,0.004547
chr8,18231588,18256676,18244131,25000,0.003067
chr8,18256677,18281857,18269228,25000,0.002748
chr8,18281858,18306997,18294462,25000,0.002965
chr8,18306998,18332818,18320043,25000,0.004764
chr8,18332819,18358102,18345459,25000,0.004564
chr8,18358103,18383243,18370669,25000,0.002265
chr8,18383244,18411853,18396020,25000,0.00372
chr8,18411854,18438304,18424785,25000,0.007072
chr8,18438305,18486240,18469476,25000,0.002564
chr8,18486241,18512368,18499424,25000,0.002724
chr8,18512369,18562418,18546840,25000,0.00421
chr8,18562419,18595696,18580136,25000,0.0042
chr8,18595697,18621540,18608486,25000,0.006507
chr8,18621541,18646944,18634213,25000,0.002308
chr8,18646945,18680155,18664325,25000,0.005541
chr8,18680156,18705770,18692904,25000,0.007153
chr8,18705771,18744328,18723138,25000,0.007376
chr8,18744329,18772331,18758207,25000,0.003373
chr8,18772332,18797896,18785008,25000,0.004085
chr8,18797897,18829064,18815410,25000,0.004779
chr8,18829065,18857539,18842603,25000,0.004493
chr8,18857540,18882906,18870309,25000,0.004926
chr8,18882907,18908333,18895713,25000,0.003385
chr8,18908334,18935887,18923185,25000,0.00184
chr8,18935888,18960968,18948412,25000,0.002836
chr8,18960969,18986088,18973504,25000,0.002086
chr8,18986089,19011827,18998859,25000,0.002952
chr8,19011828,19037236,19024506,25000,0.009127
chr8,19037237,19062471,19049920,25000,0.002712
chr8,19062472,19102083,19083441,25000,0.001847
chr8,19102084,19143187,19128775,25000,0.002735
chr8,19143188,19169254,19156296,25000,0.002952
chr8,19169255,19205253,19187810,25000,0.005015
chr8,19205254,19244919,19218903,25000,0.002509
chr8,19244920,19270203,19257549,25000,0.004023
chr8,19270204,19295470,19282845,25000,0.003983
chr8,19295471,19320834,19308225,25000,0.002965
chr8,19320835,19346120,19333485,25000,0.002689
chr8,19346121,19371768,19359083,25000,0.004834
chr8,19371769,19396900,19384324,25000,0.003266
chr8,19396901,19422161,19409542,25000,0.00477
chr8,19422162,19447305,19434720,25000,0.003486
chr8,19447306,19473072,19460217,25000,0.002549
chr8,19473073,19499038,19485891,25000,0.002927
chr8,19499039,19511829,19505419,12645,0.002229
chr9,30789,57948,44430,25000,0.009088
chr9,57949,84275,70913,25000,0.006785
chr9,84276,111415,98099,25000,0.008648
chr9,111416,141929,126632,25000,0.008788
chr9,141930,168222,154715,25000,0.008852
chr9,168223,204021,189135,25000,0.013003
chr9,204022,230670,217276,25000,0.012069
chr9,230671,256558,243555,25000,0.008464
chr9,256559,282253,269553,25000,0.005727
chr9,282254,309881,295743,25000,0.00966
chr9,309882,336854,323231,25000,0.008199
