scaffold,start,end,mid,sites,pi_Hti
scaffold_149,358114,398400,375953,25000,0.019674
scaffold_149,398401,443437,416712,25000,0.021575
scaffold_149,443438,510343,487291,25000,0.015014
scaffold_149,510344,539130,524169,25000,0.011921
scaffold_150,1,27917,13894,25000,0.003936
scaffold_150,27918,56267,41843,25000,0.005133
scaffold_150,56268,83274,69869,25000,0.003826
scaffold_150,83275,110487,96773,25000,0.003531
scaffold_150,110488,138007,124493,25000,0.003481
scaffold_150,138008,177205,152202,25000,0.003726
scaffold_150,177206,218871,203914,25000,0.002197
scaffold_150,218872,246307,232535,25000,0.002991
scaffold_150,246308,274924,260288,25000,0.00405
scaffold_150,274925,317000,295711,25000,0.003636
scaffold_150,317001,347024,331087,25000,0.003601
scaffold_150,347025,400803,373627,25000,0.002719
scaffold_150,400805,434647,418131,25000,0.004297
scaffold_150,434648,462833,448146,25000,0.005164
scaffold_150,462834,491962,477198,25000,0.004313
scaffold_150,491963,519730,505806,25000,0.004104
scaffold_150,519731,547095,533542,25000,0.004113
scaffold_150,547096,575672,561216,25000,0.00291
scaffold_151,262,71340,28871,25000,0.017829
scaffold_151,71341,110048,91822,25000,0.02007
scaffold_151,110049,150956,129191,25000,0.018243
scaffold_151,150957,179894,164986,25000,0.016211
scaffold_151,179895,226299,200249,25000,0.019742
scaffold_151,226300,278341,245855,25000,0.013804
scaffold_151,278342,309354,294337,25000,0.012985
scaffold_151,309355,348176,329950,25000,0.011083
scaffold_151,348177,378274,363559,25000,0.011838
scaffold_151,378275,423666,404299,25000,0.013668
scaffold_151,423667,469379,445373,25000,0.011184
scaffold_151,469380,502901,486915,25000,0.009794
scaffold_151,502902,541313,519490,25000,0.017758
scaffold_151,541314,570194,555339,25000,0.012547
scaffold_152,47711,114008,86537,25000,0.032491
scaffold_152,114011,222486,158247,25000,0.033434
scaffold_152,222487,273298,242928,25000,0.031913
scaffold_152,273299,310250,293737,25000,0.010349
scaffold_152,310251,404409,347755,25000,0.021508
scaffold_152,404410,510154,457292,25000,0.042318
scaffold_153,1,27915,13853,25000,0.00622
scaffold_153,27916,56457,42263,25000,0.00804
scaffold_153,56458,84724,70236,25000,0.009011
scaffold_153,84725,119741,104639,25000,0.004543
scaffold_153,119742,147775,133549,25000,0.003303
scaffold_153,147776,182920,165783,25000,0.003656
scaffold_153,182921,209459,196303,25000,0.003293
scaffold_153,209460,237805,223433,25000,0.003399
scaffold_153,237806,270664,253688,25000,0.005996
scaffold_153,270665,298276,284047,25000,0.005711
scaffold_153,298277,325997,311972,25000,0.004596
scaffold_153,325998,353571,340080,25000,0.00288
scaffold_153,353572,381835,367687,25000,0.006376
scaffold_153,381836,409509,395940,25000,0.004413
scaffold_153,409510,435982,422647,25000,0.004056
scaffold_153,435983,467721,451212,25000,0.005134
scaffold_153,467729,564109,519737,25000,0.006196
scaffold_154,27,50029,28093,25000,0.007767
scaffold_154,50030,140219,93840,25000,0.007957
scaffold_154,140220,173739,158134,25000,0.008537
scaffold_154,173740,200870,187255,25000,0.00702
scaffold_154,200871,228113,214418,25000,0.004547
scaffold_154,228114,282218,248060,25000,0.005631
scaffold_154,282219,309719,295964,25000,0.007854
scaffold_154,309720,346657,327575,25000,0.004946
scaffold_154,346658,380416,363557,25000,0.008336
scaffold_154,380417,409544,395469,25000,0.007261
scaffold_154,409545,441453,424703,25000,0.007323
scaffold_154,441454,470999,456828,25000,0.005601
scaffold_154,471000,509928,487470,25000,0.005396
scaffold_154,509929,538551,524363,25000,0.004361
scaffold_154,538552,559933,550109,17352,0.011674
scaffold_155,139703,423671,291605,25000,0.010909
scaffold_155,423672,451160,436959,25000,0.014
scaffold_155,451161,501715,477143,25000,0.016546
scaffold_155,501716,538556,521914,25000,0.015901
scaffold_155,538557,552011,545407,11381,0.015022
scaffold_156,1,172271,95093,25000,0.019341
scaffold_156,172272,310976,209043,25000,0.015977
scaffold_156,310977,387302,347429,25000,0.017572
scaffold_156,387308,429908,412114,25000,0.017883
scaffold_156,429912,467969,446625,25000,0.022422
scaffold_156,467970,512738,493118,25000,0.005781
scaffold_156,512739,543219,527936,25000,0.013691
scaffold_157,2052,45193,21745,25000,0.016691
scaffold_157,45194,97123,69024,25000,0.0158
scaffold_157,97124,129956,114055,25000,0.017276
scaffold_157,129957,166192,145484,25000,0.015194
scaffold_157,166193,200513,182384,25000,0.019012
scaffold_157,200514,241292,221799,25000,0.022699
scaffold_157,241294,292080,265899,25000,0.015966
scaffold_157,292081,323706,308320,25000,0.01358
scaffold_157,323707,357006,340959,25000,0.017194
scaffold_157,357007,391334,375016,25000,0.013736
scaffold_157,391335,466292,419031,25000,0.019183
scaffold_157,466293,507244,489189,25000,0.016095
scaffold_157,507245,537328,521828,25000,0.013722
scaffold_158,22753,385426,133387,25000,0.017055
scaffold_158,385427,503371,435588,14579,0.025922
scaffold_159,9649,40979,25143,25000,0.026176
scaffold_159,40980,99364,75341,25000,0.024775
scaffold_159,99365,155414,129606,25000,0.018331
scaffold_159,155415,297984,223409,25000,0.027314
scaffold_159,297985,439339,404083,25000,0.027059
scaffold_160,2666,51164,28229,25000,0.016064
scaffold_160,51165,155431,77309,25000,0.023248
scaffold_160,155432,214500,190378,25000,0.019571
scaffold_160,214501,299638,262254,25000,0.020321
scaffold_160,299639,448278,369705,25000,0.021321
scaffold_160,448279,528247,493357,18182,0.032773
scaffold_161,8784,308973,236072,25000,0.006391
scaffold_161,308974,347648,328396,25000,0.01077
scaffold_161,347650,379444,364552,25000,0.012471
scaffold_161,379445,407034,393288,25000,0.014519
scaffold_161,407035,448564,423999,25000,0.013296
scaffold_161,448565,480583,464158,25000,0.012477
scaffold_161,480589,512006,495464,25000,0.012709
scaffold_162,1,245644,129822,25000,0.021574
scaffold_162,245645,366139,303492,25000,0.015737
scaffold_162,366140,457076,433430,25000,0.018143
scaffold_162,457077,512371,482397,25000,0.024799
scaffold_163,59161,103516,82540,25000,0.01508
scaffold_163,103517,293182,171927,25000,0.023308
scaffold_163,293183,332401,307709,25000,0.013895
scaffold_163,332402,364186,348680,25000,0.021213
scaffold_163,364187,393456,378984,25000,0.022192
scaffold_163,393457,461600,426316,25000,0.019775
scaffold_164,11830,444684,269749,25000,0.006542
scaffold_165,173,48856,22560,25000,0.032063
scaffold_165,48857,82588,66005,25000,0.010153
scaffold_165,82589,116386,98986,25000,0.007536
scaffold_165,116387,173315,154312,25000,0.024108
scaffold_165,173316,222209,190922,25000,0.012682
scaffold_165,222210,451570,346345,25000,0.026973
scaffold_165,451571,471918,458547,10253,0.016859
scaffold_167,7364,138886,84702,25000,0.028097
scaffold_167,138888,307500,225330,25000,0.026001
scaffold_167,307502,361155,334489,24807,0.029311
scaffold_168,21466,153536,119753,25000,0.022878
scaffold_168,153537,213754,181252,25000,0.01357
scaffold_168,213755,453394,409453,14717,0.023006
scaffold_169,9496,207358,87918,25000,0.017155
scaffold_169,207359,406565,331865,25000,0.019531
scaffold_169,406566,468799,426617,22860,0.015726
scaffold_170,24046,283943,181058,25000,0.017154
scaffold_170,283944,329354,299332,25000,0.005873
scaffold_170,329355,401046,357276,25000,0.011908
scaffold_170,401048,447614,427041,25000,0.011617
scaffold_170,447615,468414,457312,15100,0.019785
scaffold_171,4217,33178,18321,25000,0.008146
scaffold_171,33179,78549,53743,25000,0.006326
scaffold_171,78550,127063,101251,25000,0.008526
scaffold_171,127064,155828,141381,25000,0.006126
scaffold_171,155829,185890,170435,25000,0.012672
scaffold_171,185891,213914,199662,25000,0.004514
scaffold_171,213915,243500,228351,25000,0.005233
scaffold_171,243501,279877,259806,25000,0.008349
scaffold_171,279878,308194,294250,25000,0.007356
scaffold_171,308195,338727,323434,25000,0.017181
scaffold_171,338728,371420,354110,25000,0.012737
scaffold_171,371421,408956,392052,25000,0.012219
scaffold_171,408957,436189,422552,25000,0.006447
scaffold_171,436190,462902,449531,25000,0.006309
scaffold_172,9173,42586,24805,25000,0.011434
scaffold_172,42587,89503,61553,25000,0.012507
scaffold_172,89504,119412,104651,25000,0.013711
scaffold_172,119413,153938,139263,25000,0.015201
scaffold_172,153939,181280,168025,25000,0.008371
scaffold_172,181281,223652,202973,25000,0.009066
scaffold_172,223653,280545,259217,25000,0.008986
scaffold_172,280546,314141,297631,25000,0.008087
scaffold_172,314142,355088,339436,25000,0.006237
scaffold_172,355089,384125,369899,25000,0.009473
scaffold_172,384126,413979,399436,25000,0.006954
scaffold_172,413980,451912,433980,25000,0.01146
scaffold_173,260,28304,14982,25000,0.009729
scaffold_173,28305,55695,42075,25000,0.009811
scaffold_173,55696,87927,72151,25000,0.0188
scaffold_173,87928,125219,102226,25000,0.01074
scaffold_173,125220,168970,144637,25000,0.006593
scaffold_173,168971,209298,185016,25000,0.007991
scaffold_173,209299,244829,225473,25000,0.015339
scaffold_173,244831,353377,293086,25000,0.014379
scaffold_173,353378,386551,371039,25000,0.012013
scaffold_173,386552,416059,401829,25000,0.014657
scaffold_173,416060,444384,430290,25000,0.012136
scaffold_173,444385,463881,454190,17153,0.013809
scaffold_174,26,63944,19561,25000,0.018867
scaffold_174,63945,111159,83947,25000,0.023227
scaffold_174,111160,148039,130352,25000,0.025312
scaffold_174,148040,268202,202212,25000,0.030254
scaffold_174,268203,337360,303018,25000,0.033978
scaffold_174,337361,377116,357429,25000,0.021293
scaffold_174,377117,451568,396152,13078,0.016978
scaffold_175,25736,197540,77503,25000,0.019935
scaffold_175,197541,448839,309223,18467,0.019747
scaffold_176,26,45759,24455,25000,0.006603
scaffold_176,45760,75622,60881,25000,0.007541
scaffold_176,75623,110635,93687,25000,0.005864
scaffold_176,110636,141695,125908,25000,0.007614
scaffold_176,141696,172774,156404,25000,0.012681
scaffold_176,172775,201472,186895,25000,0.008771
scaffold_176,201473,235571,220079,25000,0.007356
scaffold_176,235572,263652,249241,25000,0.00693
scaffold_176,263653,294581,277707,25000,0.006954
scaffold_176,294582,325828,309902,25000,0.005796
scaffold_176,325829,356043,341160,25000,0.007531
scaffold_176,356044,386228,371077,25000,0.008061
scaffold_176,386229,418365,400871,25000,0.004306
scaffold_176,418366,447702,433040,25000,0.006057
scaffold_177,892,76985,40425,25000,0.030276
scaffold_177,76986,255049,203436,25000,0.0105
scaffold_177,255050,304388,274675,10803,0.011343
scaffold_179,16125,120482,93984,25000,0.013436
scaffold_179,120483,420259,264704,24129,0.019787
scaffold_180,61235,378879,253378,12426,0.029707
scaffold_181,1,209508,70921,25000,0.005481
scaffold_181,209509,313551,243737,22721,0.014221
scaffold_182,21843,152316,72806,25000,0.023291
scaffold_182,152317,249098,190126,25000,0.025779
scaffold_182,249099,306241,279668,25000,0.021881
scaffold_182,306242,368771,330162,25000,0.017607
scaffold_182,368772,411640,392209,25000,0.018886
scaffold_183,167690,200771,183600,25000,0.01451
scaffold_183,200772,229326,215106,25000,0.020067
scaffold_183,229327,262671,245961,25000,0.015151
scaffold_183,262672,301875,277957,25000,0.020283
scaffold_183,301876,362564,332559,25000,0.015563
scaffold_183,362565,408377,391214,19422,0.012848
scaffold_184,3502,33810,18477,25000,0.022063
scaffold_184,33811,142557,91293,25000,0.015751
scaffold_184,142560,179772,162806,25000,0.001074
scaffold_184,179773,235900,208025,25000,0.008526
scaffold_184,235901,287604,267923,25000,0.024587
scaffold_184,287605,341467,311221,25000,0.027422
scaffold_184,341468,387180,367199,25000,0.0193
scaffold_185,54053,87479,70573,25000,0.01468
scaffold_185,87480,115151,101182,25000,0.015204
scaffold_185,115152,143380,129693,25000,0.009586
scaffold_185,143381,170380,156833,25000,0.012014
scaffold_185,170381,219705,191703,25000,0.017982
scaffold_185,219706,254868,239043,25000,0.009063
scaffold_185,254869,283711,269102,25000,0.010616
scaffold_185,283712,316688,300339,25000,0.014334
scaffold_185,316691,356504,337230,25000,0.010508
scaffold_185,356505,398870,375302,25000,0.008223
scaffold_186,9430,48880,34068,25000,0.009147
scaffold_186,48881,82049,65989,25000,0.016463
scaffold_186,82050,137083,105224,25000,0.028883
scaffold_186,137084,221460,186391,25000,0.013108
scaffold_186,221461,269132,243736,25000,0.013602
scaffold_186,269133,307275,290607,25000,0.01669
scaffold_186,307276,350147,323857,25000,0.020463
scaffold_186,350148,393789,376184,21438,0.009774
scaffold_187,221096,392248,304934,25000,0.008824
scaffold_188,1,52668,20336,25000,0.009727
scaffold_188,52669,93367,71882,25000,0.011479
scaffold_188,93368,128667,110783,25000,0.01728
scaffold_188,128668,161133,145421,25000,0.016336
scaffold_188,161134,194877,177246,25000,0.015013
scaffold_188,194878,234076,213694,25000,0.013364
scaffold_188,234077,263098,248735,25000,0.015309
scaffold_188,263099,301107,283564,25000,0.01965
scaffold_188,301108,364040,330774,25000,0.014553
scaffold_188,364241,393617,379119,23446,0.011649
scaffold_189,83177,235205,209302,25000,0.018434
scaffold_190,1400,34699,19209,25000,0.004973
scaffold_190,34700,68731,54172,25000,0.004987
scaffold_190,68732,97459,82795,25000,0.004989
scaffold_190,97460,124904,111326,25000,0.005194
scaffold_190,124905,152487,138248,25000,0.004453
scaffold_190,152488,180135,166511,25000,0.00533
scaffold_190,180136,207596,194048,25000,0.004949
scaffold_190,207597,249863,230555,25000,0.005341
scaffold_190,249864,286431,267408,25000,0.007249
scaffold_190,286432,313971,300192,25000,0.006514
scaffold_190,313972,342446,328415,25000,0.006469
scaffold_190,342447,384643,365196,25000,0.005544
scaffold_192,8830,61458,35733,25000,0.008114
scaffold_192,61459,102876,77098,25000,0.010136
scaffold_192,102877,131305,117086,25000,0.006566
scaffold_192,131306,159969,145981,25000,0.006447
scaffold_192,159970,189434,174926,25000,0.005399
scaffold_192,189435,216249,202884,25000,0.007127
scaffold_192,216250,246084,231013,25000,0.007943
scaffold_192,246085,273663,259819,25000,0.00511
scaffold_192,273664,301991,287923,25000,0.003949
scaffold_192,301992,329339,315648,25000,0.002736
scaffold_192,329340,368307,351536,25000,0.003993
scaffold_193,38387,150288,97485,25000,0.013728
scaffold_193,150289,260559,225718,25000,0.027307
scaffold_193,260560,328878,282108,25000,0.020163
scaffold_193,328879,376360,343524,16388,0.014375
scaffold_194,8092,355455,154074,25000,0.023006
scaffold_195,560,28989,14447,25000,0.003999
scaffold_195,28990,154515,77545,25000,0.026092
scaffold_195,154516,196595,178317,25000,0.016086
scaffold_195,196596,277970,254726,25000,0.017858
scaffold_195,277971,350249,308837,20128,0.023963
scaffold_196,4719,52481,28491,25000,0.009661
scaffold_196,52482,86555,68784,25000,0.010006
scaffold_196,86556,163562,122823,25000,0.021083
scaffold_196,163563,203192,182704,25000,0.023732
scaffold_196,203193,236389,220311,25000,0.018874
scaffold_196,236390,274924,258350,25000,0.012461
scaffold_196,274925,321369,296580,25000,0.009761
scaffold_196,321370,342745,332158,17159,0.011818
scaffold_197,41265,192534,152044,25000,0.007432
scaffold_197,192535,317669,263979,25000,0.00641
scaffold_200,58,34266,15263,25000,0.01129
scaffold_200,34267,63719,49649,25000,0.012943
scaffold_200,63720,122584,84018,25000,0.008223
scaffold_200,122585,212248,180416,25000,0.016314
scaffold_200,212249,242874,228419,25000,0.012848
scaffold_200,242875,277605,258976,25000,0.010557
scaffold_200,277606,306081,291723,25000,0.011084
scaffold_200,306082,327970,317105,19495,0.008489
scaffold_201,86518,238773,166378,25000,0.029638
scaffold_201,238774,269700,254972,25000,0.017888
scaffold_201,269701,298000,283857,25000,0.003217
scaffold_201,298001,328013,312045,23318,0.011061
scaffold_202,27,31717,16703,25000,0.003584
scaffold_202,31718,66362,49179,25000,0.003097
scaffold_202,66363,100977,83408,25000,0.005773
scaffold_202,100978,164649,133337,25000,0.002751
scaffold_202,164650,212806,198423,25000,0.00926
scaffold_202,212807,248964,234659,25000,0.003376
scaffold_202,248965,279732,263067,25000,0.003913
scaffold_202,279733,307912,294338,25000,0.004761
scaffold_203,1850,40439,23228,25000,0.008914
scaffold_203,40440,74988,59317,25000,0.01569
scaffold_203,74989,103516,89041,25000,0.017323
scaffold_203,103517,132288,118361,25000,0.017564
scaffold_203,132289,169280,151717,25000,0.015079
scaffold_203,169281,213513,192054,25000,0.013364
scaffold_203,213514,246050,229783,25000,0.009789
scaffold_203,246052,279670,262682,25000,0.007171
scaffold_203,279671,312906,298232,20017,0.012884
scaffold_204,74840,189142,121117,13196,0.032894
scaffold_205,243,30634,15547,25000,0.008643
scaffold_205,30635,62401,48395,25000,0.008223
scaffold_205,62402,90846,76378,25000,0.009004
scaffold_205,90848,126634,108115,25000,0.00722
scaffold_205,126635,155209,140675,25000,0.007051
scaffold_205,155210,190502,170486,25000,0.011347
scaffold_205,190503,218962,204670,25000,0.007927
scaffold_205,218963,247600,233135,25000,0.010492
scaffold_205,247601,285557,269668,25000,0.012986
scaffold_205,285558,300597,292717,13025,0.006581
