scaffold,start,end,mid,sites,pi_Hrs
scaffold_38,79221,104347,91808,25000,0.000955
scaffold_38,104348,129900,117117,25000,0.003004
scaffold_38,129901,155505,142687,25000,0.002885
scaffold_38,155506,181946,168657,25000,0.006302
scaffold_38,181947,207385,194664,25000,0.00287
scaffold_38,207386,232837,220052,25000,0.003817
scaffold_38,232838,258806,245958,25000,0.003292
scaffold_38,258807,285874,271925,25000,0.009331
scaffold_38,285875,314547,301129,25000,0.00759
scaffold_38,314548,339890,327217,25000,0.004902
scaffold_38,339891,365153,352545,25000,0.003462
scaffold_38,365154,390307,377764,25000,0.002634
scaffold_38,390308,415822,403010,25000,0.005969
scaffold_38,415823,441882,429067,25000,0.009435
scaffold_38,441883,467638,454772,25000,0.009198
scaffold_38,467639,493394,480676,25000,0.011146
scaffold_38,493395,520349,507226,25000,0.010502
scaffold_38,520350,546403,533424,25000,0.006364
scaffold_38,546404,572265,559484,25000,0.004593
scaffold_38,572266,651957,600396,25000,0.007024
scaffold_38,651958,691583,666686,25000,0.008869
scaffold_38,691584,758827,740842,25000,0.004624
scaffold_38,758828,783978,771448,25000,0.001894
scaffold_38,783979,809187,796572,25000,0.003304
scaffold_38,809188,834426,821862,25000,0.003019
scaffold_38,834427,859495,846964,25000,0.002094
scaffold_38,859496,884644,872054,25000,0.003433
scaffold_38,884645,909882,897269,25000,0.003114
scaffold_38,909883,935888,922907,25000,0.00668
scaffold_38,935889,962283,949418,25000,0.007458
scaffold_38,962284,987750,974995,25000,0.004668
scaffold_38,987751,1012861,1000312,25000,0.004259
scaffold_38,1012862,1038889,1025662,25000,0.004173
scaffold_38,1038890,1068850,1053916,25000,0.010665
scaffold_38,1068851,1101724,1085867,25000,0.012963
scaffold_38,1101726,1127622,1114803,25000,0.006842
scaffold_38,1127623,1153863,1140604,25000,0.005299
scaffold_38,1153864,1179376,1166670,25000,0.006459
scaffold_38,1179377,1210250,1193755,25000,0.010699
scaffold_38,1210251,1237089,1223097,25000,0.010415
scaffold_38,1237090,1263165,1250147,25000,0.007097
scaffold_38,1263166,1290717,1277249,25000,0.005725
scaffold_38,1290718,1320290,1306191,25000,0.007081
scaffold_38,1320291,1347444,1333742,25000,0.013
scaffold_38,1347445,1375015,1360768,25000,0.008077
scaffold_38,1375016,1404125,1389404,25000,0.006792
scaffold_38,1404126,1438615,1421354,25000,0.016388
scaffold_38,1438616,1473512,1455345,25000,0.017895
scaffold_38,1473513,1499883,1486521,25000,0.006748
scaffold_38,1499884,1532570,1514994,25000,0.009039
scaffold_38,1532571,1558812,1545379,25000,0.005151
scaffold_38,1558813,1585194,1572021,25000,0.014529
scaffold_38,1585195,1611003,1598167,25000,0.007783
scaffold_38,1611004,1636487,1623779,25000,0.011878
scaffold_38,1636488,1665808,1650463,25000,0.004647
scaffold_38,1665809,1696043,1681438,25000,0.009182
scaffold_38,1696044,1726486,1710941,25000,0.014047
scaffold_38,1726487,1761829,1746776,25000,0.006139
scaffold_38,1761830,1790251,1775797,25000,0.011694
scaffold_38,1790252,1821073,1806327,25000,0.019145
scaffold_38,1821074,1848417,1834794,25000,0.009188
scaffold_38,1848418,1873926,1861171,25000,0.007017
scaffold_38,1873927,1901386,1887654,25000,0.010286
scaffold_38,1901387,1933570,1917694,25000,0.010698
scaffold_38,1933571,1964317,1948582,25000,0.016253
scaffold_38,1964318,1992682,1979002,25000,0.012373
scaffold_38,1992683,2019089,2006620,22007,0.009584
scaffold_39,15,25973,12909,25000,0.001604
scaffold_39,25974,51302,38645,25000,0.003549
scaffold_39,51303,76648,64066,25000,0.003811
scaffold_39,76649,102452,89525,25000,0.005048
scaffold_39,102453,128516,115636,25000,0.005457
scaffold_39,128517,153793,141157,25000,0.002854
scaffold_39,153794,179354,166575,25000,0.005841
scaffold_39,179355,204748,192135,25000,0.004474
scaffold_39,204749,230207,217429,25000,0.003634
scaffold_39,230208,255541,242850,25000,0.006546
scaffold_39,255542,283741,268760,25000,0.006488
scaffold_39,283742,309141,296580,25000,0.002545
scaffold_39,309142,334208,321680,25000,0.00114
scaffold_39,334209,359266,346722,25000,0.002784
scaffold_39,359267,384421,371830,25000,0.002925
scaffold_39,384422,415599,399657,25000,0.001871
scaffold_39,415600,441679,428314,25000,0.004788
scaffold_39,441680,466962,454373,25000,0.003246
scaffold_39,466963,492131,479567,25000,0.002382
scaffold_39,492132,517573,504788,25000,0.002959
scaffold_39,517574,542665,530109,25000,0.002001
scaffold_39,542666,568312,555666,25000,0.003348
scaffold_39,568313,594928,581436,25000,0.006538
scaffold_39,594929,619988,607473,25000,0.003145
scaffold_39,619989,645036,632513,25000,0.001194
scaffold_39,645037,670346,657688,25000,0.008152
scaffold_39,670347,707153,690216,25000,0.007673
scaffold_39,707154,735789,722694,25000,0.004261
scaffold_39,735790,762457,748818,25000,0.006905
scaffold_39,762458,788262,775323,25000,0.012074
scaffold_39,788263,813632,800975,25000,0.008089
scaffold_39,813633,839149,826373,25000,0.006134
scaffold_39,839150,864550,851953,25000,0.004854
scaffold_39,864551,889922,877192,25000,0.004778
scaffold_39,889923,915149,902527,25000,0.004808
scaffold_39,915150,941341,928498,25000,0.006593
scaffold_39,941342,966476,953922,25000,0.002489
scaffold_39,966477,991591,979035,25000,0.002016
scaffold_39,991592,1016765,1004183,25000,0.002478
scaffold_39,1016766,1041896,1029338,25000,0.002149
scaffold_39,1041897,1067894,1054859,25000,0.003217
scaffold_39,1067895,1093246,1080515,25000,0.005002
scaffold_39,1093247,1118373,1105818,25000,0.002255
scaffold_39,1118374,1143911,1131190,25000,0.00181
scaffold_39,1143912,1168989,1156447,25000,0.00164
scaffold_39,1168990,1194077,1181548,25000,0.003347
scaffold_39,1194078,1220994,1207291,25000,0.005155
scaffold_39,1220995,1246142,1233549,25000,0.002158
scaffold_39,1246143,1271239,1258707,25000,0.002279
scaffold_39,1271240,1296354,1283772,25000,0.001906
scaffold_39,1296355,1321491,1308915,25000,0.001076
scaffold_39,1321492,1346560,1334029,25000,0.002012
scaffold_39,1346561,1372251,1359623,25000,0.002927
scaffold_39,1372252,1397626,1384970,25000,0.003947
scaffold_39,1397627,1422949,1410373,25000,0.002583
scaffold_39,1422950,1448026,1435488,25000,0.002331
scaffold_39,1448027,1473071,1460551,25000,0.002208
scaffold_39,1473072,1498496,1485651,25000,0.002492
scaffold_39,1498497,1523739,1511070,25000,0.002862
scaffold_39,1523740,1549118,1536502,25000,0.003571
scaffold_39,1549119,1574465,1561821,25000,0.00219
scaffold_39,1574466,1601515,1587228,25000,0.00396
scaffold_39,1601516,1626923,1614153,25000,0.002948
scaffold_39,1626924,1651969,1639444,25000,0.001513
scaffold_39,1651970,1677094,1664532,25000,0.002269
scaffold_39,1677095,1702254,1689645,25000,0.002773
scaffold_39,1702255,1727684,1715046,25000,0.003833
scaffold_39,1727685,1752854,1740245,25000,0.00289
scaffold_39,1752855,1778293,1765573,25000,0.001855
scaffold_39,1778294,1803466,1790849,25000,0.002337
scaffold_39,1803467,1828625,1816033,25000,0.001547
scaffold_39,1828626,1853882,1841167,25000,0.001638
scaffold_39,1853883,1879223,1866603,25000,0.003491
scaffold_39,1879224,1904386,1891809,25000,0.002412
scaffold_39,1904387,1929444,1916916,25000,0.001944
scaffold_39,1929445,1954691,1942019,25000,0.001258
scaffold_39,1954692,1972209,1963513,17175,0.003315
scaffold_40,563,36942,15821,25000,0.009984
scaffold_40,36943,69147,54320,25000,0.006339
scaffold_40,69148,96614,82975,25000,0.006224
scaffold_40,96615,123622,109997,25000,0.004929
scaffold_40,123623,151031,137793,25000,0.005281
scaffold_40,151032,177815,164326,25000,0.008576
scaffold_40,177816,204209,191147,25000,0.009129
scaffold_40,204210,231180,217886,25000,0.008459
scaffold_40,231181,260321,244975,25000,0.008017
scaffold_40,260322,287202,273762,25000,0.010944
scaffold_40,287203,312637,300006,25000,0.003402
scaffold_40,312638,338514,325658,25000,0.004723
scaffold_40,338515,363932,351216,25000,0.003192
scaffold_40,363933,390868,377201,25000,0.01151
scaffold_40,390869,419745,405106,25000,0.010321
scaffold_40,419746,452995,438197,25000,0.011638
scaffold_40,452996,479312,466412,25000,0.007647
scaffold_40,479313,504686,492047,25000,0.002537
scaffold_40,504687,531424,518105,25000,0.007349
scaffold_40,531425,556467,543939,25000,0.002128
scaffold_40,556468,581554,569003,25000,0.001513
scaffold_40,581555,606701,594108,25000,0.001337
scaffold_40,606702,632030,619354,25000,0.003693
scaffold_40,632031,657484,644779,25000,0.003086
scaffold_40,657485,683243,670184,25000,0.003402
scaffold_40,683244,708684,695875,25000,0.00267
scaffold_40,708685,734285,721543,25000,0.004224
scaffold_40,734286,770714,750883,25000,0.011502
scaffold_40,770715,798920,785884,25000,0.008615
scaffold_40,798921,824376,811575,25000,0.006121
scaffold_40,824377,850240,837383,25000,0.005575
scaffold_40,850241,875919,863131,25000,0.006323
scaffold_40,875920,901629,888755,25000,0.005783
scaffold_40,901630,929705,914945,25000,0.00555
scaffold_40,929706,955820,942831,25000,0.003357
scaffold_40,955822,981402,968667,25000,0.003498
scaffold_40,981403,1007750,994569,25000,0.004909
scaffold_40,1007751,1036593,1021173,25000,0.006381
scaffold_40,1036595,1063053,1050341,25000,0.004168
scaffold_40,1063054,1089377,1075734,25000,0.003763
scaffold_40,1089378,1115162,1102220,25000,0.005243
scaffold_40,1115163,1140918,1127996,25000,0.003702
scaffold_40,1140919,1166272,1153524,25000,0.002326
scaffold_40,1166273,1192242,1179144,25000,0.003785
scaffold_40,1192243,1217742,1205127,25000,0.003589
scaffold_40,1217743,1243428,1230449,25000,0.004768
scaffold_40,1243429,1269843,1256583,25000,0.005473
scaffold_40,1269844,1319641,1287501,25000,0.010261
scaffold_40,1319642,1351161,1335386,25000,0.017324
scaffold_40,1351162,1376422,1363775,25000,0.003443
scaffold_40,1376423,1401834,1389153,25000,0.00292
scaffold_40,1401835,1430239,1415554,25000,0.006008
scaffold_40,1430240,1466814,1448951,25000,0.009533
scaffold_40,1466815,1493073,1480142,25000,0.004676
scaffold_40,1493074,1518553,1505920,25000,0.00331
scaffold_40,1518554,1545879,1532124,25000,0.007345
scaffold_40,1545880,1571904,1558668,25000,0.006335
scaffold_40,1571905,1598324,1585238,25000,0.006191
scaffold_40,1598325,1624171,1611263,25000,0.006069
scaffold_40,1624172,1649967,1636960,25000,0.005853
scaffold_40,1649968,1675447,1662865,25000,0.001941
scaffold_40,1675448,1701452,1688624,25000,0.007942
scaffold_40,1701453,1728088,1714758,25000,0.005111
scaffold_40,1728089,1753974,1741171,25000,0.003547
scaffold_40,1753975,1782301,1766749,23817,0.006358
scaffold_41,2,34148,14306,25000,0.010754
scaffold_41,34149,67382,52538,25000,0.00855
scaffold_41,67383,96086,81074,25000,0.009089
scaffold_41,96087,133966,119006,25000,0.018947
scaffold_41,133967,166094,152218,25000,0.012068
scaffold_41,166095,205139,190688,25000,0.015462
scaffold_41,205140,236360,219679,25000,0.011987
scaffold_41,236361,262362,249430,25000,0.008395
scaffold_41,262363,289004,275430,25000,0.008603
scaffold_41,289005,314675,301676,25000,0.00701
scaffold_41,314676,340864,327758,25000,0.013183
scaffold_41,340865,367749,354793,25000,0.010362
scaffold_41,367750,395517,382307,25000,0.005539
scaffold_41,395518,423320,409493,25000,0.010936
scaffold_41,423321,448839,436249,25000,0.00733
scaffold_41,448840,475818,461981,25000,0.011395
scaffold_41,475819,502236,488713,25000,0.019459
scaffold_41,502237,527708,515017,25000,0.008009
scaffold_41,527709,554025,540993,25000,0.007734
scaffold_41,554026,580504,567419,25000,0.007101
scaffold_41,580505,606253,593422,25000,0.006669
scaffold_41,606254,634318,619706,25000,0.007116
scaffold_41,634319,661068,647566,25000,0.009303
scaffold_41,661069,686683,673868,25000,0.002266
scaffold_41,686684,712395,699402,25000,0.007086
scaffold_41,712396,738478,725358,25000,0.010738
scaffold_41,738479,764442,751437,25000,0.011135
scaffold_41,764443,790470,777439,25000,0.007775
scaffold_41,790471,815749,803097,25000,0.003602
scaffold_41,815750,843610,829450,25000,0.010619
scaffold_41,843611,869895,856419,25000,0.010408
scaffold_41,869896,898642,884839,25000,0.010209
scaffold_41,898643,929089,914725,25000,0.006677
scaffold_41,929090,954319,941665,25000,0.010591
scaffold_41,954320,1012334,988491,25000,0.01404
scaffold_41,1012335,1049276,1028866,25000,0.018393
scaffold_41,1049277,1109276,1080921,25000,0.016027
scaffold_41,1109277,1158193,1134098,25000,0.012819
scaffold_41,1158194,1185442,1171520,25000,0.010365
scaffold_41,1185448,1213921,1200262,25000,0.007457
scaffold_41,1213922,1241953,1227607,25000,0.012019
scaffold_41,1241954,1272979,1256848,25000,0.012301
scaffold_41,1272980,1378952,1336144,25000,0.015837
scaffold_41,1378953,1407081,1393038,25000,0.013129
scaffold_41,1407082,1436718,1422923,25000,0.010131
scaffold_41,1436719,1462863,1449872,25000,0.010385
scaffold_41,1462864,1489778,1476298,25000,0.009158
scaffold_41,1489779,1517344,1503423,25000,0.008282
scaffold_41,1517345,1543455,1530247,25000,0.003917
scaffold_41,1543457,1569568,1556693,25000,0.007362
scaffold_41,1569569,1597452,1582874,25000,0.006038
scaffold_41,1597453,1628587,1613027,25000,0.012145
scaffold_41,1628588,1649665,1638870,19648,0.014112
scaffold_42,4240,31961,18679,25000,0.00281
scaffold_42,31962,57411,44697,25000,0.002037
scaffold_42,57412,82612,70036,25000,0.000789
scaffold_42,82613,107655,95137,25000,0.001319
scaffold_42,107656,132931,120331,25000,0.002569
scaffold_42,132932,158098,145508,25000,0.002361
scaffold_42,158099,183161,170630,25000,0.003088
scaffold_42,183162,208205,195678,25000,0.001429
scaffold_42,208206,233256,220732,25000,0.001587
scaffold_42,233257,258361,245805,25000,0.002587
scaffold_42,258362,283418,270890,25000,0.001391
scaffold_42,283419,308434,295924,25000,0.001545
scaffold_42,308435,333509,320972,25000,0.001888
scaffold_42,333510,358545,346023,25000,0.001128
scaffold_42,358546,385651,371808,25000,0.007071
scaffold_42,385652,411207,398490,25000,0.004485
scaffold_42,411208,436503,423890,25000,0.006532
scaffold_42,436504,461686,449123,25000,0.005351
scaffold_42,461687,487547,474490,25000,0.007369
scaffold_42,487548,513374,500471,25000,0.004935
scaffold_42,513375,547374,529664,25000,0.008337
scaffold_42,547377,573507,560490,25000,0.005933
scaffold_42,573508,599181,586341,25000,0.007168
scaffold_42,599182,624850,612058,25000,0.004576
scaffold_42,624851,650639,637780,25000,0.004707
scaffold_42,650640,676089,663279,25000,0.003275
scaffold_42,676090,701695,688907,25000,0.004774
scaffold_42,701696,726827,714279,25000,0.002093
scaffold_42,726828,752243,739548,25000,0.002244
scaffold_42,752244,777331,764802,25000,0.001236
scaffold_42,777332,802369,789851,25000,0.00135
scaffold_42,802370,827486,814931,25000,0.002987
scaffold_42,827487,852557,840013,25000,0.001334
scaffold_42,852558,878350,865435,25000,0.006167
scaffold_42,878351,905006,892102,25000,0.0066
scaffold_42,905007,935344,920189,25000,0.001701
scaffold_42,935345,961057,947861,25000,0.001365
scaffold_42,961058,987253,974620,25000,0.001573
scaffold_42,987254,1012955,1000112,25000,0.00469
scaffold_42,1012956,1039494,1026760,25000,0.004044
scaffold_42,1039495,1064728,1052155,25000,0.005395
scaffold_42,1064729,1089930,1077376,25000,0.00366
scaffold_42,1089931,1116379,1103075,25000,0.00482
scaffold_42,1116380,1142112,1129157,25000,0.008646
scaffold_42,1142113,1167767,1154915,25000,0.00491
scaffold_42,1167768,1193979,1180641,25000,0.006114
scaffold_42,1193980,1219231,1206587,25000,0.005919
scaffold_42,1219232,1245168,1232057,25000,0.007772
scaffold_42,1245169,1271896,1258509,25000,0.004775
scaffold_42,1271897,1297788,1284916,25000,0.003816
scaffold_42,1297789,1324469,1311630,25000,0.008147
scaffold_42,1324470,1350081,1337258,25000,0.00515
scaffold_42,1350082,1376078,1363018,25000,0.007094
scaffold_42,1376079,1402043,1389168,25000,0.002918
scaffold_42,1402044,1427282,1414679,25000,0.003703
scaffold_42,1427283,1452721,1440072,25000,0.003707
scaffold_42,1452722,1478240,1465489,25000,0.005782
scaffold_42,1478241,1503587,1491006,25000,0.003382
scaffold_42,1503588,1528769,1516144,25000,0.005361
scaffold_42,1528770,1555628,1542776,25000,0.002195
scaffold_42,1555629,1581117,1568387,25000,0.005738
scaffold_42,1581118,1608512,1595737,25000,0.005541
scaffold_42,1608513,1622539,1615489,13673,0.003039
scaffold_43,1,28287,13521,25000,0.010583
scaffold_43,28288,57514,43399,25000,0.011008
scaffold_43,57515,86041,71588,25000,0.00954
scaffold_43,86042,134102,102285,25000,0.016757
scaffold_43,134103,161942,147680,25000,0.009778
scaffold_43,161943,189528,175873,25000,0.006635
scaffold_43,189529,215350,202365,25000,0.004953
scaffold_43,215351,244799,229924,25000,0.01049
scaffold_43,244800,274529,259928,25000,0.012541
scaffold_43,274530,321364,305968,25000,0.008663
scaffold_43,321365,347599,334289,25000,0.007299
scaffold_43,347600,374827,361428,25000,0.010857
scaffold_43,374828,404247,388969,25000,0.009457
scaffold_43,404248,429833,417102,25000,0.005523
scaffold_43,429834,455410,442621,25000,0.003231
scaffold_43,455411,480643,468036,25000,0.003341
scaffold_43,480644,505818,493214,25000,0.002849
scaffold_43,505819,531368,518563,25000,0.005544
scaffold_43,531369,557615,544533,25000,0.005128
scaffold_43,557616,586782,570694,25000,0.004353
scaffold_43,586783,611828,599308,25000,0.001563
scaffold_43,611829,637075,624446,25000,0.002037
scaffold_43,637076,662526,649740,25000,0.004287
scaffold_43,662527,692334,676206,25000,0.011096
scaffold_43,692335,719467,706239,25000,0.006003
scaffold_43,719468,744867,732123,25000,0.005385
scaffold_43,744868,771362,758051,25000,0.008531
scaffold_43,771363,796643,784053,25000,0.003302
scaffold_43,796644,821930,809335,25000,0.002438
scaffold_43,821931,847671,834883,25000,0.005529
scaffold_43,847672,873590,860646,25000,0.002525
scaffold_43,873591,899520,886283,25000,0.006552
scaffold_43,899521,926369,912766,25000,0.011524
scaffold_43,926370,956099,941005,25000,0.014006
scaffold_43,956100,982487,969512,25000,0.008106
scaffold_43,982488,1008478,995283,25000,0.007092
scaffold_43,1008479,1035212,1021949,25000,0.008632
scaffold_43,1035213,1060869,1048148,25000,0.003396
scaffold_43,1060870,1088196,1073977,25000,0.006226
scaffold_43,1088197,1113688,1100992,25000,0.007726
scaffold_43,1113689,1138935,1126383,25000,0.001942
scaffold_43,1138936,1163997,1151458,25000,0.001688
scaffold_43,1163998,1191063,1177694,25000,0.005891
scaffold_43,1191064,1218550,1203642,25000,0.001347
scaffold_43,1218551,1243893,1231338,25000,0.001713
scaffold_43,1243894,1268928,1256412,25000,0.001301
scaffold_43,1268929,1294318,1281737,25000,0.002262
