scaffold,start,end,mid,sites,pi_Sms
scaffold_9,15678258,15707049,15693768,25000,0.007405
scaffold_9,15707050,15733078,15720152,25000,0.006256
scaffold_9,15733079,15763249,15748549,25000,0.009151
scaffold_9,15763250,15803906,15784033,25000,0.01111
scaffold_9,15803907,15831828,15817443,25000,0.007029
scaffold_9,15831829,15869977,15852557,25000,0.006174
scaffold_9,15869978,15896910,15883246,25000,0.007101
scaffold_9,15896911,15923962,15909993,25000,0.009508
scaffold_9,15923963,15983725,15958106,25000,0.011963
scaffold_9,15983726,16015872,15999424,25000,0.012561
scaffold_9,16015873,16050222,16030616,25000,0.012141
scaffold_9,16050223,16079439,16064852,25000,0.010542
scaffold_9,16079440,16108780,16094722,25000,0.008271
scaffold_9,16108781,16141940,16124700,25000,0.00845
scaffold_9,16141941,16178001,16163914,25000,0.009255
scaffold_9,16178002,16204676,16191437,25000,0.006346
scaffold_9,16204677,16237648,16224566,25000,0.005555
scaffold_9,16237649,16263408,16250442,25000,0.005281
scaffold_9,16263409,16288717,16276074,25000,0.002917
scaffold_9,16288718,16313890,16301300,25000,0.003426
scaffold_9,16313891,16339412,16326555,25000,0.004287
scaffold_9,16339413,16367810,16353613,25000,0.003804
scaffold_9,16367811,16393316,16380627,25000,0.004174
scaffold_9,16393317,16419458,16406070,25000,0.004331
scaffold_9,16419459,16452449,16432821,25000,0.002936
scaffold_9,16452450,16480821,16467343,25000,0.003079
scaffold_9,16480822,16508352,16494517,25000,0.008292
scaffold_9,16508354,16554291,16539557,25000,0.003926
scaffold_9,16554292,16579810,16567001,25000,0.004335
scaffold_9,16579811,16609146,16595932,25000,0.003202
scaffold_9,16609147,16634748,16621852,25000,0.004833
scaffold_9,16634749,16664168,16650823,25000,0.004401
scaffold_9,16664169,16698391,16683017,25000,0.002912
scaffold_9,16698392,16724032,16711280,25000,0.004251
scaffold_9,16724033,16766538,16745868,25000,0.001966
scaffold_9,16766539,16781732,16771949,10270,0.004343
scaffold_10,4341,81299,49419,25000,0.002639
scaffold_10,81300,370882,327347,25000,0.009635
scaffold_10,370883,424551,391169,25000,0.007859
scaffold_11,35011,185474,112278,25000,0.010484
scaffold_11,185476,276990,240113,25000,0.014126
scaffold_13,3749,34647,18906,25000,0.011113
scaffold_13,34648,300160,94642,20837,0.018286
scaffold_14,2809,29303,16014,25000,0.008769
scaffold_14,29304,141840,60725,25000,0.013181
scaffold_14,141841,209999,182433,25000,0.023773
scaffold_14,210000,235601,222900,25000,0.009026
scaffold_14,235602,299062,277721,17223,0.017811
scaffold_15,1694,121190,73431,25000,0.011983
scaffold_15,121191,218979,174624,15005,0.018819
scaffold_16,38053,188246,95011,25000,0.020848
scaffold_16,188247,263479,232282,25000,0.018749
scaffold_17,1634,38841,21452,25000,0.017376
scaffold_17,38842,197574,149610,25000,0.025041
scaffold_17,197575,233823,215645,25000,0.006095
scaffold_17,233824,262820,247876,14016,0.009076
scaffold_18,75373,164206,130611,18553,0.017334
scaffold_19,25082,73916,56632,25000,0.014294
scaffold_19,73917,154270,106922,25000,0.013249
scaffold_19,154271,199794,186920,17667,0.01056
scaffold_20,3483,193525,100497,24800,0.011812
scaffold_21,2307,99036,55442,25000,0.004214
scaffold_21,99037,125365,112199,25000,0.00421
scaffold_21,125366,181183,141110,14489,0.004928
scaffold_23,64682,96305,81765,18401,0.020451
scaffold_24,4932,57764,32102,25000,0.005442
scaffold_24,57766,95031,76237,13195,0.006137
scaffold_25,25919,78215,59191,25000,0.016761
scaffold_27,211,64668,41534,25000,0.018955
scaffold_27,64669,112609,88151,20072,0.016102
scaffold_28,8682,67432,40255,25000,0.012128
scaffold_28,67433,114295,90158,25000,0.007382
scaffold_28,114296,140408,127244,23884,0.014058
scaffold_29,6247,122186,48572,25000,0.032565
scaffold_30,8032,79004,39371,25000,0.013676
scaffold_30,79005,106148,92881,25000,0.012317
scaffold_30,106149,132340,118789,24447,0.000886
scaffold_31,5476,131968,114368,12934,0.006652
scaffold_32,11140,63577,49735,25000,0.013627
scaffold_33,23006,69381,42419,25000,0.005885
scaffold_33,69382,95677,82582,25000,0.010415
scaffold_33,95678,122008,108903,25000,0.006583
scaffold_34,10927,55339,35659,25000,0.009082
scaffold_35,26367,99373,60888,25000,0.015586
scaffold_35,99374,121158,109413,17031,0.016127
scaffold_36,13531,63646,42858,25000,0.004436
scaffold_36,63647,94403,79430,25000,0.010686
scaffold_36,94404,118243,105993,20489,0.011764
scaffold_37,50969,86411,68195,25000,0.004646
scaffold_38,1,19945,8777,12629,0.015943
scaffold_40,6104,53367,32843,25000,0.01822
scaffold_40,53368,104739,90109,14482,0.007688
scaffold_42,42886,93216,57158,23388,0.015234
scaffold_43,21997,81257,55849,14154,0.00733
scaffold_46,963,68065,18116,25000,0.008486
scaffold_46,68066,81052,74623,12594,0.007543
scaffold_47,16,70548,37873,13447,0.02074
scaffold_48,39126,67425,54431,25000,0.005918
scaffold_48,67426,96416,82089,25000,0.003945
scaffold_52,14484,96252,56520,25000,0.011499
scaffold_54,16372,58649,27371,13480,0.006911
scaffold_55,1,25113,12546,25000,0.002273
scaffold_55,25114,50582,37835,25000,0.004309
scaffold_55,50583,87334,68142,25000,0.005142
scaffold_57,9295,66116,23282,25000,0.00675
scaffold_58,21122,85839,53959,17279,0.028478
scaffold_59,1,69328,28069,25000,0.004812
scaffold_59,69330,80111,74738,10144,0.004547
scaffold_60,1546,12902,7274,10896,0.00513
scaffold_64,31582,77355,50980,25000,0.015021
scaffold_69,1,25725,13022,25000,0.001801
scaffold_69,25726,89105,56728,23358,0.005016
scaffold_70,74808,92820,84259,15045,0.00661
scaffold_73,14764,92318,61912,14466,0.019894
scaffold_75,8159,85296,65323,25000,0.005271
scaffold_80,3558,27525,15619,22521,0.006059
scaffold_81,5111,88719,53006,19292,0.029014
scaffold_83,18523,76827,61670,25000,0.007671
scaffold_85,8481,51578,36503,13780,0.022788
scaffold_86,1,83793,32241,14712,0.011616
scaffold_89,15595,85583,55201,18484,0.006636
scaffold_91,24443,52592,39598,25000,0.006209
scaffold_91,52593,66461,59551,13000,0.011575
scaffold_92,27501,62672,49489,21820,0.019866
scaffold_94,60313,81365,68705,14660,0.007524
scaffold_95,5353,59487,27950,25000,0.011277
scaffold_96,13094,65657,43013,25000,0.008087
scaffold_96,65658,83892,74331,14253,0.027857
scaffold_98,11053,29999,20272,17621,0.010301
scaffold_104,12123,80174,57779,19910,0.018182
scaffold_107,1,27640,13269,25000,0.006723
scaffold_107,27641,54300,40488,25000,0.004093
scaffold_107,54301,80221,67591,25000,0.002052
scaffold_108,5729,79901,32398,23855,0.010044
scaffold_109,1,25467,12754,25000,0.00472
scaffold_109,25468,51972,38735,25000,0.002622
scaffold_109,51973,81739,68407,24231,0.00769
scaffold_114,535,61341,31949,25000,0.009643
scaffold_116,31067,81522,63333,13385,0.013187
scaffold_118,33252,66021,47061,23135,0.003529
scaffold_119,27413,79403,55294,25000,0.007097
scaffold_123,45015,65338,55230,18145,0.005291
scaffold_126,1,29492,14121,25000,0.005111
scaffold_127,3238,76990,37945,24589,0.00504
scaffold_129,4372,31052,18037,25000,0.004115
scaffold_129,31053,56769,43938,25000,0.003145
scaffold_129,56770,76229,66443,18595,0.001213
scaffold_130,9421,52563,31722,25000,0.021167
scaffold_130,52564,68753,61122,10140,0.008709
scaffold_131,7498,55828,27821,25000,0.012835
scaffold_132,22074,66954,40249,25000,0.005682
scaffold_135,3465,72263,25403,17106,0.022133
scaffold_136,10904,52569,40587,14962,0.007089
scaffold_137,60281,76269,68183,15666,0.00382
scaffold_138,1,77595,33649,16809,0.02473
scaffold_140,13670,48678,30258,25000,0.003169
scaffold_140,48679,71898,60044,22191,0.00714
scaffold_141,11626,50193,26050,25000,0.014689
scaffold_141,50194,75061,63508,18431,0.02325
scaffold_142,2569,32019,18468,25000,0.011027
scaffold_142,32020,58507,45140,25000,0.00706
scaffold_142,58508,75828,67172,16349,0.013149
scaffold_143,1280,31379,15054,23425,0.004095
scaffold_144,1918,46073,17386,25000,0.004699
scaffold_145,1238,42696,20193,22250,0.007278
scaffold_146,2263,39699,24321,25000,0.012765
scaffold_146,39700,52926,46178,11754,0.013791
scaffold_147,1,59928,34171,25000,0.020381
scaffold_148,3402,30468,16997,24735,0.010814
scaffold_149,1359,30914,15360,25000,0.005804
scaffold_149,30915,65725,50083,25000,0.004328
scaffold_151,3106,64742,23608,24039,0.002318
scaffold_152,24645,51713,33604,11531,0.016034
scaffold_155,59066,75662,67272,15375,0.010299
scaffold_158,5688,60333,23993,18583,0.002547
scaffold_160,26149,60136,44357,13368,0.012558
scaffold_162,1,31269,14498,25000,0.006969
scaffold_162,31270,70997,45293,12999,0.013387
scaffold_163,20307,63777,44887,13490,0.015588
scaffold_164,39633,50469,45120,10242,0.009745
scaffold_165,31229,57161,41454,17787,0.018403
scaffold_167,1,28710,14417,25000,0.011244
scaffold_167,28711,63282,44094,25000,0.011816
scaffold_168,28625,51676,38002,17568,0.005958
scaffold_169,1,25611,12948,25000,0.002381
scaffold_169,25612,56065,40260,25000,0.002192
scaffold_169,56066,70804,62843,10083,0.010415
scaffold_170,6368,39485,23131,25000,0.004524
scaffold_170,39486,67656,53988,25000,0.008076
scaffold_172,29363,54129,41174,21575,0.005801
scaffold_173,1,63594,25142,21828,0.013044
scaffold_174,18539,56019,33729,25000,0.003193
scaffold_175,50000,71337,61779,16816,0.003422
scaffold_176,1,52001,22471,23569,0.014871
scaffold_181,554,30601,13071,17339,0.016659
scaffold_182,21740,64341,51925,19720,0.004336
scaffold_183,6807,22853,14620,14195,0.005163
scaffold_184,16323,62021,42631,25000,0.015777
scaffold_187,28332,70223,50865,19673,0.017303
scaffold_188,3764,36975,21756,25000,0.018451
scaffold_188,36976,54521,45282,14466,0.014016
scaffold_189,3099,39567,19312,16734,0.017559
scaffold_190,12730,60116,32583,21501,0.017403
scaffold_191,1,27184,12746,25000,0.006995
scaffold_191,27185,60923,43722,25000,0.002373
scaffold_194,7458,63728,46069,19301,0.027088
scaffold_195,3093,58303,19017,25000,0.015574
scaffold_196,12537,28868,20247,12451,0.017163
scaffold_198,3704,57957,26046,18821,0.007635
scaffold_200,1079,43767,26671,25000,0.006858
scaffold_201,3395,43194,20304,25000,0.007654
scaffold_201,43195,67027,55338,22958,0.003142
scaffold_202,5362,41651,18190,25000,0.004227
scaffold_202,41652,67464,53957,20250,0.004452
scaffold_203,5753,46277,27780,12324,0.017518
scaffold_204,40744,58490,49687,15898,0.012294
scaffold_211,1206,42968,16368,25000,0.011935
scaffold_211,42969,66697,56746,17805,0.008714
scaffold_212,3487,14669,9025,10678,0.004644
scaffold_213,2,36570,21269,25000,0.007728
scaffold_213,36571,62551,48279,18351,0.010074
scaffold_214,7866,60199,23884,20856,0.009391
scaffold_215,7909,62622,45762,23191,0.00459
scaffold_216,2799,52351,34686,25000,0.013982
scaffold_216,52352,65690,59127,11589,0.008384
scaffold_218,28052,56785,42419,21738,0.012289
scaffold_219,22326,64989,52612,18391,0.00624
scaffold_221,9018,53939,30319,25000,0.015441
scaffold_225,26940,63142,49809,19230,0.005467
scaffold_226,35662,49867,42308,11605,0.006485
scaffold_227,22297,64005,36270,19554,0.016573
scaffold_228,3494,30204,16935,11344,0.013161
scaffold_229,14291,52525,35587,13713,0.007985
scaffold_230,22994,52295,34685,19144,0.009489
scaffold_231,41721,58165,50219,14715,0.003042
scaffold_232,10244,37465,23948,25000,0.004533
scaffold_232,37466,59794,48167,20442,0.005397
scaffold_233,611,40831,24783,25000,0.001915
scaffold_233,40832,60646,51112,16825,0.00167
scaffold_234,5430,22834,13370,13516,0.00714
scaffold_235,37245,50062,43462,12063,0.004353
scaffold_236,15831,51667,35561,25000,0.002276
scaffold_238,1,25679,12767,25000,0.005597
scaffold_238,25680,53086,40008,25000,0.006623
scaffold_239,27157,63476,46537,17108,0.010436
scaffold_240,1,27805,14176,25000,0.004937
scaffold_242,7318,24805,15913,14205,0.018748
scaffold_243,1,28770,13748,23268,0.004983
scaffold_244,1,28976,14141,25000,0.002344
scaffold_244,28977,58801,44990,25000,0.004589
scaffold_245,26819,62843,47704,12949,0.010991
scaffold_247,617,27204,14248,25000,0.005995
scaffold_247,27205,53099,40327,25000,0.003931
scaffold_248,16870,44090,30790,25000,0.006596
scaffold_248,44091,60361,52045,15285,0.006737
scaffold_250,2236,35154,21589,19752,0.005608
scaffold_253,13716,28479,21318,12876,0.014908
scaffold_254,9700,52521,21168,17294,0.02064
scaffold_256,1880,28839,15597,25000,0.00163
scaffold_256,28840,54076,41444,25000,0.000342
scaffold_258,6554,35526,20752,25000,0.007414
scaffold_259,2163,51757,18861,25000,0.009511
scaffold_260,12176,24948,19059,10004,nan
scaffold_262,600,47825,18493,24419,0.003868
scaffold_263,10706,54042,31863,12091,0.011381
scaffold_264,5732,42476,27251,12854,0.005285
scaffold_266,1907,40068,11809,15443,0.002883
scaffold_267,6442,46669,36041,13874,0.007051
scaffold_268,13999,28435,21182,13259,0.012057
scaffold_270,9684,41067,24121,16808,0.002709
scaffold_271,4,28927,14230,25000,0.015659
scaffold_272,93,26685,13812,25000,0.004593
scaffold_272,26686,54050,38845,15767,0.011671
scaffold_273,14101,54527,37654,20788,0.005005
scaffold_276,18930,46043,29091,15543,0.015835
scaffold_277,1,45969,22776,25000,0.007981
scaffold_283,1190,32466,11594,12686,0.016508
scaffold_284,1,36141,14772,24598,0.009975
scaffold_285,4493,41942,27624,25000,0.011005
scaffold_287,3996,50610,27029,12620,0.006635
scaffold_288,34799,50356,42603,15252,0.006719
scaffold_289,5654,50505,40748,10808,0.007508
scaffold_290,15065,52131,36524,13887,0.023157
scaffold_291,7159,45329,20071,16517,0.004796
scaffold_292,20690,51977,39811,18681,0.01045
scaffold_293,1,31665,12610,17553,0.006228
scaffold_294,13521,39248,26178,25000,0.004656
scaffold_294,39249,51610,45240,11742,0.005338
scaffold_295,1,25636,12757,25000,0.002762
scaffold_295,25637,50388,38097,24220,0.003822
scaffold_297,10231,40879,25248,24958,0.00801
scaffold_298,6511,32694,19416,25000,0.005242
scaffold_307,3959,30770,16920,25000,0.005684
scaffold_307,30771,47066,38985,14198,0.002443
scaffold_308,1652,36327,20427,25000,0.003906
scaffold_310,2818,29438,16378,25000,0.003536
scaffold_313,30563,44869,39130,10194,0.011814
scaffold_315,6338,34375,20746,25000,0.004771
scaffold_317,2185,22124,12556,17804,0.007651
scaffold_319,1,25170,12527,25000,0.001751
scaffold_319,25171,43152,34156,17920,0.002628
scaffold_322,12454,42569,27665,24154,0.014111
scaffold_323,5,22310,11189,20705,0.011031
scaffold_327,2334,32676,12549,17504,0.015765
scaffold_328,6473,39429,24614,11176,0.006838
scaffold_330,18425,39272,28573,19747,0.020872
scaffold_331,1606,20833,11327,17457,0.002638
scaffold_332,1,34336,15982,25000,0.010768
scaffold_333,20,27200,14195,25000,0.006573
scaffold_334,18984,38390,29227,10555,0.00402
scaffold_335,1,25394,12683,25000,0.003978
scaffold_335,25395,36386,30861,10731,0.002578
scaffold_336,11950,38183,20496,10835,0.010702
scaffold_337,21324,38415,29775,16644,0.004398
scaffold_338,536,38534,20960,21550,0.002509
scaffold_339,1,30299,12898,14087,0.007594
scaffold_341,4,36136,16929,20466,0.00452
scaffold_342,818,34271,18205,19625,0.002511
scaffold_343,8937,32700,21102,17966,0.006502
scaffold_345,2312,19723,10739,12031,0.008996
scaffold_347,899,27358,15467,22008,0.00375
scaffold_349,2173,33035,18351,25000,0.005623
scaffold_351,2673,24132,16407,14491,0.004283
scaffold_353,21547,35141,28445,13282,0.008371
scaffold_355,944,29241,15863,25000,0.008354
scaffold_359,5342,30714,18015,25000,0.006242
scaffold_361,65,33183,15993,23867,0.003345
scaffold_362,14081,33167,23789,14933,0.010359
scaffold_364,2080,33358,15150,13400,0.005443
scaffold_365,1,20926,9894,18629,0.005063
scaffold_366,6342,23808,12018,10203,0.00136
scaffold_367,15309,33022,24648,16164,0.005629
scaffold_370,5352,26178,15518,19027,0.003062
scaffold_371,9033,26889,17586,16548,0.003372
scaffold_372,4,29554,13410,17239,0.016799
scaffold_373,1893,24439,13650,20483,0.002005
scaffold_374,1,16496,8360,14750,0.004748
scaffold_375,1,25128,12534,25000,0.00269
scaffold_376,5771,28736,17152,22363,0.003584
scaffold_378,5853,28781,16994,21168,0.010666
scaffold_381,15265,29368,22527,13015,0.007652
scaffold_382,77,22094,11398,18586,0.012046
scaffold_386,1,25653,14272,19888,0.007386
scaffold_387,1619,23174,12545,20724,0.003872
scaffold_392,1300,28980,15194,24514,0.002712
scaffold_396,9152,25303,18113,10225,0.013944
scaffold_400,1,27947,13828,15854,0.010294
scaffold_402,1,20086,9900,15555,0.01611
scaffold_407,2861,23476,13281,19427,0.008081
scaffold_408,7,27765,12967,19767,0.015642
scaffold_409,236,12730,6481,12381,0.005057
scaffold_411,4101,19297,11830,14008,0.003624
scaffold_412,3684,22595,12706,14161,0.003792
scaffold_413,1,16858,6580,11118,0.008029
scaffold_418,2,18966,9852,13442,0.010436
scaffold_420,1797,24549,13171,22602,0.001789
scaffold_421,1,26565,13704,14433,0.011617
scaffold_424,1,26458,14236,23205,0.006357
scaffold_431,3100,15345,9216,10810,0.008256
scaffold_433,1,25452,12673,25000,0.003031
scaffold_435,5527,19005,13360,10589,0.007825
scaffold_436,1,20112,10135,15045,0.009801
scaffold_437,1,25054,12610,23900,0.015925
scaffold_438,2047,23087,12517,19492,0.004493
scaffold_439,7105,22520,14789,14355,0.0057
scaffold_440,3469,18571,11078,14681,0.002216
scaffold_442,4205,15019,9706,10187,0.005971
scaffold_443,523,21854,10394,11798,0.008596
scaffold_444,7379,21424,14444,13678,0.005036
scaffold_448,7739,24885,18757,10813,0.001947
scaffold_450,1748,19893,10391,16796,0.006229
scaffold_451,6194,20563,13386,13852,0.010516
scaffold_459,12644,24700,18591,11520,0.010782
scaffold_460,1672,19999,10671,17249,0.002095
scaffold_465,1057,24305,12897,22270,0.002632
scaffold_468,2271,17000,9178,13211,0.002546
scaffold_469,3541,21104,12707,14241,0.004562
scaffold_472,5555,22281,13970,16027,0.006734
scaffold_475,1,20681,9874,18349,0.015512
scaffold_476,4160,23923,14056,19156,0.003345
scaffold_479,1,20963,10559,20260,0.003336
scaffold_480,2440,18221,10338,15635,0.004117
scaffold_481,1,23644,11808,23348,0.003016
scaffold_482,2367,17199,9505,13596,0.008764
scaffold_483,1,16137,8055,16039,0.002113
scaffold_485,3429,17725,10231,12047,0.003789
scaffold_486,1,16997,8494,16929,0.001561
scaffold_489,1058,19391,10241,16982,0.001351
scaffold_491,9629,23329,16437,13230,0.011893
scaffold_492,2501,19608,11495,15587,0.006131
scaffold_493,1,14741,7401,14012,0.00299
scaffold_495,156,22912,12411,15687,0.004965
scaffold_496,4318,21208,12426,15728,0.002539
scaffold_497,4,18323,9202,17800,0.007294
scaffold_499,1,23154,11389,22256,0.005148
scaffold_500,1103,16335,8729,14909,0.005033
scaffold_501,316,16233,8173,15383,0.005208
scaffold_502,1791,23116,12926,18654,0.008348
scaffold_503,1,23115,11816,20204,0.004476
scaffold_504,1745,18593,9718,14567,0.0058
scaffold_507,9655,22977,16302,12887,0.00492
scaffold_510,1,13428,6615,12285,0.01045
scaffold_512,4,22014,10995,20166,0.005313
scaffold_513,6532,18618,12987,10038,0.012796
scaffold_516,836,14434,7652,13519,0.002834
scaffold_517,2423,21022,11452,16357,0.009228
scaffold_518,6985,22648,14623,14465,0.009691
scaffold_519,2778,16092,9108,11247,0.005386
scaffold_520,8052,22596,15276,13604,0.003739
scaffold_521,3032,21135,12017,17013,0.005614
