scaffold,start,end,mid,sites,pi_Hga
chr7,20844647,20873614,20858301,25000,0.017552
chr7,20873615,20952665,20903962,25000,0.018135
chr7,20952666,20986559,20969429,25000,0.021478
chr7,20986560,21021707,21003602,25000,0.012991
chr7,21021708,21097245,21072344,25000,0.013963
chr7,21097246,21129379,21112039,25000,0.009568
chr7,21129380,21166835,21150653,25000,0.012376
chr7,21166836,21208444,21190418,25000,0.015401
chr7,21208445,21250045,21231390,25000,0.011817
chr7,21250046,21366283,21305969,25000,0.015702
chr7,21366284,21393446,21380010,25000,0.007954
chr7,21393447,21432680,21414096,25000,0.01801
chr7,21432681,21471404,21450460,25000,0.018774
chr7,21471405,21503712,21489552,25000,0.005213
chr7,21503713,21558329,21521647,25000,0.014087
chr7,21558330,21598298,21579859,25000,0.017812
chr7,21598299,21626030,21612412,25000,0.014192
chr7,21626031,21653208,21639527,25000,0.017626
chr7,21653209,21678379,21665786,25000,0.003816
chr7,21678380,21707648,21692351,25000,0.011665
chr7,21707649,21733797,21720738,25000,0.016877
chr7,21733798,21761946,21748010,25000,0.018466
chr7,21761947,21789485,21775775,25000,0.006424
chr7,21789486,21818370,21805093,25000,0.009791
chr7,21818371,21854212,21832190,25000,0.00993
chr7,21854213,21920039,21888320,25000,0.013852
chr7,21920040,22030634,21983251,25000,0.014422
chr7,22030635,22150511,22090755,25000,0.021014
chr7,22150512,22252093,22204615,25000,0.019911
chr7,22252094,22355397,22294932,25000,0.015942
chr7,22355398,22416966,22386577,25000,0.019946
chr7,22416967,22536984,22477025,25000,0.013738
chr7,22536987,22570629,22555461,25000,0.012581
chr7,22570630,22604133,22585633,25000,0.008309
chr7,22604134,22659545,22633382,25000,0.014992
chr7,22659546,22715725,22695906,25000,0.014212
chr7,22715727,22767618,22744368,25000,0.014106
chr7,22767619,22823711,22790517,25000,0.009987
chr7,22823712,22858882,22839133,25000,0.01866
chr7,22858883,22911224,22880699,25000,0.020785
chr7,22911225,22964563,22938651,25000,0.012711
chr7,22964564,23040026,23017420,25000,0.010087
chr7,23040027,23068744,23054286,25000,0.008128
chr7,23068745,23109707,23088788,25000,0.009377
chr7,23109708,23163840,23128788,25000,0.016728
chr7,23163841,23211981,23187006,25000,0.011981
chr7,23211982,23280267,23260937,25000,0.008104
chr7,23280268,23358904,23304181,25000,0.010062
chr7,23358905,23445613,23398122,25000,0.010071
chr7,23445615,23491935,23466651,25000,0.017276
chr7,23491936,23596001,23534083,25000,0.0127
chr7,23596002,23661847,23631450,25000,0.014157
chr7,23661848,23715223,23697010,25000,0.009133
chr7,23715224,23753858,23737847,25000,0.007482
chr7,23753859,23788219,23771682,25000,0.008562
chr7,23788220,23818536,23803117,25000,0.007615
chr7,23818537,23844454,23831497,25000,0.004376
chr7,23844455,23870240,23857295,25000,0.007612
chr7,23870241,23898780,23884093,25000,0.008345
chr7,23898781,23923951,23911381,25000,0.003284
chr7,23923952,23953310,23939829,25000,0.00114
chr7,23953311,23978563,23965993,25000,0.001029
chr7,23978564,24006780,23991737,25000,0.002039
chr7,24006781,24031845,24019321,25000,0.002353
chr7,24031846,24056965,24044366,25000,0.000535
chr7,24056966,24082092,24069504,25000,0.00148
chr7,24082093,24107544,24094760,25000,0.001349
chr7,24107545,24132564,24120054,25000,0.000961
chr7,24132565,24157585,24145075,25000,0.00111
chr7,24157586,24182893,24170255,25000,0.001117
chr7,24182894,24207981,24195437,25000,0.002529
chr7,24207982,24233231,24220652,25000,0.002592
chr7,24233232,24258377,24245797,25000,0.002985
chr7,24258378,24284448,24271146,25000,0.006903
chr7,24284449,24313751,24298238,25000,0.004317
chr7,24313752,24342017,24328275,25000,0.011491
chr7,24342018,24372020,24357233,25000,0.00146
chr7,24372021,24397225,24384618,25000,0.004324
chr7,24397226,24423018,24410092,25000,0.007118
chr7,24423020,24449753,24436242,25000,0.004854
chr7,24449754,24475641,24462781,25000,0.005487
chr7,24475642,24506217,24490445,25000,0.008452
chr7,24506218,24537273,24523094,25000,0.008057
chr7,24537274,24572056,24555631,25000,0.009481
chr7,24572057,24598352,24585049,25000,0.007988
chr7,24598353,24630438,24615266,25000,0.010639
chr7,24630439,24659492,24644587,25000,0.012493
chr7,24659493,24686591,24673588,25000,0.007653
chr7,24686592,24712897,24699922,25000,0.00481
chr7,24712898,24738011,24725438,25000,0.001727
chr7,24738012,24765796,24752635,25000,0.001686
chr7,24765797,24792062,24779074,25000,0.001982
chr7,24792063,24820124,24807148,25000,0.002418
chr7,24820125,24846522,24833156,25000,0.00597
chr7,24846523,24872910,24859853,25000,0.006266
chr7,24872911,24898640,24885684,25000,0.003165
chr7,24898641,24924200,24911436,25000,0.00459
chr7,24924201,24953257,24940392,25000,0.001097
chr7,24953258,24979601,24965950,25000,0.003865
chr7,24979602,25006772,24993712,25000,0.007663
chr7,25006773,25034062,25020235,25000,0.003134
chr7,25034063,25061225,25047931,25000,0.003771
chr7,25061226,25087943,25074667,25000,0.006458
chr7,25087944,25116513,25101448,25000,0.007832
chr7,25116514,25143880,25130410,25000,0.011649
chr7,25143881,25169546,25156750,25000,0.003998
chr7,25169547,25194973,25182195,25000,0.005055
chr7,25194974,25222632,25208597,25000,0.008113
chr7,25222633,25267974,25246776,25000,0.007115
chr7,25267975,25296098,25283194,25000,0.006154
chr7,25296099,25321284,25308642,25000,0.002654
chr7,25321285,25351131,25336217,25000,0.00819
chr7,25351132,25381055,25365758,25000,0.013314
chr7,25381056,25408930,25396034,25000,0.007063
chr7,25408931,25435088,25421792,25000,0.006966
chr7,25435089,25477300,25453935,25000,0.013361
chr7,25477301,25519673,25504302,25000,0.013907
chr7,25519674,25549372,25535093,25000,0.005702
chr7,25549373,25587246,25567319,25000,0.009542
chr7,25587247,25679582,25649759,25000,0.012234
chr7,25679583,25711266,25696591,25000,0.011996
chr7,25711267,25743989,25728485,25000,0.00789
chr7,25743990,25772301,25759263,25000,0.005819
chr7,25772302,25801528,25786600,25000,0.008899
chr7,25801529,25827761,25814905,25000,0.008135
chr7,25827762,25875296,25845133,25000,0.015965
chr7,25875297,25957650,25905315,25000,0.019675
chr7,25957651,25991690,25974261,25000,0.015861
chr7,25991691,26022254,26006921,25000,0.014862
chr7,26022255,26062446,26042788,25000,0.015255
chr7,26062447,26092041,26077802,25000,0.013887
chr7,26092042,26121499,26106188,25000,0.012927
chr7,26121500,26154574,26137455,25000,0.010946
chr7,26154575,26181144,26167660,25000,0.008487
chr7,26181145,26208670,26195183,25000,0.006928
chr7,26208671,26234730,26222001,25000,0.003833
chr7,26234731,26265633,26250911,25000,0.007605
chr7,26265634,26291248,26278427,25000,0.002248
chr7,26291249,26321491,26305993,25000,0.008526
chr7,26321492,26362663,26340340,25000,0.017413
chr7,26362664,26389236,26375861,25000,0.005754
chr7,26389237,26438497,26415356,25000,0.003142
chr7,26438498,26464010,26451221,25000,0.002504
chr7,26464011,26491070,26477548,25000,0.004326
chr7,26491071,26522536,26508774,25000,0.004143
chr7,26522537,26549060,26535753,25000,0.002927
chr7,26549061,26576395,26562316,25000,0.004873
chr7,26576396,26603251,26589898,25000,0.015581
chr7,26603252,26630260,26616558,25000,0.00088
chr7,26630261,26657501,26643752,25000,0.003415
chr7,26657502,26684491,26671067,25000,0.009015
chr7,26684492,26711670,26698330,25000,0.013187
chr7,26711671,26736944,26724294,25000,0.001412
chr7,26736945,26762595,26749771,25000,0.001722
chr7,26762596,26788646,26775157,25000,0.001283
chr7,26788647,26817592,26803357,25000,0.003928
chr7,26817593,26842874,26830217,25000,0.001134
chr7,26842875,26868934,26855855,25000,0.005955
chr7,26868935,26894629,26881573,25000,0.001626
chr7,26894630,26920654,26907507,25000,0.00328
chr7,26920655,26949226,26935060,25000,0.00291
chr7,26949227,26979241,26963365,25000,0.003728
chr7,26979242,27005245,26991979,25000,0.002916
chr7,27005246,27031868,27018470,25000,0.001888
chr7,27031869,27061155,27046556,25000,0.008727
chr7,27061156,27092940,27076247,25000,0.01633
chr7,27092941,27120470,27106277,25000,0.011995
chr7,27120471,27152655,27134885,25000,0.005845
chr7,27152656,27205256,27183586,25000,0.009335
chr7,27205257,27232034,27219068,25000,0.003809
chr7,27232035,27260543,27246070,25000,0.00609
chr7,27260544,27287101,27273630,25000,0.007162
chr7,27287102,27314156,27300580,25000,0.011344
chr7,27314157,27345491,27328201,25000,0.010309
chr7,27345492,27373743,27359427,25000,0.01314
chr7,27373744,27401360,27386981,25000,0.010239
chr7,27401361,27441545,27421042,25000,0.010035
chr7,27441546,27496746,27469368,25000,0.024389
chr7,27496747,27546053,27518959,25000,0.013382
chr7,27546054,27577839,27563811,25000,0.01445
chr7,27577841,27640807,27624390,25000,0.004668
chr7,27640808,27678485,27658298,25000,0.015206
chr7,27678486,27706901,27692475,25000,0.00319
chr7,27706902,27732817,27719859,25000,0.004836
chr7,27732818,27761250,27746528,25000,0.009626
chr7,27761251,27787852,27774655,25000,0.01079
chr7,27787853,27813648,27800853,25000,0.006097
chr7,27813649,27840111,27826906,25000,0.004774
chr7,27840112,27866140,27853068,25000,0.005224
chr7,27866141,27891471,27878707,25000,0.004453
chr7,27891472,27917031,27904168,25000,0.003356
chr7,27917032,27966993,27935666,25000,0.012049
chr7,27966994,28003166,27981449,25000,0.010194
chr7,28003167,28119243,28044714,25000,0.011524
chr7,28119244,28178773,28141986,25000,0.008283
chr7,28178774,28216435,28197004,25000,0.012276
chr7,28216436,28281817,28251865,25000,0.020185
chr7,28281818,28317202,28301417,25000,0.025616
chr7,28317203,28378466,28354534,25000,0.016786
chr7,28378467,28406678,28392306,25000,0.008043
chr7,28406679,28436247,28421611,25000,0.012554
chr7,28436248,28470511,28450276,25000,0.006989
chr7,28470512,28497317,28483940,25000,0.00771
chr7,28497318,28523354,28510130,25000,0.01377
chr7,28523355,28552680,28538161,25000,0.00793
chr7,28552681,28578878,28565937,25000,0.008108
chr7,28578879,28606069,28592079,25000,0.006241
chr7,28606070,28636549,28620490,25000,0.015717
chr7,28636550,28670234,28651528,25000,0.015785
chr7,28670236,28699632,28686289,25000,0.014126
chr7,28699633,28724907,28712275,25000,0.004978
chr7,28724908,28752235,28738571,25000,0.009518
chr7,28752236,28778690,28765333,25000,0.007961
chr7,28778691,28804757,28791628,25000,0.003128
chr7,28804758,28860217,28837305,25000,0.02351
chr7,28860218,28892575,28878926,25000,0.009003
chr7,28892576,28934645,28914708,25000,0.01992
chr7,28934646,28993025,28968659,25000,0.016977
chr7,28993026,29023325,29009332,25000,0.009881
chr7,29023326,29105953,29069059,25000,0.012299
chr7,29105954,29167911,29150944,25000,0.015225
chr7,29167912,29199642,29184974,25000,0.01003
chr7,29199643,29262540,29226184,25000,0.011838
chr7,29262541,29291624,29277149,25000,0.007676
chr7,29291627,29319790,29305851,25000,0.011316
chr7,29319802,29348379,29334141,25000,0.007132
chr7,29348380,29378427,29364152,25000,0.014394
chr7,29378428,29410725,29395510,25000,0.016106
chr7,29410726,29450240,29430762,25000,0.01661
chr7,29450241,29483552,29465718,25000,0.01675
chr7,29483553,29523601,29502699,25000,0.017684
chr7,29523602,29580730,29554927,25000,0.02006
chr7,29580731,29615207,29599003,25000,0.019194
chr7,29615208,29641711,29628439,25000,0.011977
chr7,29641712,29671175,29656662,25000,0.009412
chr7,29671176,29704379,29690578,25000,0.012054
chr7,29704380,29743715,29724609,25000,0.005445
chr7,29743716,29787096,29763203,25000,0.013666
chr7,29787097,29813232,29800121,25000,0.006414
chr7,29813233,29841341,29826611,25000,0.004254
chr7,29841342,29871103,29857185,25000,0.009318
chr7,29871104,29899936,29885961,25000,0.007471
chr7,29899937,29925079,29912479,25000,0.004002
chr7,29925080,29978393,29947238,25000,0.006342
chr7,29978394,30004854,29991508,25000,0.00451
chr7,30004855,30041007,30025597,25000,0.00398
chr7,30041008,30070204,30056148,25000,0.003454
chr7,30070205,30096099,30083438,25000,0.003566
chr7,30096100,30131557,30111498,25000,0.00517
chr7,30131558,30157701,30144413,25000,0.006634
chr7,30157702,30184321,30171137,25000,0.004321
chr7,30184322,30210428,30197376,25000,0.005557
chr7,30210429,30242223,30226300,25000,0.004392
chr7,30242224,30276174,30258991,25000,0.004581
chr7,30276175,30317780,30298718,25000,0.002355
chr7,30317781,30362067,30346534,25000,0.006838
chr7,30362068,30390984,30377081,25000,0.003508
chr7,30390985,30434579,30415021,25000,0.002412
chr7,30434580,30460385,30447338,25000,0.001462
chr7,30460387,30502163,30481479,25000,0.014949
chr7,30502164,30527867,30514907,25000,0.000486
chr7,30527868,30559886,30542512,25000,0.004667
chr7,30559887,30601915,30581670,25000,0.011493
chr7,30601916,30630267,30615578,25000,0.006307
chr7,30630268,30683366,30657175,25000,0.004711
chr7,30683367,30711249,30697382,25000,0.008375
chr7,30711250,30748343,30730020,25000,0.007976
chr7,30748344,30786935,30767037,25000,0.007085
chr7,30786936,30827135,30807233,25000,0.007039
chr7,30827136,30854852,30841761,25000,0.004933
chr8,16555,45544,30861,25000,0.005583
chr8,45545,76365,59323,25000,0.0056
chr8,76366,107321,90754,25000,0.007155
chr8,107322,137626,122641,25000,0.008613
chr8,137627,169727,155781,25000,0.005706
chr8,169728,199977,185885,25000,0.007741
chr8,199978,231918,217347,25000,0.012138
chr8,231919,261323,247970,25000,0.007484
chr8,261324,296177,280259,25000,0.0084
chr8,296178,325604,312170,25000,0.006075
chr8,325605,359993,343941,25000,0.007696
chr8,359994,385685,372753,25000,0.001919
chr8,385686,412821,399250,25000,0.003777
chr8,412822,447601,427261,25000,0.009818
chr8,447602,477050,462786,25000,0.007282
chr8,477051,520368,496386,25000,0.001225
chr8,520369,559042,536922,25000,0.009242
chr8,559043,587465,573233,25000,0.006088
chr8,587466,622580,602630,25000,0.009528
chr8,622581,650127,636559,25000,0.005263
chr8,650128,688215,671271,25000,0.006245
chr8,688216,716041,701168,25000,0.006354
chr8,716042,742595,729290,25000,0.008848
chr8,742596,773247,757571,25000,0.00567
chr8,773248,799285,786217,25000,0.006464
chr8,799286,840965,821071,25000,0.010731
chr8,840966,870283,854785,25000,0.006851
chr8,870284,914598,893210,25000,0.007445
chr8,914599,946025,930003,25000,0.004963
chr8,946026,973623,959830,25000,0.01002
chr8,973624,1005758,990742,25000,0.006606
chr8,1005759,1031981,1018678,25000,0.003063
chr8,1031982,1066931,1050588,25000,0.007319
chr8,1066932,1118563,1089652,25000,0.004611
chr8,1118564,1183393,1153156,25000,0.003695
chr8,1183394,1211131,1197110,25000,0.004651
chr8,1211132,1241215,1226530,25000,0.00427
chr8,1241216,1266705,1254113,25000,0.004359
chr8,1266706,1294209,1279906,25000,0.003636
chr8,1294210,1321420,1307810,25000,0.005597
chr8,1321421,1369082,1339938,25000,0.006919
chr8,1369083,1401081,1386776,25000,0.008038
chr8,1401082,1430575,1416820,25000,0.007313
chr8,1430576,1467469,1448989,25000,0.005693
chr8,1467470,1498310,1481271,25000,0.006273
chr8,1498311,1528728,1514622,25000,0.004691
chr8,1528729,1553919,1541337,25000,0.002723
chr8,1553920,1588214,1569052,25000,0.004683
chr8,1588215,1614181,1601308,25000,0.006136
chr8,1614182,1641433,1627568,25000,0.012833
chr8,1641434,1669611,1655719,25000,0.009719
chr8,1669612,1732704,1710111,25000,0.005835
chr8,1732705,1759540,1745941,25000,0.003524
chr8,1759541,1784860,1772254,25000,0.00399
chr8,1784861,1811110,1797729,25000,0.000705
chr8,1811111,1838922,1824742,25000,0.002069
chr8,1838923,1866883,1852910,25000,0.002673
chr8,1866884,1892013,1879462,25000,0.003893
chr8,1892014,1920024,1906198,25000,0.002937
chr8,1920025,1945253,1932583,25000,0.002089
chr8,1945254,1971786,1958994,25000,0.003104
chr8,1971787,2007049,1990348,25000,0.001608
chr8,2007050,2032580,2019939,25000,0.002058
chr8,2032581,2058973,2045681,25000,0.002152
chr8,2058974,2084456,2071696,25000,0.003978
chr8,2084457,2111431,2098280,25000,0.002621
chr8,2111432,2137184,2124148,25000,0.004096
chr8,2137185,2162597,2149835,25000,0.003572
chr8,2162598,2187711,2175146,25000,0.002087
chr8,2187712,2213002,2200354,25000,0.003062
chr8,2213003,2239774,2225962,25000,0.002048
chr8,2239775,2267088,2253251,25000,0.001572
chr8,2267089,2292980,2279797,25000,0.001699
chr8,2292981,2319655,2306308,25000,0.002111
chr8,2319656,2345800,2332898,25000,0.001927
chr8,2345801,2378413,2359192,25000,0.001999
chr8,2378414,2404940,2391497,25000,0.004162
chr8,2404941,2430566,2417813,25000,0.001754
chr8,2430567,2458938,2445132,25000,0.003122
chr8,2458939,2484296,2471665,25000,0.001755
chr8,2484297,2510715,2497872,25000,0.002255
chr8,2510716,2535930,2523357,25000,0.001902
chr8,2535931,2561102,2548493,25000,0.001973
chr8,2561103,2588825,2574462,25000,0.008636
chr8,2588826,2616768,2602652,25000,0.002418
chr8,2616769,2650255,2635369,25000,0.004113
chr8,2650256,2710481,2669272,25000,0.001998
chr8,2710482,2744355,2726415,25000,0.005453
chr8,2744356,2769994,2757144,25000,0.004385
chr8,2769995,2798546,2784434,25000,0.006317
chr8,2798547,2826299,2812370,25000,0.004912
chr8,2826300,2853757,2840535,25000,0.007416
chr8,2853758,2890242,2873274,25000,0.007506
chr8,2890243,2920520,2905896,25000,0.00616
chr8,2920521,2946122,2933474,25000,0.002557
chr8,2946123,2972445,2959644,25000,0.002288
chr8,2972446,2998046,2985419,25000,0.002943
chr8,2998047,3024950,3012027,25000,0.00232
chr8,3024951,3050218,3037581,25000,0.00353
chr8,3050219,3077168,3063937,25000,0.003536
chr8,3077169,3112892,3098933,25000,0.00488
chr8,3112893,3140264,3126958,25000,0.002568
chr8,3140265,3169040,3155039,25000,0.005446
chr8,3169041,3194501,3181762,25000,0.002194
chr8,3194502,3220536,3207372,25000,0.001816
chr8,3220537,3245647,3233069,25000,0.001219
chr8,3245648,3271337,3258393,25000,0.001732
chr8,3271338,3303648,3288034,25000,0.003073
chr8,3303649,3341386,3325915,25000,0.005388
chr8,3341387,3366907,3354136,25000,0.004914
chr8,3366908,3394333,3380441,25000,0.0048
chr8,3394334,3423410,3408661,25000,0.00451
chr8,3423411,3455284,3436866,25000,0.005374
chr8,3455285,3486347,3469809,25000,0.005812
chr8,3486348,3519419,3506136,25000,0.003783
chr8,3519420,3566872,3542860,25000,0.008194
chr8,3566873,3598827,3583106,25000,0.008167
chr8,3598828,3626103,3612319,25000,0.00401
chr8,3626104,3654821,3640451,25000,0.005834
chr8,3654822,3683734,3669030,25000,0.005539
chr8,3683735,3716368,3698258,25000,0.004867
chr8,3716369,3743810,3730164,25000,0.00592
chr8,3743811,3782154,3764862,25000,0.006097
chr8,3782155,3815118,3801791,25000,0.002447
chr8,3815119,3841401,3827967,25000,0.004936
chr8,3841402,3870189,3855520,25000,0.005126
chr8,3870190,3897422,3884478,25000,0.004519
chr8,3897423,3923874,3910499,25000,0.004321
chr8,3923875,3951893,3938164,25000,0.004095
chr8,3951894,3989649,3969804,25000,0.003655
chr8,3989650,4017847,4004141,25000,0.005221
chr8,4017848,4044727,4031440,25000,0.004756
chr8,4044728,4070012,4057338,25000,0.004184
chr8,4070013,4098881,4084489,25000,0.006933
chr8,4098882,4124251,4111478,25000,0.005144
chr8,4124252,4150540,4137243,25000,0.003678
chr8,4150541,4181765,4167262,25000,0.005441
