scaffold,start,end,mid,sites,pi_Sms1,pi_Sms2,dxy_Sms1_Sms2,Fst_Sms1_Sms2
scaffold_9,14109041,14216407,14156692,25000,0.003315,0.003354,0.003255,-0.012543
scaffold_9,14216408,14317111,14266725,25000,0.002019,0.001476,0.001786,0.000943
scaffold_9,14317112,14359762,14332769,25000,0.002501,0.002634,0.002489,-0.013888
scaffold_9,14359763,14388914,14374206,25000,0.001741,0.001999,0.001883,0.001806
scaffold_9,14388915,14417010,14402484,25000,0.002548,0.002873,0.002524,-0.042007
scaffold_9,14417011,14453883,14433923,25000,0.001891,0.001624,0.002165,0.106025
scaffold_9,14453884,14503784,14484465,25000,0.002075,0.002014,0.001952,-0.024474
scaffold_9,14503785,14576271,14535056,25000,0.002319,0.002026,0.002157,0.000916
scaffold_9,14576272,14603698,14590007,25000,0.002372,0.002259,0.002416,0.021187
scaffold_9,14603699,14649596,14621120,25000,0.00236,0.002169,0.002338,0.013644
scaffold_9,14649597,14694657,14667731,25000,0.003853,0.003716,0.003709,-0.010214
scaffold_9,14694658,14748631,14717350,25000,0.002314,0.002664,0.002375,-0.024313
scaffold_9,14748632,14782440,14765654,25000,0.003856,0.003485,0.003562,-0.011954
scaffold_9,14782441,14816989,14797758,25000,0.002506,0.002228,0.002203,-0.037853
scaffold_9,14816990,14854164,14836511,25000,0.002479,0.002141,0.002162,-0.034279
scaffold_9,14854165,14903045,14877722,25000,0.002233,0.002315,0.003419,0.206326
scaffold_9,14903046,15001068,14952535,25000,0.00297,0.002059,0.009025,0.571979
scaffold_9,15001069,15064655,15036634,25000,0.002695,0.00257,0.00279,0.029982
scaffold_9,15064657,15176873,15134086,25000,0.001841,0.001666,0.001681,-0.021898
scaffold_9,15176874,15242264,15197563,25000,0.00179,0.001996,0.001788,-0.033413
scaffold_9,15242265,15342340,15298006,25000,0.002,0.002638,0.002275,-0.000531
scaffold_9,15342341,15395663,15373940,25000,0.002547,0.001681,0.002201,0.017883
scaffold_9,15395664,15447281,15414345,25000,0.003402,0.00332,0.003275,-0.014156
scaffold_9,15447282,15503478,15464569,25000,0.002295,0.00244,0.003532,0.202511
scaffold_9,15503479,15549709,15527061,25000,0.001855,0.001766,0.002118,0.078976
scaffold_9,15549710,15596803,15576948,25000,0.001568,0.001762,0.001524,-0.043308
scaffold_9,15596804,15633388,15613497,25000,0.001723,0.00194,0.001758,-0.020548
scaffold_9,15633389,15694131,15666189,25000,0.001668,0.001709,0.001583,-0.033077
scaffold_9,15694132,15743172,15713609,25000,0.001943,0.002098,0.001893,-0.033692
scaffold_9,15743173,15775039,15759669,25000,0.002858,0.00235,0.002453,-0.03091
scaffold_9,15775040,15829424,15807970,25000,0.002712,0.002681,0.002722,0.00478
scaffold_9,15829425,15883302,15866118,25000,0.00199,0.002035,0.003132,0.222994
scaffold_9,15883303,15909991,15896645,25000,0.001488,0.001725,0.001931,0.094498
scaffold_9,15909992,15978023,15939534,25000,0.001669,0.001858,0.004134,0.40775
scaffold_9,15978024,16013397,15994588,25000,0.001833,0.002121,0.003598,0.288751
scaffold_9,16013398,16077872,16045966,25000,0.0015,0.001889,0.001761,0.012345
scaffold_9,16077873,16109979,16094276,25000,0.002177,0.002206,0.002762,0.118504
scaffold_9,16109980,16165662,16131870,25000,0.002391,0.001648,0.005461,0.467954
scaffold_9,16165663,16194783,16179662,25000,0.002003,0.002705,0.004765,0.345887
scaffold_9,16194784,16235714,16216182,25000,0.001406,0.001547,0.001377,-0.036048
scaffold_9,16235715,16261759,16248618,25000,0.004497,0.003901,0.007229,0.268306
scaffold_9,16261760,16289583,16275428,25000,0.002095,0.001839,0.003785,0.320352
scaffold_9,16289584,16315325,16302359,25000,0.002455,0.002176,0.005418,0.408871
scaffold_9,16315326,16346098,16329100,25000,0.002022,0.001291,0.003657,0.383924
scaffold_9,16346099,16382695,16369105,25000,0.002953,0.001266,0.002935,0.147267
scaffold_9,16382696,16410120,16397034,25000,0.001851,0.001405,0.001533,-0.031285
scaffold_9,16410121,16502495,16469580,25000,0.001258,0.001179,0.001643,0.153184
scaffold_9,16502496,16555091,16536714,25000,0.001366,0.001274,0.001232,-0.038106
scaffold_9,16555092,16580796,16567916,25000,0.001949,0.001917,0.002236,0.074788
scaffold_9,16580797,16611320,16597969,25000,0.002083,0.002044,0.002028,-0.008848
scaffold_9,16611321,16640747,16624312,25000,0.004071,0.003591,0.003754,-0.006192
scaffold_9,16640748,16683374,16655441,25000,0.001624,0.001974,0.001813,0.003936
scaffold_9,16683375,16759935,16706179,25000,0.002073,0.002497,0.002151,-0.037717
scaffold_9,16759936,16779265,16768154,15783,0.002843,0.002805,0.002736,-0.015904
scaffold_10,5327,420999,153701,25000,0.001191,0.001524,0.001273,-0.032055
scaffold_11,35714,324541,171180,21258,0.003648,0.003497,0.003497,-0.010848
scaffold_13,6079,108673,39325,25000,0.00266,0.00273,0.002504,-0.038346
scaffold_14,5652,222247,89675,25000,0.002419,0.002681,0.004157,0.245512
scaffold_15,7628,218979,101739,16256,0.002129,0.002233,0.00213,-0.011471
scaffold_16,38053,265292,177855,22575,0.003079,0.002146,0.003558,0.163393
scaffold_17,24726,197798,101740,25000,0.001719,0.00168,0.001592,-0.033527
scaffold_19,50399,123098,75490,25000,0.002256,0.001726,0.001957,-0.008802
scaffold_19,123099,198627,172459,16151,0.004629,0.004428,0.004426,-0.012453
scaffold_21,2307,97879,54957,25000,0.001415,0.002424,0.001853,-0.00248
scaffold_21,97880,124372,111093,25000,0.002685,0.002404,0.002394,-0.031721
scaffold_21,124373,147620,136425,13819,0.001952,0.001925,0.001847,-0.025191
scaffold_24,4932,95023,50060,23482,0.001334,0.001307,0.001267,-0.021401
scaffold_25,11068,94120,65420,23270,0.002721,0.002937,0.002703,-0.023627
scaffold_27,18292,83982,60830,19357,0.003562,0.003685,0.003539,-0.010985
scaffold_28,60629,74034,67449,12034,0.002076,0.002069,0.001957,-0.029247
scaffold_30,17138,93094,57336,18355,0.00255,0.002494,0.002467,-0.011685
scaffold_31,5476,131964,112295,10552,0.001877,0.001879,0.001782,-0.028476
scaffold_32,36650,66837,50649,25000,0.001975,0.001885,0.001874,-0.01518
scaffold_33,25798,98081,60384,25000,0.001633,0.001544,0.001541,-0.015857
scaffold_33,98082,121187,110615,17069,0.003005,0.002117,0.002497,0.011858
scaffold_34,12483,56993,38523,18553,0.003165,0.003048,0.003059,-0.006347
scaffold_35,26651,121066,68648,15712,0.003509,0.003383,0.003354,-0.01313
scaffold_36,51713,99647,66657,25000,0.003575,0.003252,0.003373,-0.006123
scaffold_36,99648,118243,108740,12279,0.002106,0.001669,0.001983,0.027599
scaffold_37,50969,93067,68551,25000,0.002626,0.002514,0.002473,-0.019696
scaffold_42,42886,93216,53419,10682,0.00403,0.003742,0.004013,0.014464
scaffold_46,963,13503,6906,10011,0.003391,0.003465,0.003142,-0.047255
scaffold_48,51367,79721,64343,25000,0.002593,0.002707,0.00252,-0.026051
scaffold_48,79723,96628,88807,11278,0.002971,0.002879,0.002778,-0.028372
scaffold_52,18414,93487,57523,14645,0.003296,0.003714,0.003788,0.034276
scaffold_54,16372,58649,27320,13291,0.00335,0.003277,0.00316,-0.025528
scaffold_55,9804,35165,22423,25000,0.001729,0.001742,0.001628,-0.033039
scaffold_55,35166,62190,48192,25000,0.001335,0.001324,0.001249,-0.032336
scaffold_55,62191,90657,78401,13359,0.001784,0.001922,0.001759,-0.035982
scaffold_57,9295,73698,27112,20218,0.002642,0.002452,0.002884,0.064003
scaffold_59,14638,69054,31910,18742,0.002482,0.002484,0.00238,-0.021995
scaffold_69,1,57404,19271,25000,0.00175,0.001783,0.001639,-0.038706
scaffold_69,57405,89105,79297,10537,0.001637,0.001509,0.001536,-0.015516
scaffold_70,77201,91797,84460,11042,0.005534,0.005194,0.005539,0.016576
scaffold_75,15158,82455,65464,11598,0.001968,0.002166,0.002018,-0.003055
scaffold_80,3650,26628,17708,11768,0.005159,0.003408,0.004337,-0.053512
scaffold_83,62580,86041,74329,21272,0.002339,0.002441,0.002343,-0.008815
scaffold_85,8879,51578,41448,10164,0.005189,0.005009,0.005544,0.034498
scaffold_86,1,71173,21001,11779,0.001023,0.001178,0.001066,-0.016321
scaffold_89,15594,63012,47831,11467,0.001326,0.005278,0.003383,0.055405
scaffold_91,24443,52842,39536,25000,0.002324,0.002562,0.002345,-0.021115
scaffold_94,60325,81365,68641,13938,0.003521,0.003399,0.005255,0.207007
scaffold_95,26874,66159,46778,16491,0.002968,0.003032,0.002819,-0.03178
scaffold_96,13094,81278,60930,10109,0.006939,nan,0.006637,nan
scaffold_98,11286,29985,19310,15087,0.003369,0.004142,0.003608,-0.013138
scaffold_107,1,30939,15329,25000,0.002977,0.002907,0.002878,-0.010548
scaffold_107,30940,58330,44143,25000,0.002234,0.002165,0.002067,-0.031849
scaffold_107,58331,84088,70344,20557,0.002662,0.002592,0.002541,-0.016239
scaffold_108,6432,79901,34166,16536,0.003585,0.003012,0.003097,-0.032383
scaffold_109,12166,77777,39293,21324,0.002158,0.002128,0.002062,-0.01948
scaffold_118,33252,68517,51631,23947,0.001689,0.001632,0.001628,-0.010592
scaffold_119,54996,81051,69996,15927,0.004414,0.004338,0.004241,-0.016717
scaffold_123,45015,65338,54363,13180,0.003093,0.002833,0.002809,-0.018527
scaffold_126,1,21653,10710,20422,0.000935,0.000945,0.000881,-0.033298
scaffold_127,2051,76406,36066,25000,0.001622,0.001645,0.001537,-0.031764
scaffold_129,4372,49733,24642,25000,0.001531,0.001397,0.001669,0.067816
scaffold_129,49734,75820,62651,25000,0.001979,0.002023,0.001918,-0.021878
scaffold_130,11550,68753,42772,15041,0.002318,0.002378,0.002543,0.040484
scaffold_131,12417,76802,43076,16347,0.004129,0.004208,0.004163,-0.001387
scaffold_140,13670,59921,33176,25000,0.001167,0.001017,0.001038,-0.024729
scaffold_141,16414,66800,38098,15731,0.003066,0.002384,0.004368,0.229904
scaffold_142,11675,41063,27623,25000,0.001466,0.001443,0.001345,-0.040632
scaffold_142,41064,75828,60778,16102,0.001857,0.002014,0.00186,-0.020746
scaffold_143,2820,18953,11101,15153,0.002315,0.002169,0.002197,-0.011258
scaffold_145,1238,42696,21260,20332,0.002133,0.00244,0.0022,-0.020204
scaffold_146,15463,52618,34279,25000,0.002424,0.001976,0.002116,-0.02011
scaffold_147,37,60931,32445,15505,0.002959,0.002725,0.002842,-0.001812
scaffold_148,4023,28306,16631,21614,0.002324,0.002278,0.002187,-0.02604
scaffold_151,3106,54819,14436,14645,0.002156,0.002139,0.002072,-0.018322
scaffold_155,59067,75218,66891,14093,0.003767,0.003815,0.003677,-0.01584
scaffold_158,5688,18403,11808,10603,0.001809,0.001757,0.001712,-0.023311
scaffold_160,26149,60136,45341,11925,0.001055,0.000789,0.000861,-0.0354
scaffold_162,10748,70931,40861,10620,0.002238,0.002487,0.002197,-0.044459
scaffold_165,31525,57162,42088,15187,0.005421,0.004348,0.005961,0.102136
scaffold_167,18665,57056,35750,17681,0.002045,0.002044,0.002004,-0.010332
scaffold_168,28627,45307,36277,14699,0.002772,0.00282,0.002726,-0.013185
scaffold_169,32438,69583,48149,11706,0.003552,0.003461,0.003324,-0.029554
scaffold_170,27079,66931,47645,25000,0.000723,0.000753,0.000693,-0.033772
scaffold_172,30589,48325,39339,15595,0.004469,0.00436,0.00428,-0.01596
scaffold_174,26955,69278,47003,17311,0.003854,0.003781,0.00372,-0.012711
scaffold_176,6309,52001,31830,15698,0.00375,0.001574,0.002996,0.083912
scaffold_182,21783,64341,53239,17186,0.002005,0.001701,0.001842,-0.003052
scaffold_183,6807,20524,13531,11755,0.003537,0.003528,0.003393,-0.020469
scaffold_184,17908,69251,38404,10654,0.003525,0.003585,0.003402,-0.023902
scaffold_188,5326,54521,33251,21802,0.002836,0.002875,0.0028,-0.00939
scaffold_191,1,38923,15735,25000,0.001138,0.001132,0.001063,-0.033626
scaffold_191,38924,69565,56457,19538,0.001477,0.00155,0.00142,-0.035257
scaffold_194,7458,63574,43052,17055,0.004188,0.003883,0.004665,0.072712
scaffold_195,3093,32502,17435,21673,0.003377,0.003961,0.004114,0.058938
scaffold_198,5338,52531,19502,11473,0.003197,0.003122,0.003037,-0.019319
scaffold_200,13750,25310,19523,11317,0.005547,0.006012,0.005649,-0.014555
scaffold_201,3395,31789,17151,14955,0.003039,0.002794,0.002854,-0.008406
scaffold_202,15663,27636,21657,11721,0.003364,0.003387,0.003247,-0.020197
scaffold_211,5686,66690,42716,23212,0.003695,0.004079,0.003811,-0.010137
scaffold_213,15454,38460,28846,10958,0.002732,0.002156,0.004816,0.341094
scaffold_216,39715,65690,51860,13491,0.003623,0.003832,0.003631,-0.011682
scaffold_218,31364,55802,44880,15306,0.002661,0.002803,0.002683,-0.007539
scaffold_225,26940,62017,48979,17644,0.002299,0.002137,0.002644,0.089876
scaffold_226,35662,49827,42180,10857,0.0043,0.004422,0.004224,-0.017365
scaffold_231,41721,57057,49874,13531,0.002647,0.002504,0.002505,-0.014401
scaffold_232,30923,49914,40504,18310,0.002901,0.003118,0.002992,-0.000647
scaffold_233,642,40876,24034,25000,0.002691,0.002663,0.002549,-0.025436
scaffold_233,40877,60646,51755,15027,0.00277,0.002719,0.002659,-0.016445
scaffold_235,37245,50062,43408,11660,0.002787,0.002983,0.002771,-0.023492
scaffold_236,15831,51625,35534,25000,0.002037,0.001909,0.001868,-0.028486
scaffold_238,1,46586,24652,25000,0.002057,0.002103,0.002014,-0.016778
scaffold_238,46587,63214,54893,15521,0.002841,0.002896,0.002759,-0.020028
scaffold_239,27157,63476,48960,12558,0.002425,0.002404,0.002319,-0.021005
scaffold_240,1,17551,8184,12960,0.002646,0.002626,0.002611,-0.005666
scaffold_243,1,24709,11415,19250,0.003616,0.003411,0.003616,0.014807
scaffold_244,1,28624,12818,20902,0.002936,0.002841,0.002781,-0.019323
scaffold_247,3048,51238,36645,25000,0.001421,0.001438,0.001354,-0.028433
scaffold_248,29600,60129,50162,14292,0.002422,0.002371,0.002327,-0.015161
scaffold_256,1898,29019,15727,25000,0.001602,0.001509,0.001499,-0.01894
scaffold_256,29020,54514,41639,25000,0.000455,0.000455,0.000427,-0.03331
scaffold_258,9500,43942,23165,11654,0.003035,0.002599,0.003299,0.050955
scaffold_259,3147,57278,26967,13261,0.002415,0.002598,0.002434,-0.018661
scaffold_266,2359,13703,7802,10523,0.003098,0.003131,0.002996,-0.018696
scaffold_271,6993,25801,15464,14681,0.00334,0.003293,0.003224,-0.01408
scaffold_277,4909,54047,40399,14966,0.001498,0.001652,0.001988,0.120689
scaffold_284,1,36141,12501,13430,0.00373,0.00369,0.005299,0.185442
scaffold_285,1460,44504,25781,25000,0.001846,0.001752,0.003123,0.275983
scaffold_292,20690,51977,39867,16545,0.003348,0.00369,0.00346,-0.008757
scaffold_295,1,36154,20015,25000,0.001411,0.001392,0.001315,-0.032958
scaffold_295,36155,50388,43274,14069,0.003488,0.003247,0.003268,-0.015504
scaffold_297,24304,40879,33295,10231,0.002757,0.002996,0.002727,-0.027851
scaffold_298,7270,34710,20464,25000,0.002183,0.002056,0.001997,-0.030895
scaffold_307,9042,41157,22164,20604,0.001848,0.001934,0.001816,-0.020852
scaffold_308,4836,44192,27377,20625,0.002362,0.00241,0.002276,-0.024038
scaffold_310,2818,29284,16295,25000,0.001716,0.001714,0.001609,-0.033172
scaffold_315,6338,36607,21688,25000,0.001119,0.001031,0.001039,-0.017813
scaffold_319,1,25324,12554,25000,0.00233,0.002048,0.002095,-0.022738
scaffold_319,25325,43152,34241,17709,0.0014,0.0014,0.001312,-0.033333
scaffold_322,13107,38024,28419,14154,0.003895,0.003861,0.00369,-0.025777
scaffold_330,18425,39269,28145,14327,0.002594,0.003212,0.003146,0.023492
scaffold_332,891,39618,18919,22303,0.00286,0.00261,0.002984,0.044842
scaffold_333,14407,25591,19990,10376,0.005889,0.005875,0.005975,0.008142
scaffold_335,1,25537,12769,25000,0.001312,0.00131,0.001229,-0.033354
scaffold_335,25538,36386,30927,10546,0.001388,0.001605,0.00144,-0.022997
scaffold_337,21872,36400,29206,13556,0.001844,0.001916,0.001798,-0.021604
scaffold_338,5455,37945,23234,17488,0.00308,0.003013,0.002914,-0.023144
scaffold_341,1004,33064,16174,16498,0.002343,0.002291,0.002207,-0.025203
scaffold_342,2758,32866,18925,16918,0.003679,0.003713,0.003532,-0.023378
scaffold_347,2962,23213,14510,16209,0.003315,0.003089,0.003082,-0.019755
scaffold_351,9351,22388,15962,12108,0.003602,0.003411,0.003415,-0.011804
scaffold_355,1405,30928,19070,21040,0.00238,0.002255,0.002225,-0.021132
scaffold_359,5342,33618,17530,22351,0.002318,0.00225,0.002159,-0.028904
scaffold_361,691,30439,15130,20135,0.001437,0.001378,0.001325,-0.031371
scaffold_364,2080,14730,8218,10642,0.001215,0.001245,0.001173,-0.026295
scaffold_365,4802,20926,12280,13885,0.001983,0.002025,0.001957,-0.011668
scaffold_371,9033,26889,17569,16469,0.001942,0.001938,0.001879,-0.016656
scaffold_372,4,29554,14242,11492,0.003437,0.002208,0.002801,0.031359
scaffold_375,1,25197,12581,25000,0.002734,0.002641,0.002604,-0.016316
scaffold_382,1809,18564,10714,12664,0.003997,0.003982,0.003833,-0.020596
scaffold_387,6656,22206,15444,10465,0.001752,0.002485,0.002013,0.054734
scaffold_400,1,27947,13554,14490,0.008222,0.007859,0.007702,-0.022192
scaffold_402,1,19919,9417,13542,0.005056,0.004394,0.005192,0.048808
scaffold_407,9026,22399,15726,12576,0.005267,0.005153,0.005007,-0.021402
scaffold_412,3688,22595,12571,13500,0.002976,0.003196,0.003029,-0.00962
scaffold_421,1,26565,12385,12350,0.009534,0.010296,0.009298,-0.044171
scaffold_424,5941,22596,14410,14837,0.002735,0.002689,0.002627,-0.016439
scaffold_433,1,26039,12978,22815,0.00176,0.001716,0.001678,-0.018128
scaffold_436,1,25158,11150,13392,0.001172,0.001254,0.001173,-0.01508
scaffold_437,1,23867,12175,20926,0.002643,0.002374,0.002367,-0.034473
scaffold_438,5846,19146,12095,10275,0.001262,0.001836,0.001498,-0.050144
scaffold_440,8326,19257,13776,10593,0.001733,0.00184,0.001699,-0.023451
scaffold_450,4108,16900,10528,12043,0.002046,0.001924,0.001965,-0.009594
scaffold_451,8082,20084,14351,10777,0.001434,0.001363,0.001298,-0.040006
scaffold_459,12590,24700,18597,11498,0.003064,0.003182,0.002987,-0.024525
scaffold_460,2697,19074,10713,15288,0.00259,0.002513,0.002479,-0.014906
scaffold_465,3360,23354,13866,16238,0.001998,0.002012,0.001935,-0.017894
scaffold_468,3391,17000,9752,11845,0.004281,0.004295,0.004118,-0.020911
scaffold_475,1,14720,7218,13225,0.001511,0.001715,0.001534,-0.031195
scaffold_479,94,17472,8958,16676,0.002312,0.0021,0.002151,-0.02009
scaffold_481,3378,23644,13479,19955,0.004576,0.004523,0.004427,-0.014136
scaffold_483,1,16137,8059,16040,0.001182,0.0011,0.001112,-0.013244
scaffold_486,1,16278,8095,16089,0.002178,0.002347,0.00219,-0.014318
scaffold_489,1059,19391,10243,16868,0.001006,0.00102,0.000949,-0.033501
scaffold_492,4182,15458,10005,10334,0.003264,0.003125,0.003079,-0.014897
scaffold_493,1,14738,7436,13802,0.004013,0.004104,0.003927,-0.017011
scaffold_497,501,17122,8781,15772,0.003562,0.003682,0.003509,-0.01645
scaffold_501,316,16154,8035,15012,0.002618,0.002594,0.002548,-0.011611
scaffold_503,1,23115,11663,13798,0.001031,0.000963,0.000941,-0.026915
scaffold_518,10489,22646,16455,10382,0.004948,0.005044,0.005422,0.043224
scaffold_519,2780,15387,9098,10759,0.003256,0.003177,0.00304,-0.026803
scaffold_549,1359,19559,10488,17715,0.000949,0.000956,0.000921,-0.017623
scaffold_578,1,18613,9102,13937,0.003301,0.003375,0.003224,-0.019286
scaffold_584,577,19400,9519,15999,0.002764,0.002726,0.002669,-0.014464
scaffold_597,26,14864,7184,13918,0.002566,0.002498,0.002461,-0.014687
scaffold_603,1,18064,8824,16815,0.003366,0.003443,0.003303,-0.016919
scaffold_606,2812,18453,10167,12510,0.003325,0.003297,0.003205,-0.017479
scaffold_609,1649,18285,9769,13040,0.003604,0.003943,0.003688,-0.010795
scaffold_625,325,13834,7307,11382,0.003746,0.004004,0.003671,-0.034579
scaffold_626,3084,15138,9212,11545,0.002652,0.002485,0.002498,-0.01435
scaffold_627,5273,16689,11313,10059,0.003146,0.002913,0.002755,-0.059886
scaffold_631,1,19029,10093,12344,0.002199,0.002234,0.00213,-0.019938
scaffold_640,1,16221,8586,12206,0.00285,0.002909,0.002765,-0.021958
scaffold_643,7620,18622,13158,10322,0.005019,0.005103,0.00484,-0.023705
scaffold_652,1,17153,7063,10784,0.002267,0.002346,0.002367,0.015997
scaffold_655,1,14464,7398,13430,0.002396,0.002298,0.00227,-0.017184
scaffold_660,222,18164,9695,15932,0.003478,0.003321,0.003312,-0.013426
scaffold_664,119,17823,8898,13238,0.003423,0.00355,0.003371,-0.019913
scaffold_667,1,13255,6513,12350,0.003695,0.003683,0.003529,-0.022931
scaffold_668,1,11244,5605,10860,0.00387,0.003966,0.003737,-0.026179
scaffold_669,1,13610,6795,13450,0.004338,0.004449,0.004274,-0.014294
scaffold_701,333,15762,7751,13523,0.003404,0.003433,0.003311,-0.016817
