scaffold,start,end,mid,sites,pi_Hrs1,pi_Hrs2,dxy_Hrs1_Hrs2,Fst_Hrs1_Hrs2
scaffold_42,1010432,1037415,1024316,25000,0.002852,0.002627,0.002618,-0.02674
scaffold_42,1037416,1063237,1050434,25000,0.001912,0.001713,0.001689,-0.036494
scaffold_42,1063238,1090684,1076292,25000,0.001776,0.001984,0.001748,-0.03779
scaffold_42,1090685,1117594,1104075,25000,0.002408,0.00249,0.002274,-0.038484
scaffold_42,1117595,1143890,1130664,25000,0.001124,0.001118,0.001041,-0.038454
scaffold_42,1143891,1170030,1156930,25000,0.001461,0.001503,0.001366,-0.042682
scaffold_42,1170031,1196686,1183160,25000,0.001456,0.001091,0.00119,-0.035224
scaffold_42,1196687,1228382,1210653,25000,0.001591,0.001626,0.001494,-0.038311
scaffold_42,1228383,1258599,1243827,25000,0.001332,0.001367,0.002289,0.265269
scaffold_42,1258600,1285741,1272323,25000,0.001164,0.001149,0.001074,-0.038453
scaffold_42,1285742,1328425,1309175,25000,0.001488,0.002578,0.002123,0.022513
scaffold_42,1328426,1396964,1378406,25000,0.002818,0.002587,0.003035,0.0627
scaffold_42,1396965,1489909,1459165,25000,0.001161,0.00152,0.001237,-0.053041
scaffold_42,1489910,1528839,1507325,25000,0.001723,0.002382,0.002007,-0.011704
scaffold_42,1528840,1560076,1545993,25000,0.001715,0.001807,0.00164,-0.037045
scaffold_42,1560077,1597557,1579987,25000,0.002576,0.002915,0.002578,-0.032535
scaffold_42,1597558,1622509,1610002,24081,0.002579,0.0025,0.002477,-0.012913
scaffold_43,6,97984,52709,25000,0.00189,0.002671,0.004081,0.288498
scaffold_43,97985,170714,134154,25000,0.003943,0.003098,0.004136,0.083159
scaffold_43,170715,207510,192439,25000,0.001624,0.001685,0.002177,0.140713
scaffold_43,207511,262460,231191,25000,0.003574,0.003443,0.005331,0.212201
scaffold_43,262461,314617,291325,25000,0.005886,0.003132,0.006474,0.182246
scaffold_43,314618,340705,327648,25000,0.003415,0.002178,0.002701,-0.017968
scaffold_43,340706,370107,355199,25000,0.002515,0.00132,0.001929,0.003257
scaffold_43,370108,422746,386695,25000,0.002416,0.001615,0.001952,-0.016853
scaffold_43,422747,448406,435581,25000,0.00197,0.002628,0.002147,-0.035581
scaffold_43,448407,474191,461382,25000,0.001432,0.003576,0.002355,-0.031839
scaffold_43,474193,508434,490457,25000,0.001732,0.001721,0.001647,-0.024277
scaffold_43,508435,600201,563625,25000,0.001866,0.002271,0.004278,0.356399
scaffold_43,600202,629004,614535,25000,0.001438,0.001494,0.001369,-0.035432
scaffold_43,629005,655085,642296,25000,0.002376,0.001064,0.003237,0.314154
scaffold_43,655086,694739,671945,25000,0.002384,0.002315,0.014631,0.729833
scaffold_43,694740,734347,717195,25000,0.001865,0.002006,0.001842,-0.025579
scaffold_43,734348,760938,747407,25000,0.001834,0.001741,0.00166,-0.03851
scaffold_43,760939,791471,775047,25000,0.001759,0.001761,0.001633,-0.038962
scaffold_43,791472,816911,804171,25000,0.001258,0.001269,0.001173,-0.038418
scaffold_43,816912,864026,846429,25000,0.002936,0.002166,0.00243,-0.025225
scaffold_43,864027,895950,879834,25000,0.001693,0.001795,0.001625,-0.036817
scaffold_43,895951,923947,909911,25000,0.001826,0.001701,0.001637,-0.038521
scaffold_43,923948,959499,939887,25000,0.006005,0.005439,0.005338,-0.036097
scaffold_43,959500,985955,972835,25000,0.00218,0.002548,0.00248,0.024953
scaffold_43,985956,1012933,999158,25000,0.002173,0.001956,0.001934,-0.03386
scaffold_43,1012934,1042423,1028083,25000,0.002349,0.000996,0.001793,0.032375
scaffold_43,1042424,1068109,1055357,25000,0.001697,0.001657,0.001548,-0.042547
scaffold_43,1068110,1114772,1098948,25000,0.001312,0.001322,0.00143,0.04249
scaffold_43,1114773,1153595,1132612,25000,0.002476,0.002678,0.002495,-0.013618
scaffold_43,1153596,1212700,1193015,25000,0.003015,0.00311,0.002945,-0.020321
scaffold_43,1212701,1243288,1229187,25000,0.002209,0.002036,0.00197,-0.041881
scaffold_43,1243289,1268349,1255821,25000,0.001791,0.001859,0.001718,-0.031375
scaffold_43,1268350,1293840,1281213,25000,0.001925,0.002035,0.001838,-0.038629
scaffold_43,1293841,1324120,1310739,25000,0.001787,0.001792,0.003642,0.349249
scaffold_43,1324121,1354964,1338166,25000,0.002282,0.002247,0.002117,-0.03495
scaffold_43,1354965,1382776,1368173,25000,0.002398,0.00217,0.002237,-0.010641
scaffold_43,1382777,1531836,1470811,25000,0.001106,0.001498,0.001223,-0.032409
scaffold_44,8972,89622,58172,25000,0.001349,0.001203,0.001222,-0.022316
scaffold_44,89623,126793,107142,25000,0.002717,0.003427,0.003097,0.004125
scaffold_44,126794,197777,157833,25000,0.003055,0.003068,0.003119,0.009618
scaffold_44,197778,232017,215224,25000,0.001702,0.002101,0.001804,-0.027419
scaffold_44,232018,258529,245582,25000,0.003485,0.003483,0.003234,-0.038576
scaffold_44,258530,283947,271062,25000,0.001658,0.001649,0.001535,-0.03846
scaffold_44,283949,309601,296924,25000,0.001467,0.001467,0.001362,-0.038432
scaffold_44,309602,334851,322283,25000,0.001635,0.001641,0.00152,-0.038651
scaffold_44,334852,360487,347748,25000,0.00158,0.001577,0.001466,-0.038581
scaffold_44,360488,385658,373020,25000,0.001271,0.001109,0.001105,-0.038651
scaffold_44,385659,411233,398337,25000,0.001673,0.001764,0.001596,-0.038436
scaffold_44,411234,436791,423987,25000,0.003078,0.003102,0.002952,-0.023737
scaffold_44,436792,462344,449631,25000,0.002956,0.002904,0.002807,-0.022212
scaffold_44,462345,493716,476024,25000,0.001523,0.001416,0.001366,-0.037674
scaffold_44,493717,520030,506854,25000,0.001474,0.001479,0.001371,-0.038583
scaffold_44,520031,546468,533282,25000,0.001185,0.001174,0.001095,-0.038493
scaffold_44,546469,572587,559416,25000,0.001531,0.001529,0.001421,-0.038449
scaffold_44,572588,599361,585940,25000,0.002218,0.002615,0.002262,-0.034289
scaffold_44,599362,633847,616916,25000,0.001779,0.002391,0.002157,0.017579
scaffold_44,633848,669213,650514,25000,0.003595,0.004137,0.003595,-0.037765
scaffold_44,669214,700892,685693,25000,0.001524,0.001479,0.001397,-0.037452
scaffold_44,700893,726532,713609,25000,0.001133,0.00113,0.001051,-0.038459
scaffold_44,726533,751992,739338,25000,0.001328,0.001328,0.001233,-0.038631
scaffold_44,751993,779180,765420,25000,0.002658,0.002069,0.004231,0.290626
scaffold_44,779181,805206,792347,25000,0.003069,0.002122,0.003008,0.07617
scaffold_44,805207,837986,822051,25000,0.001373,0.001373,0.001279,-0.036939
scaffold_44,837987,863425,850837,25000,0.001843,0.001997,0.001796,-0.034825
scaffold_44,863426,888796,876048,25000,0.001225,0.001343,0.001188,-0.040259
scaffold_44,888797,914768,901733,25000,0.000971,0.00101,0.00092,-0.03846
scaffold_44,914769,939832,927298,25000,0.00175,0.00162,0.001565,-0.038457
scaffold_44,939833,966143,952838,25000,0.001213,0.001183,0.001112,-0.038532
scaffold_44,966144,993180,979377,25000,0.001495,0.001479,0.001382,-0.038167
scaffold_44,993181,1024555,1006881,25000,0.002626,0.002467,0.002372,-0.036877
scaffold_44,1024556,1079134,1041808,25000,0.001563,0.001604,0.001664,0.025232
scaffold_44,1079135,1104800,1091928,25000,0.002405,0.002361,0.002385,0.000431
scaffold_44,1104801,1152497,1126401,25000,0.002896,0.003033,0.002757,-0.037638
scaffold_44,1152498,1186723,1168724,25000,0.00327,0.003364,0.003087,-0.037225
scaffold_44,1186724,1225795,1212391,25000,0.001314,0.001335,0.001229,-0.038596
scaffold_44,1225796,1272189,1247335,25000,0.001742,0.002607,0.002353,0.008377
scaffold_44,1272190,1307279,1287699,25000,0.001396,0.002585,0.001903,-0.023453
scaffold_44,1307280,1334974,1320812,25000,0.001857,0.002196,0.001883,-0.038061
scaffold_44,1334975,1363295,1349093,25000,0.002101,0.002197,0.002087,-0.015206
scaffold_44,1363296,1415255,1397127,25000,0.001723,0.002004,0.00172,-0.041556
scaffold_44,1415256,1441410,1428036,25000,0.003522,0.00312,0.003544,0.029313
scaffold_44,1441411,1466861,1456102,20381,0.003381,0.003317,0.003245,-0.01641
scaffold_45,7075,43149,26311,25000,0.003056,0.003382,0.002998,-0.036844
scaffold_45,43150,97901,75779,25000,0.002479,0.002483,0.002318,-0.035329
scaffold_45,97902,123888,110594,25000,0.001399,0.001395,0.001296,-0.03869
scaffold_45,123889,150376,136920,25000,0.001008,0.000747,0.000815,-0.038443
scaffold_45,150377,179355,165395,25000,0.001731,0.001756,0.001617,-0.03841
scaffold_45,179356,236955,208177,25000,0.001654,0.001714,0.001814,0.038152
scaffold_45,236956,270570,250996,25000,0.001473,0.001949,0.001682,-0.008614
scaffold_45,270571,312932,288430,25000,0.00196,0.001767,0.00174,-0.035671
scaffold_45,312933,338402,325665,25000,0.000843,0.000902,0.00081,-0.038457
scaffold_45,338403,364113,351306,25000,0.002271,0.00228,0.002202,-0.01704
scaffold_45,364114,389265,376656,25000,0.001754,0.001769,0.001806,0.012952
scaffold_45,389266,415296,402464,25000,0.002167,0.002824,0.003037,0.092644
scaffold_45,415297,454405,438524,25000,0.002196,0.002296,0.002124,-0.028944
scaffold_45,454406,483223,467670,25000,0.001584,0.002229,0.005971,0.52129
scaffold_45,483224,521562,502693,25000,0.000776,0.000764,0.00105,0.158437
scaffold_45,521563,547185,534437,25000,0.001911,0.001747,0.009235,0.677074
scaffold_45,547186,582355,566974,25000,0.001894,0.001847,0.016313,0.799663
scaffold_45,582356,752305,629309,25000,0.001417,0.002261,0.004853,0.453353
scaffold_45,752306,847646,786793,25000,0.003561,0.004239,0.004828,0.109816
scaffold_45,847647,950785,884997,25000,0.009885,0.00959,0.009063,-0.037248
scaffold_45,950786,977408,964008,25000,0.001827,0.001575,0.001974,0.076849
scaffold_45,977409,1061709,1004837,25000,0.001348,0.001611,0.001381,-0.035926
scaffold_45,1061710,1086942,1074312,25000,0.001646,0.001601,0.001512,-0.037078
scaffold_45,1086943,1112036,1099485,25000,0.002099,0.001749,0.001851,-0.019954
scaffold_45,1112037,1137632,1124810,25000,0.002435,0.002354,0.002596,0.041855
scaffold_45,1137633,1163282,1150404,25000,0.001017,0.000894,0.000887,-0.038456
scaffold_45,1163283,1192011,1178289,25000,0.001675,0.001448,0.001449,-0.038932
scaffold_45,1192012,1217605,1204664,25000,0.001056,0.000871,0.000895,-0.038461
scaffold_45,1217606,1243565,1230324,25000,0.001193,0.001169,0.001097,-0.038267
scaffold_45,1243566,1269782,1256676,25000,0.001687,0.001975,0.0017,-0.038394
scaffold_45,1269783,1295824,1282863,25000,0.001296,0.001349,0.001228,-0.038461
scaffold_45,1295825,1365452,1328657,23067,0.004732,0.004604,0.004386,-0.032381
scaffold_46,28724,121715,45487,25000,0.001651,0.001991,0.001713,-0.031768
scaffold_46,121716,188751,149101,25000,0.004157,0.003649,0.003692,-0.028888
scaffold_46,188752,231978,218042,25000,0.004304,0.00467,0.004223,-0.031506
scaffold_46,231979,261336,246559,25000,0.002126,0.002146,0.001981,-0.03914
scaffold_46,261337,288480,274383,25000,0.001629,0.0017,0.001613,-0.016257
scaffold_46,288481,317457,304710,25000,0.001519,0.001516,0.001409,-0.038396
scaffold_46,317458,376269,337431,25000,0.001703,0.001786,0.001633,-0.0345
scaffold_46,376270,401595,388953,25000,0.001961,0.001941,0.001815,-0.037529
scaffold_46,401596,431098,417775,25000,0.002307,0.002679,0.002351,-0.029836
scaffold_46,431099,457973,444381,25000,0.00428,0.004022,0.003979,-0.022388
scaffold_46,457974,505392,486849,25000,0.002878,0.002449,0.002566,-0.019281
scaffold_46,505393,555836,536422,25000,0.00414,0.00221,0.003021,-0.025752
scaffold_46,555837,585569,569428,25000,0.001977,0.002145,0.001954,-0.027588
scaffold_46,585570,619120,600268,25000,0.00145,0.001723,0.001565,-0.006936
scaffold_46,619121,663106,640790,25000,0.003917,0.004021,0.003744,-0.030367
scaffold_46,663107,702537,686111,25000,0.004405,0.004327,0.00406,-0.037719
scaffold_46,702538,729316,715701,25000,0.001433,0.001421,0.001325,-0.038447
scaffold_46,729317,755783,742577,25000,0.00315,0.003161,0.00293,-0.038453
scaffold_46,755784,781885,768685,25000,0.001132,0.001034,0.001005,-0.038558
scaffold_46,781886,817424,796199,25000,0.001745,0.001871,0.001681,-0.037769
scaffold_46,817425,845789,831268,25000,0.002058,0.001594,0.00184,0.004026
scaffold_46,845790,887286,865438,25000,0.002688,0.002114,0.002504,0.012809
scaffold_46,887287,967971,937919,25000,0.002379,0.002434,0.006877,0.490151
scaffold_46,967972,993939,981022,25000,0.000858,0.000924,0.000817,-0.045455
scaffold_46,993940,1049624,1013427,25000,0.001578,0.001378,0.001766,0.09226
scaffold_46,1049625,1186199,1077863,25000,0.002767,0.001951,0.003432,0.190871
scaffold_47,4606,30558,17687,25000,0.00157,0.001549,0.00145,-0.037839
scaffold_47,30559,55714,43133,25000,0.001437,0.001438,0.001335,-0.038459
scaffold_47,55715,80864,68269,25000,0.001424,0.001414,0.001318,-0.038351
scaffold_47,80865,111470,98195,25000,0.00121,0.001286,0.00116,-0.038248
scaffold_47,111471,139721,125331,25000,0.001081,0.001169,0.001044,-0.038528
scaffold_47,139722,169379,154522,25000,0.001473,0.001591,0.001456,-0.023105
scaffold_47,169380,219077,196840,25000,0.001747,0.001846,0.001679,-0.032765
scaffold_47,219078,263071,233209,25000,0.002316,0.001652,0.004924,0.429522
scaffold_47,263072,288219,275638,25000,0.002106,0.001846,0.00229,0.076095
scaffold_47,288220,313454,300843,25000,0.001426,0.001474,0.0015,0.019993
scaffold_47,313455,338663,325998,25000,0.002063,0.00223,0.002483,0.075089
scaffold_47,338664,364087,351354,25000,0.002387,0.002505,0.002294,-0.033237
scaffold_47,364088,402629,383394,25000,0.001886,0.001907,0.001766,-0.036852
scaffold_47,402630,427958,415324,25000,0.004805,0.003788,0.004207,-0.010997
scaffold_47,427959,454498,441234,25000,0.002501,0.002106,0.00214,-0.038355
scaffold_47,454499,481419,468201,25000,0.002235,0.002636,0.002288,-0.032336
scaffold_47,481420,515090,500037,25000,0.001483,0.00181,0.001541,-0.034216
scaffold_47,515091,540403,527815,25000,0.001881,0.002071,0.001839,-0.037236
scaffold_47,540404,637082,595964,25000,0.002399,0.00176,0.003637,0.27362
scaffold_47,637083,904154,740620,25000,0.004123,0.004071,0.004524,0.050609
scaffold_47,904155,930167,917257,25000,0.005374,0.0061,0.00551,-0.020991
scaffold_47,930168,985373,960183,25000,0.004977,0.004959,0.005234,0.026766
scaffold_47,985374,1056370,1020400,25000,0.003273,0.002785,0.00323,0.03325
scaffold_48,20,57255,28447,25000,0.002703,0.002585,0.005339,0.343173
scaffold_48,57256,85832,71266,25000,0.001657,0.004893,0.011369,0.553506
scaffold_48,85833,128685,105905,25000,0.001261,0.00382,0.006033,0.416237
scaffold_48,128686,154565,141731,25000,0.001122,0.001023,0.000996,-0.038457
scaffold_48,154566,180087,167443,25000,0.001316,0.001337,0.001256,-0.028218
scaffold_48,180088,212302,197121,25000,0.002368,0.002422,0.00223,-0.037236
scaffold_48,212303,249073,226666,25000,0.002432,0.002623,0.002368,-0.033801
scaffold_48,249074,283661,263725,25000,0.001658,0.001613,0.001518,-0.038744
scaffold_48,283662,310865,297730,25000,0.00159,0.001835,0.001587,-0.03935
scaffold_48,310866,336435,323612,25000,0.001051,0.001141,0.001017,-0.038461
scaffold_48,336436,363366,349918,25000,0.001761,0.001705,0.001609,-0.038429
scaffold_48,363367,454911,390800,25000,0.001437,0.001214,0.001241,-0.034041
scaffold_48,454912,483902,469218,25000,0.000791,0.000833,0.000761,-0.033582
scaffold_48,483903,526379,502580,25000,0.001199,0.001014,0.001144,0.017179
scaffold_48,526380,552510,539577,25000,0.002002,0.002002,0.001859,-0.0385
scaffold_48,552511,583833,569782,25000,0.001066,0.001307,0.001101,-0.038725
scaffold_48,583834,609715,596866,25000,0.001395,0.0012,0.001208,-0.036029
scaffold_48,609716,715278,674816,25000,0.002057,0.001513,0.002032,0.066928
scaffold_48,715279,800528,736556,25000,0.001473,0.001523,0.001392,-0.038248
scaffold_48,800529,826340,813413,25000,0.001987,0.002006,0.001858,-0.037656
scaffold_48,826341,852677,839328,25000,0.001658,0.001689,0.006522,0.594845
scaffold_48,852678,879640,866573,25000,0.002367,0.001567,0.002221,0.062337
scaffold_48,879641,905609,892743,25000,0.001404,0.00119,0.001305,0.00342
scaffold_48,905610,963131,931312,25000,0.002291,0.000773,0.001847,0.063942
scaffold_48,963132,994831,979756,25000,0.002907,0.003214,0.002868,-0.033656
scaffold_49,6863,63541,35412,25000,0.004241,0.004793,0.0043,-0.025587
scaffold_49,63542,90767,77136,25000,0.001572,0.00278,0.004605,0.361963
scaffold_49,90768,126372,106319,25000,0.002861,0.00222,0.008176,0.531854
scaffold_49,126373,158662,142986,25000,0.002734,0.002686,0.002527,-0.036317
scaffold_49,158663,214559,197189,25000,0.002196,0.003394,0.004215,0.208537
scaffold_49,214560,290143,250267,25000,0.005587,0.002931,0.007055,0.255165
scaffold_49,290144,315852,303017,25000,0.003118,0.00247,0.003107,0.046773
scaffold_49,315853,341248,328551,25000,0.002438,0.002828,0.002565,-0.013672
scaffold_49,341249,368400,354147,25000,0.002032,0.002324,0.008871,0.610878
scaffold_49,368401,484759,425274,25000,0.002211,0.001528,0.001965,0.025374
scaffold_49,484760,577845,508816,25000,0.005848,0.001744,0.005029,0.144098
scaffold_49,577846,653667,620928,25000,0.004558,0.005518,0.006404,0.123232
scaffold_49,653668,704965,685681,25000,0.001453,0.002727,0.00249,0.090372
scaffold_49,704966,788193,738244,25000,0.001189,0.001818,0.001496,-0.007087
scaffold_49,788194,842946,806926,25000,0.001614,0.004369,0.004751,0.211685
scaffold_49,842947,877877,862291,25000,0.001872,0.002151,0.001891,-0.037667
scaffold_49,877878,903229,890487,25000,0.001585,0.001765,0.00156,-0.036926
scaffold_49,903230,946277,918633,25000,0.001714,0.002174,0.00203,0.022353
scaffold_50,1,25919,12797,25000,0.001551,0.001734,0.001529,-0.037185
scaffold_50,25920,54134,40129,25000,0.002942,0.00308,0.002798,-0.038003
scaffold_50,54135,79302,66721,25000,0.00186,0.001915,0.001786,-0.028846
scaffold_50,79303,142255,118568,25000,0.001772,0.001793,0.001657,-0.038025
scaffold_50,142256,176635,160829,25000,0.001735,0.001653,0.001651,-0.013427
scaffold_50,176636,371630,315017,25000,0.001436,0.001088,0.00129,0.008867
scaffold_50,371631,478314,437451,25000,0.00697,0.001573,0.008089,0.289469
scaffold_50,478315,594253,543323,25000,0.002247,0.001712,0.0019,-0.02122
scaffold_50,594254,660507,629088,25000,0.003266,0.002067,0.003462,0.134042
scaffold_50,660508,695655,680485,25000,0.001795,0.001713,0.002064,0.083999
scaffold_50,695656,774036,722813,25000,0.001897,0.00173,0.001825,0.002722
scaffold_50,774037,864150,828127,25000,0.003148,0.002388,0.004261,0.218548
scaffold_51,1,37460,22935,25000,0.002064,0.002015,0.001898,-0.037262
scaffold_51,37461,103473,61319,25000,0.002204,0.002427,0.008394,0.576502
scaffold_51,103474,141830,125888,25000,0.002156,0.00341,0.00275,-0.006155
scaffold_51,141831,195871,173730,25000,0.002423,0.003233,0.002873,0.008297
scaffold_51,195872,239465,215656,25000,0.001809,0.001953,0.001751,-0.036981
scaffold_51,239466,264555,252015,25000,0.001504,0.00163,0.001456,-0.038224
scaffold_51,264556,329364,301640,25000,0.001492,0.001789,0.001604,-0.011694
scaffold_51,329365,366290,346126,25000,0.002519,0.002904,0.002869,0.029297
scaffold_51,366291,398114,384083,25000,0.001472,0.001485,0.001372,-0.038683
scaffold_51,398115,434798,417557,25000,0.006839,0.004946,0.005808,-0.007509
scaffold_51,434799,510688,462554,25000,0.002614,0.002203,0.002871,0.090576
scaffold_51,510689,649522,593655,25000,0.003676,0.003151,0.010163,0.521398
scaffold_51,649523,692275,672851,25000,0.002701,0.002396,0.008192,0.526809
scaffold_51,692276,718763,705655,25000,0.002092,0.001899,0.00844,0.619758
scaffold_51,718764,744749,732106,25000,0.002342,0.002264,0.005552,0.421343
scaffold_51,744750,769870,757302,25000,0.003946,0.003704,0.003689,-0.018721
scaffold_51,769871,783097,776477,13179,0.00227,0.002261,0.002173,-0.021636
