scaffold,start,end,mid,sites,pi_Ass1,pi_Ass2,dxy_Ass1_Ass2,Fst_Ass1_Ass2
scaffold_9,6181306,6213043,6197479,25000,0.001895,0.002221,0.00296,0.185043
scaffold_9,6213044,6257313,6232963,25000,0.001698,0.00205,0.001752,-0.034894
scaffold_9,6257314,6311441,6288227,25000,0.001744,0.001916,0.001707,-0.036132
scaffold_9,6311442,6374962,6350160,25000,0.00507,0.005212,0.00497,-0.017529
scaffold_9,6374963,6413773,6395981,25000,0.002953,0.002838,0.002727,-0.031102
scaffold_9,6413774,6442927,6427323,25000,0.001024,0.001549,0.003545,0.473944
scaffold_9,6442928,6482996,6466765,25000,0.001975,0.00216,0.001941,-0.032763
scaffold_9,6482997,6557581,6510523,25000,0.00184,0.002124,0.001832,-0.040653
scaffold_9,6557582,6588007,6573291,25000,0.001871,0.001511,0.005529,0.54304
scaffold_9,6588008,6620258,6605939,25000,0.001669,0.001666,0.003585,0.373482
scaffold_9,6620259,6667384,6644222,25000,0.00163,0.001434,0.004634,0.509716
scaffold_9,6667385,6718547,6696180,25000,0.001629,0.001894,0.00429,0.42416
scaffold_9,6718548,6754138,6733245,25000,0.00193,0.001696,0.003957,0.381342
scaffold_9,6754139,6788138,6770478,25000,0.001893,0.001982,0.005959,0.518325
scaffold_9,6788139,6865099,6830745,25000,0.002632,0.002554,0.002501,-0.018831
scaffold_9,6865100,6891827,6878054,25000,0.001858,0.001819,0.001708,-0.038288
scaffold_9,6891828,6937307,6916765,25000,0.001384,0.00139,0.001834,0.143185
scaffold_9,6937308,6966380,6952262,25000,0.002686,0.002602,0.002712,0.013181
scaffold_9,6966381,6994593,6980169,25000,0.001553,0.001808,0.005508,0.541481
scaffold_9,6994594,7020739,7007864,25000,0.001669,0.001602,0.001517,-0.039127
scaffold_9,7020740,7047315,7034281,25000,0.001639,0.001622,0.001514,-0.038446
scaffold_9,7047316,7095643,7072542,25000,0.001461,0.001465,0.001372,-0.03338
scaffold_9,7095644,7125382,7109009,25000,0.001999,0.001678,0.001709,-0.037943
scaffold_9,7125383,7150996,7138112,25000,0.002186,0.002005,0.002014,-0.020733
scaffold_9,7150997,7195060,7168659,25000,0.001167,0.001193,0.001096,-0.038221
scaffold_9,7195061,7272666,7234077,25000,0.001732,0.001756,0.001618,-0.039061
scaffold_9,7272667,7297962,7285249,25000,0.002127,0.002162,0.001991,-0.038378
scaffold_9,7297963,7324391,7310970,25000,0.001223,0.001191,0.001115,-0.040861
scaffold_9,7324392,7358351,7342763,25000,0.0021,0.002018,0.001914,-0.037865
scaffold_9,7358352,7401104,7381770,25000,0.002464,0.002351,0.002259,-0.032913
scaffold_9,7401105,7428079,7414278,25000,0.001757,0.001764,0.001627,-0.040792
scaffold_9,7428080,7471468,7443182,25000,0.001569,0.00145,0.001399,-0.039384
scaffold_9,7471469,7519295,7495888,25000,0.001753,0.001651,0.00334,0.333072
scaffold_9,7519296,7576390,7537198,25000,0.003476,0.003425,0.003338,-0.016964
scaffold_9,7576391,7620314,7602426,25000,0.001903,0.001738,0.001677,-0.041082
scaffold_9,7620315,7671429,7650660,25000,0.002304,0.001979,0.001992,-0.037678
scaffold_9,7671430,7755898,7715044,25000,0.001448,0.001578,0.001415,-0.033896
scaffold_9,7755899,7785290,7769489,25000,0.001302,0.001222,0.001182,-0.03385
scaffold_9,7785291,7820103,7802704,25000,0.00202,0.002169,0.003209,0.216151
scaffold_9,7820104,7882481,7858923,25000,0.003467,0.003626,0.003734,0.02638
scaffold_9,7882482,7939478,7913559,25000,0.002193,0.002164,0.002991,0.162847
scaffold_9,7939481,7983549,7964693,25000,0.00167,0.001632,0.002004,0.100176
scaffold_9,7983550,8010959,7996755,25000,0.002091,0.001796,0.002319,0.09573
scaffold_9,8010962,8061054,8032117,25000,0.003085,0.002923,0.002892,-0.023908
scaffold_9,8061055,8118158,8100283,25000,0.002477,0.002251,0.002201,-0.037066
scaffold_9,8118159,8146733,8131950,25000,0.001973,0.00178,0.001897,0.005582
scaffold_9,8146734,8185272,8166102,25000,0.001271,0.000935,0.00102,-0.039582
scaffold_9,8185273,8212313,8198392,25000,0.001072,0.001046,0.000979,-0.041607
scaffold_9,8212314,8280788,8243582,25000,0.001354,0.001713,0.00191,0.110936
scaffold_9,8280789,8334548,8303356,25000,0.00383,0.006132,0.006244,0.115347
scaffold_9,8334549,8455265,8402782,25000,0.001727,0.0016,0.00154,-0.040051
scaffold_9,8455266,8481686,8468461,25000,0.00168,0.002079,0.001765,-0.032681
scaffold_9,8481687,8515457,8496483,25000,0.001527,0.001383,0.001355,-0.037127
scaffold_9,8515458,8549314,8530979,25000,0.003867,0.003802,0.003709,-0.017198
scaffold_9,8549315,8587602,8565612,25000,0.002764,0.002506,0.002478,-0.031958
scaffold_9,8587603,8635985,8611313,25000,0.001368,0.001413,0.001298,-0.035492
scaffold_9,8635986,8663401,8648997,25000,0.001426,0.001425,0.001324,-0.038431
scaffold_9,8663402,8701949,8679717,25000,0.001733,0.002064,0.001763,-0.038397
scaffold_9,8701950,8731703,8716761,25000,0.001394,0.0014,0.001325,-0.02734
scaffold_9,8731704,8758028,8744865,25000,0.002015,0.002017,0.001942,-0.019336
scaffold_9,8758029,8845541,8812529,25000,0.003072,0.001471,0.002393,0.027103
scaffold_9,8845547,8891228,8868917,25000,0.001712,0.001803,0.011118,0.733436
scaffold_9,8891229,9025741,8971087,25000,0.002767,0.001878,0.005212,0.39215
scaffold_9,9025742,9051767,9038393,25000,0.002871,0.002821,0.002848,0.000392
scaffold_9,9051768,9077597,9064942,25000,0.001749,0.001832,0.001724,-0.019575
scaffold_9,9077598,9104999,9091734,25000,0.002469,0.002514,0.004613,0.305966
scaffold_9,9105000,9130626,9117753,25000,0.00227,0.002367,0.002153,-0.038414
scaffold_9,9130627,9167390,9149033,25000,0.002063,0.002063,0.006813,0.54573
scaffold_9,9167391,9208580,9186062,25000,0.001811,0.001635,0.00291,0.263199
scaffold_9,9208582,9267758,9240851,25000,0.002648,0.003055,0.005217,0.290265
scaffold_9,9267759,9347520,9310595,25000,0.002038,0.002105,0.001931,-0.036427
scaffold_9,9347521,9395621,9371178,25000,0.001655,0.001934,0.0018,0.001513
scaffold_9,9395622,9422001,9408875,25000,0.001367,0.001352,0.001445,0.030521
scaffold_9,9422002,9469135,9446965,25000,0.0024,0.002909,0.002639,-0.010398
scaffold_9,9469136,9495985,9482414,25000,0.001816,0.002167,0.002057,0.016497
scaffold_9,9495986,9525589,9509700,25000,0.002293,0.002916,0.002495,-0.025475
scaffold_9,9525590,9552607,9538722,25000,0.002158,0.002156,0.004684,0.377162
scaffold_9,9552608,9637517,9608183,25000,0.001894,0.002195,0.00199,-0.019802
scaffold_9,9637518,9663215,9650332,25000,0.001932,0.002105,0.00241,0.091215
scaffold_9,9663216,9703662,9686353,25000,0.001618,0.001673,0.004124,0.438494
scaffold_9,9703663,9729218,9716457,25000,0.001614,0.001558,0.013272,0.792537
scaffold_9,9729219,9757674,9743266,25000,0.001538,0.001658,0.006074,0.592343
scaffold_9,9757675,9782970,9770338,25000,0.001426,0.001239,0.006276,0.65663
scaffold_9,9782971,9818333,9797753,25000,0.003245,0.002501,0.009588,0.54508
scaffold_9,9818334,9844579,9831602,25000,0.003528,0.002483,0.004266,0.168968
scaffold_9,9844580,9872759,9858310,25000,0.002418,0.00203,0.003732,0.260181
scaffold_9,9872760,9898487,9885580,25000,0.001863,0.002027,0.003523,0.296118
scaffold_9,9898488,9932671,9919386,25000,0.001256,0.00109,0.001089,-0.038458
scaffold_9,9932672,9958211,9945533,25000,0.000693,0.000681,0.000638,-0.03846
scaffold_9,9958212,9996076,9980454,25000,0.00113,0.001083,0.001028,-0.038205
scaffold_9,9996077,10021967,10009186,25000,0.001124,0.001117,0.001051,-0.033474
scaffold_9,10021968,10048566,10034833,25000,0.001099,0.001162,0.001058,-0.03422
scaffold_9,10048567,10075088,10061929,25000,0.00107,0.001367,0.001145,-0.032458
scaffold_9,10075089,10101091,10088069,25000,0.001641,0.001617,0.001556,-0.023906
scaffold_9,10101092,10131196,10115191,25000,0.002202,0.002481,0.002178,-0.037565
scaffold_9,10131197,10157728,10144675,25000,0.00202,0.001985,0.001859,-0.038565
scaffold_9,10157729,10189266,10174150,25000,0.002091,0.002065,0.002642,0.124026
scaffold_9,10189267,10251172,10219177,25000,0.001523,0.001335,0.001317,-0.05352
scaffold_9,10251173,10313363,10283663,25000,0.002529,0.002281,0.002254,-0.03371
scaffold_9,10313364,10344539,10326918,25000,0.003812,0.003945,0.003809,-0.009333
scaffold_9,10344540,10370697,10357418,25000,0.002397,0.002586,0.002332,-0.037039
scaffold_9,10370698,10435750,10414591,25000,0.002391,0.002576,0.0026,0.020908
scaffold_9,10435751,10461464,10448576,25000,0.001825,0.001818,0.002218,0.101239
scaffold_9,10461465,10489608,10475195,25000,0.003694,0.003787,0.004751,0.121718
scaffold_9,10489609,10530516,10508092,25000,0.00274,0.002607,0.002927,0.046895
scaffold_9,10530517,10566741,10547393,25000,0.002211,0.002461,0.002189,-0.037945
scaffold_9,10566742,10612353,10588325,25000,0.001359,0.001375,0.001377,0.003858
scaffold_9,10612354,10642828,10628191,25000,0.002039,0.002286,0.00217,0.006198
scaffold_9,10642829,10674224,10658959,25000,0.001873,0.002025,0.001796,-0.042349
scaffold_9,10674225,10701917,10688275,25000,0.001774,0.001677,0.001943,0.061322
scaffold_9,10701918,10733996,10715055,25000,0.002199,0.002077,0.002326,0.045628
scaffold_9,10733997,10772188,10752510,25000,0.002092,0.001955,0.002297,0.067436
scaffold_9,10772189,10862089,10808198,25000,0.001628,0.001358,0.001375,-0.042709
scaffold_9,10862090,10928711,10912891,25000,0.002247,0.002246,0.002143,-0.02444
scaffold_9,10928712,10954410,10941578,25000,0.003182,0.003206,0.003047,-0.024448
scaffold_9,10954411,10979632,10966967,25000,0.001287,0.001222,0.001165,-0.038607
scaffold_9,10979633,11004719,10992181,25000,0.00166,0.00166,0.001541,-0.038456
scaffold_9,11004720,11029762,11017236,25000,0.001096,0.001336,0.001129,-0.038461
scaffold_9,11029763,11056618,11043172,25000,0.001465,0.001574,0.00141,-0.038603
scaffold_9,11056619,11081912,11069243,25000,0.000963,0.001073,0.000955,-0.033219
scaffold_9,11081913,11108914,11094493,25000,0.002577,0.002114,0.002175,-0.039126
scaffold_9,11108915,11136766,11122425,25000,0.001453,0.001203,0.001234,-0.038277
scaffold_9,11136767,11161863,11149299,25000,0.000711,0.000662,0.000637,-0.038455
scaffold_9,11161864,11187479,11174664,25000,0.004065,0.004079,0.003908,-0.02141
scaffold_9,11187480,11212885,11200174,25000,0.001206,0.001206,0.00112,-0.03846
scaffold_9,11212886,11238293,11225632,25000,0.002389,0.002358,0.002205,-0.038277
scaffold_9,11238294,11263913,11251169,25000,0.00094,0.00094,0.002255,0.420384
scaffold_9,11263914,11467094,11345715,25000,0.001741,0.001736,0.002823,0.240166
scaffold_9,11467095,11610643,11486724,16831,0.0041,0.003777,0.003797,-0.02264
scaffold_10,17628,505884,69893,25000,0.002571,0.002672,0.006152,0.411199
scaffold_10,505885,524688,514970,15205,0.002919,0.002924,0.002807,-0.020818
scaffold_11,17430,44000,31185,25000,0.00085,0.000824,0.000777,-0.038688
scaffold_11,44001,69263,56606,25000,0.000646,0.000646,0.0006,-0.038461
scaffold_11,69264,94402,81835,25000,0.001163,0.001163,0.00108,-0.038459
scaffold_11,94403,119600,106976,25000,0.001099,0.001099,0.00102,-0.038459
scaffold_11,119601,145447,132494,25000,0.001874,0.001824,0.001734,-0.03346
scaffold_11,145448,171643,158494,25000,0.001179,0.001179,0.001094,-0.038654
scaffold_11,171644,211011,194035,25000,0.001521,0.001816,0.001555,-0.036475
scaffold_11,211012,237062,224041,25000,0.001062,0.001061,0.000986,-0.038456
scaffold_11,237063,262565,249873,25000,0.000956,0.000952,0.000901,-0.029815
scaffold_11,262566,287931,275276,25000,0.001791,0.00178,0.00167,-0.034754
scaffold_11,287932,329133,307706,25000,0.00104,0.00101,0.00095,-0.039737
scaffold_11,329134,355575,342435,25000,0.000797,0.000797,0.00074,-0.038451
scaffold_11,355576,385399,370710,25000,0.002619,0.002458,0.002523,-0.003161
scaffold_11,385404,412217,399386,25000,0.0016,0.00195,0.001669,-0.032033
scaffold_11,412218,468860,434698,25000,0.003261,0.003087,0.003042,-0.022003
scaffold_11,468861,482076,475468,13060,0.001903,0.001712,0.001669,-0.041777
scaffold_20,1,25697,12888,25000,0.001131,0.001106,0.001025,-0.045455
scaffold_20,25698,54379,40832,23876,0.001548,0.001565,0.001505,-0.017345
scaffold_29,27,31404,15145,25000,0.002231,0.002288,0.0021,-0.037945
scaffold_35,5434,24257,16416,14901,0.002446,0.002354,0.002321,-0.017286
scaffold_36,15989,32946,23748,13483,0.002495,0.002607,0.002475,-0.015737
scaffold_38,12688,31104,21621,15720,0.004038,0.004342,0.004092,-0.01233
scaffold_39,1,25224,12602,25000,0.002618,0.002532,0.00246,-0.02369
scaffold_41,1,22151,10891,19353,0.003152,0.003248,0.003109,-0.015021
scaffold_42,1,13957,6988,13536,0.00211,0.002094,0.00203,-0.018137
scaffold_43,1,27684,12484,12278,0.001327,0.00125,0.001233,-0.022919
scaffold_48,1,30268,16734,17431,0.002012,0.002093,0.002013,-0.01007
scaffold_59,144,28750,16021,21853,0.002073,0.00224,0.002092,-0.01565
scaffold_61,5798,23234,14424,17134,0.001656,0.001641,0.001586,-0.019952
scaffold_62,6476,24626,15577,17980,0.003474,0.003589,0.003399,-0.019784
scaffold_63,2026,14558,8299,12458,0.003512,0.003292,0.0033,-0.013256
scaffold_64,1230,15789,8508,13038,0.002602,0.00265,0.002594,-0.005617
scaffold_67,7295,20869,14064,13134,0.002478,0.002516,0.002405,-0.019548
scaffold_68,1,25773,12906,24581,0.003766,0.003276,0.003958,0.060442
scaffold_69,4497,24124,14330,18312,0.002852,0.003021,0.002846,-0.016288
scaffold_72,13526,27558,20554,13805,0.001463,0.001504,0.001449,-0.013227
scaffold_74,3852,27480,15764,23170,0.002204,0.002152,0.002113,-0.015851
scaffold_81,3224,15626,9366,11981,0.002481,0.002479,0.002352,-0.027637
scaffold_82,7517,26832,17195,18901,0.001818,0.001936,0.001797,-0.022467
scaffold_85,2389,18324,10678,14460,0.002443,0.002364,0.002308,-0.021022
scaffold_87,6546,17939,12240,11001,0.002577,0.002579,0.00306,0.088232
scaffold_90,13092,26634,19929,12777,0.00105,0.001136,0.001046,-0.02297
scaffold_94,233,24426,12440,22436,0.00161,0.001588,0.001485,-0.038473
scaffold_98,1,25487,12073,22925,0.001542,0.001625,0.001527,-0.018869
scaffold_99,712,18746,9714,17686,0.00165,0.001624,0.001592,-0.014363
scaffold_103,3679,19299,10996,14237,0.000941,0.000941,0.000862,-0.045455
scaffold_110,13653,25632,19525,11066,0.001928,0.00186,0.001828,-0.018205
scaffold_114,1930,21859,11590,17946,0.001063,0.000988,0.001102,0.039803
scaffold_116,1,25358,13452,19472,0.002949,0.003191,0.00295,-0.020591
scaffold_117,5692,25354,16008,17898,0.005341,0.005278,0.005127,-0.018175
scaffold_121,3609,20465,11460,14554,0.002317,0.002349,0.002201,-0.030302
scaffold_122,7155,21116,14127,12787,0.001713,0.001562,0.001584,-0.017148
scaffold_125,1538,15602,7731,11214,0.002131,0.002113,0.001999,-0.031225
scaffold_128,3245,21990,14719,12527,0.001511,0.001512,0.001426,-0.030513
scaffold_129,11793,23149,17564,10188,0.001665,0.001648,0.001578,-0.024673
scaffold_132,1,17798,8913,17483,0.001357,0.001363,0.001254,-0.041954
scaffold_134,3668,21042,12379,16616,0.002102,0.00208,0.002011,-0.018726
scaffold_138,1,20985,10352,20497,0.001663,0.001606,0.002115,0.132912
scaffold_141,1,11679,5849,11568,0.003259,0.003331,0.003203,-0.015271
scaffold_146,3248,24264,13569,19158,0.002286,0.002133,0.002128,-0.0194
scaffold_147,1,24243,12216,21689,0.001964,0.001968,0.001827,-0.038088
scaffold_153,8703,19706,14169,10740,0.003377,0.003359,0.003209,-0.024863
scaffold_156,5052,22784,13925,17051,0.002587,0.0025,0.002477,-0.013818
scaffold_160,1,22527,11287,22258,0.000907,0.000948,0.000902,-0.014357
scaffold_163,1,20750,10374,20618,0.00181,0.00181,0.001681,-0.038454
scaffold_166,2364,17038,9724,14061,0.002576,0.00258,0.002616,0.007539
scaffold_168,2607,23079,9520,12629,0.002024,0.001939,0.001907,-0.017799
scaffold_169,2093,20208,12227,10214,0.001593,0.001593,0.0015,-0.031567
scaffold_170,7988,21020,14590,12725,0.002874,0.00285,0.002742,-0.021884
scaffold_171,9125,23420,16364,13605,0.002867,0.002836,0.002713,-0.026108
scaffold_174,1,17914,8915,17504,0.002992,0.003136,0.002975,-0.015318
scaffold_176,1,23195,11554,21975,0.001581,0.001541,0.001503,-0.019679
scaffold_179,1,23081,11480,22856,0.002493,0.002461,0.002397,-0.017167
scaffold_182,4650,23064,13922,17571,0.001961,0.002132,0.001986,-0.015534
scaffold_183,7792,23021,15393,14599,0.00338,0.003391,0.003295,-0.013993
scaffold_185,1,10541,5196,10086,0.001923,0.001894,0.001835,-0.017108
scaffold_186,11118,22917,17372,10463,0.002532,0.002383,0.002407,-0.018672
scaffold_189,1395,18639,9618,14324,0.002252,0.002219,0.002155,-0.018855
scaffold_195,3327,19207,10412,12347,0.00215,0.002193,0.002087,-0.021644
scaffold_203,535,20890,10930,16722,0.002328,0.002167,0.002132,-0.024363
scaffold_208,1,17757,8722,14394,0.002911,0.003067,0.002842,-0.026268
scaffold_212,5709,21227,13635,14557,0.000868,0.000832,0.000828,-0.013488
scaffold_220,300,22043,11735,13530,0.001782,0.001657,0.001657,-0.016221
scaffold_224,5290,21988,13629,16520,0.002714,0.002437,0.002493,-0.016975
scaffold_226,7758,21536,14414,12791,0.002261,0.00201,0.002033,-0.025448
scaffold_233,2753,20686,12435,12774,0.001675,0.001826,0.001691,-0.018984
scaffold_234,1,13436,6706,13252,0.002085,0.002024,0.00199,-0.016603
scaffold_236,5611,21008,14258,11762,0.001257,0.001225,0.001196,-0.01785
scaffold_238,1,21663,10808,21569,0.002068,0.002008,0.001999,-0.010075
scaffold_239,3755,18685,13052,10622,0.002292,0.002216,0.002159,-0.025786
scaffold_241,5489,21580,12423,10432,0.000933,0.000976,0.00091,-0.029177
scaffold_242,1,19491,9769,18476,0.001694,0.001356,0.001476,-0.016915
scaffold_245,1,21312,10698,20676,0.002241,0.002244,0.002195,-0.01118
scaffold_248,1,21402,10708,21112,0.002612,0.002554,0.002494,-0.018052
scaffold_260,1525,17664,9613,13282,0.003351,0.003082,0.003075,-0.026655
scaffold_261,3168,14352,8733,10698,0.003177,0.00316,0.003036,-0.022164
scaffold_263,1927,13904,7686,11037,0.001688,0.001853,0.001723,-0.010323
scaffold_266,4682,20884,14426,10827,0.003555,0.003592,0.003401,-0.025955
scaffold_269,453,16468,8911,14372,0.003644,0.003454,0.003548,-0.000145
scaffold_273,1,16549,5682,10587,0.001206,0.002038,0.001564,-0.064963
scaffold_275,455,17686,8620,15202,0.004655,0.004525,0.004488,-0.011685
scaffold_276,834,19047,9918,17086,0.002792,0.002387,0.00252,-0.020301
scaffold_281,1,20646,10276,20265,0.001735,0.001759,0.001672,-0.023015
scaffold_282,13,17634,8807,17472,0.002472,0.002472,0.002452,-0.004224
scaffold_287,2070,17659,9860,14157,0.003669,0.003276,0.003358,-0.017526
scaffold_291,57,16474,8032,14973,0.001908,0.001664,0.001664,-0.036885
scaffold_297,5903,20119,13641,10216,0.002434,0.002431,0.002282,-0.033325
scaffold_298,1560,18755,10613,12237,0.000747,0.000722,0.00069,-0.034493
scaffold_301,768,19319,11044,12737,0.003329,0.00335,0.003155,-0.02821
scaffold_307,1,12687,6295,12475,0.001351,0.001273,0.001308,-0.003991
scaffold_308,1012,15694,8247,12314,0.001878,0.002035,0.00189,-0.021122
scaffold_314,7555,19617,13510,11482,0.002693,0.002564,0.00255,-0.013807
scaffold_322,17,19314,9679,18662,0.003044,0.002753,0.002794,-0.019027
scaffold_326,573,16120,8368,14926,0.000972,0.000885,0.000902,-0.015158
scaffold_330,1,13604,6779,13478,0.002125,0.00199,0.001978,-0.023121
scaffold_332,586,17257,8968,15768,0.002939,0.003023,0.00315,0.02744
scaffold_340,47,17433,8518,16288,0.002455,0.002529,0.003703,0.201433
scaffold_345,3179,18127,10660,14487,0.004217,0.004111,0.004048,-0.014574
scaffold_348,3012,17965,11953,10899,0.000883,0.000918,0.000854,-0.0276
scaffold_353,1241,17860,9109,11409,0.001143,0.001469,0.001273,-0.027793
scaffold_356,1,17767,8552,16202,0.001389,0.00144,0.001348,-0.023481
scaffold_365,19,17398,8711,17269,0.002277,0.002489,0.002307,-0.016646
scaffold_366,4116,17383,10694,12865,0.004084,0.004107,0.00393,-0.021347
scaffold_367,1310,17375,9363,14944,0.001441,0.001319,0.00135,-0.011332
scaffold_380,1,16994,8423,15804,0.001807,0.001853,0.00179,-0.011552
scaffold_394,484,16202,8287,15345,0.002357,0.00256,0.002393,-0.013923
scaffold_398,2106,15855,9199,10976,0.001582,0.001658,0.022636,0.868003
scaffold_399,1,10906,5376,10268,0.002665,0.002624,0.00255,-0.019292
scaffold_405,1,11251,5592,11110,0.002682,0.00303,0.002787,-0.01461
scaffold_408,1,15023,7518,14905,0.002737,0.003024,0.002798,-0.015098
scaffold_414,1,13214,6457,12261,0.004304,0.004301,0.004133,-0.021028
scaffold_415,1,15042,7344,14362,0.000809,0.000783,0.000773,-0.015186
