scaffold,start,end,mid,sites,pi_Ppr1,pi_Ppr2,dxy_Ppr1_Ppr2,Fst_Ppr1_Ppr2
chr9,3559017,3584554,3571772,25000,0.001963,0.001683,0.002787,0.216167
chr9,3584555,3610196,3597288,25000,0.003916,0.002366,0.006178,0.335313
chr9,3610197,3637093,3623357,25000,0.006124,0.003038,0.010154,0.388268
chr9,3637094,3715548,3681861,25000,0.004909,0.004332,0.004848,0.025031
chr9,3715549,3787858,3771983,25000,0.005973,0.004906,0.014041,0.452044
chr9,3787859,3820071,3802363,25000,0.002864,0.003667,0.007916,0.426303
chr9,3820072,3853449,3835579,25000,0.004072,0.003902,0.007023,0.284323
chr9,3853450,3879342,3866325,25000,0.002804,0.002166,0.004072,0.249956
chr9,3879343,3904948,3892147,25000,0.003545,0.003569,0.00979,0.477609
chr9,3904949,3930728,3917868,25000,0.003554,0.00432,0.009288,0.416877
chr9,3930729,3961490,3945439,25000,0.003575,0.00517,0.010683,0.42953
chr9,3961491,3987234,3974364,25000,0.003182,0.002675,0.010979,0.58918
chr9,3987235,4013477,4000421,25000,0.002824,0.003181,0.008298,0.47923
chr9,4013478,4039035,4026302,25000,0.004267,0.005115,0.01508,0.536083
chr9,4039036,4064831,4052036,25000,0.002565,0.002898,0.005699,0.361691
chr9,4064832,4121250,4082538,25000,0.002131,0.002785,0.005996,0.428902
chr9,4121251,4146750,4134010,25000,0.002386,0.002046,0.004231,0.321702
chr9,4146751,4172577,4159621,25000,0.003037,0.002554,0.006467,0.406636
chr9,4172578,4203019,4187160,25000,0.001956,0.00247,0.002353,0.032049
chr9,4203020,4228885,4215997,25000,0.002939,0.004792,0.009614,0.436885
chr9,4228886,4254628,4241718,25000,0.003399,0.003591,0.0139,0.608357
chr9,4254629,4285851,4268646,25000,0.004043,0.005275,0.012974,0.482166
chr9,4285852,4311902,4298957,25000,0.002484,0.0043,0.005945,0.281892
chr9,4311903,4338109,4325083,25000,0.002129,0.002818,0.004432,0.292343
chr9,4338110,4364670,4351434,25000,0.00182,0.002491,0.004589,0.37071
chr9,4364671,4390061,4377397,25000,0.002401,0.00261,0.005056,0.346834
chr9,4390062,4416458,4403231,25000,0.003977,0.004537,0.008006,0.314777
chr9,4416459,4443241,4429771,25000,0.002565,0.003006,0.006043,0.378976
chr9,4443242,4481979,4465336,25000,0.002854,0.002593,0.005447,0.34288
chr9,4481980,4508100,4495104,25000,0.004888,0.006174,0.013826,0.439012
chr9,4508101,4533817,4520952,25000,0.003668,0.003677,0.011204,0.51694
chr9,4533818,4598064,4581975,25000,0.001469,0.002329,0.002608,0.16311
chr9,4598065,4631040,4615799,25000,0.002903,0.002332,0.004454,0.272429
chr9,4631041,4656929,4643992,25000,0.002879,0.003428,0.005788,0.303607
chr9,4656930,4684418,4670908,25000,0.003106,0.003242,0.006078,0.323066
chr9,4684419,4715515,4700997,25000,0.003353,0.002858,0.009832,0.530513
chr9,4715516,4741788,4728817,25000,0.00343,0.002882,0.008736,0.479856
chr9,4741789,4768509,4755158,25000,0.002854,0.003384,0.007282,0.410507
chr9,4768510,4816387,4802466,25000,0.004056,0.004216,0.009335,0.396071
chr9,4816388,4842544,4829536,25000,0.003602,0.004541,0.013668,0.551513
chr9,4842545,4871099,4856595,25000,0.003392,0.003556,0.008577,0.433877
chr9,4871100,4900392,4885756,25000,0.003202,0.003586,0.011604,0.557963
chr9,4900393,4926875,4913669,25000,0.00332,0.003222,0.013186,0.612648
chr9,4926876,4952508,4939723,25000,0.002466,0.00331,0.014496,0.677137
chr9,4952509,5008546,4975869,25000,0.003478,0.004069,0.008134,0.376112
chr9,5008547,5033972,5021277,25000,0.002324,0.00263,0.003711,0.206243
chr9,5033973,5059747,5046821,25000,0.001454,0.001197,0.002309,0.27899
chr9,5059748,5087128,5073635,25000,0.003977,0.004058,0.010261,0.447772
chr9,5087129,5177745,5109703,25000,0.003254,0.0041,0.010696,0.498939
chr9,5177746,5215400,5199629,25000,0.004191,0.004006,0.009752,0.418492
chr9,5215401,5241082,5228223,25000,0.003524,0.003589,0.00765,0.375239
chr9,5241083,5268131,5254789,25000,0.004975,0.00468,0.012993,0.468783
chr9,5268132,5293887,5280994,25000,0.003233,0.003122,0.009222,0.498088
chr9,5293888,5320364,5307003,25000,0.00308,0.003354,0.007115,0.387329
chr9,5320365,5346274,5333256,25000,0.002694,0.003323,0.005721,0.319892
chr9,5346275,5373185,5359451,25000,0.003845,0.003656,0.012483,0.548451
chr9,5373186,5400211,5386766,25000,0.003217,0.003297,0.006692,0.354949
chr9,5400212,5436660,5416854,25000,0.006624,0.003103,0.019363,0.608687
chr9,5436661,5462489,5449563,25000,0.002128,0.002363,0.006562,0.500708
chr9,5462490,5488581,5475595,25000,0.003743,0.003222,0.008601,0.434036
chr9,5488582,5514738,5501676,25000,0.003996,0.003324,0.006972,0.320707
chr9,5514739,5541101,5527942,25000,0.003086,0.003735,0.008749,0.449556
chr9,5541102,5574928,5558508,25000,0.002538,0.003508,0.011697,0.599536
chr9,5574929,5606283,5589544,25000,0.002617,0.004935,0.013167,0.564763
chr9,5606284,5632131,5619299,25000,0.003291,0.002266,0.006466,0.409088
chr9,5632132,5682403,5658290,25000,0.00388,0.003847,0.008413,0.381194
chr9,5682404,5708329,5695409,25000,0.004154,0.004127,0.01163,0.485516
chr9,5708330,5738931,5724161,25000,0.005222,0.003361,0.010609,0.437019
chr9,5738932,5767251,5752751,25000,0.00394,0.004354,0.009116,0.384702
chr9,5767252,5800856,5784974,25000,0.004018,0.002471,0.008402,0.453375
chr9,5800857,5830908,5815596,25000,0.00455,0.003088,0.007059,0.314181
chr9,5830909,5876020,5851519,25000,0.003511,0.004572,0.007867,0.330565
chr9,5876021,5901964,5888972,25000,0.002968,0.002109,0.004617,0.29936
chr9,5901965,5930745,5917186,25000,0.003166,0.002075,0.009738,0.586267
chr9,5930746,5956750,5943927,25000,0.002838,0.002805,0.006277,0.389927
chr9,5956751,5982409,5969676,25000,0.002466,0.002114,0.007329,0.534394
chr9,5982410,6008324,5995175,25000,0.002345,0.002171,0.003978,0.284402
chr9,6008325,6044974,6029202,25000,0.002255,0.002987,0.00964,0.582846
chr9,6044975,6073222,6059510,25000,0.002785,0.003193,0.011595,0.600346
chr9,6073223,6102680,6089808,25000,0.002938,0.002662,0.003946,0.176034
chr9,6102681,6129442,6115962,25000,0.004665,0.003661,0.013907,0.549795
chr9,6129443,6157580,6143747,25000,0.00435,0.003741,0.013316,0.544541
chr9,6157581,6184475,6171239,25000,0.002951,0.002662,0.007251,0.452383
chr9,6184476,6211047,6197778,25000,0.002661,0.004032,0.015975,0.663163
chr9,6211048,6249541,6233606,25000,0.003857,0.002911,0.012273,0.578131
chr9,6249542,6281167,6264115,25000,0.0025,0.002477,0.008324,0.550216
chr9,6281168,6308564,6295265,25000,0.00345,0.004458,0.011386,0.495183
chr9,6308565,6336353,6322423,25000,0.003484,0.002974,0.008451,0.457592
chr9,6336354,6362946,6349435,25000,0.002121,0.002108,0.002901,0.162436
chr9,6362947,6389438,6376141,25000,0.003199,0.004418,0.008398,0.385984
chr9,6389439,6415060,6402282,25000,0.00322,0.003573,0.00779,0.402982
chr9,6415061,6445931,6432250,25000,0.002452,0.002989,0.006338,0.409566
chr9,6445932,6471961,6458910,25000,0.003005,0.003368,0.008306,0.456006
chr9,6471962,6502872,6488581,25000,0.003199,0.003595,0.008762,0.451714
chr9,6502873,6528690,6515641,25000,0.003169,0.003108,0.007229,0.404774
chr9,6528691,6554718,6541725,25000,0.00395,0.0034,0.009689,0.46058
chr9,6554719,6584405,6568474,25000,0.003855,0.002739,0.008593,0.455959
chr9,6584406,6610465,6597438,25000,0.003837,0.003229,0.009903,0.48474
chr9,6610466,6636279,6623335,25000,0.003975,0.002996,0.012822,0.582878
chr9,6636280,6663565,6650524,25000,0.003122,0.003234,0.007036,0.387783
chr9,6663566,6689113,6676330,25000,0.003185,0.003061,0.007171,0.403374
chr9,6689114,6715131,6702070,25000,0.002146,0.004101,0.007557,0.425487
chr9,6715132,6741238,6728185,25000,0.003033,0.001652,0.003356,0.184156
chr9,6741239,6767896,6754675,25000,0.003586,0.003838,0.00782,0.366025
chr9,6767897,6793760,6780753,25000,0.003448,0.002932,0.008427,0.461321
chr9,6793761,6819722,6806754,25000,0.001943,0.003504,0.007224,0.462958
chr9,6819723,6846545,6833071,25000,0.004286,0.002092,0.00567,0.288734
chr9,6846546,6872527,6859629,25000,0.005092,0.004006,0.007765,0.269447
chr9,6872528,6898153,6885337,25000,0.002308,0.002605,0.004207,0.270989
chr9,6898154,6924763,6911603,25000,0.003701,0.004069,0.008536,0.384476
chr9,6924764,6950679,6937631,25000,0.003581,0.005166,0.010803,0.434096
chr9,6950680,6976522,6963596,25000,0.003369,0.003205,0.009953,0.514074
chr9,6976523,7003303,6989796,25000,0.003444,0.003736,0.010156,0.488296
chr9,7003304,7033692,7019785,25000,0.003795,0.007068,0.009994,0.304675
chr9,7033693,7060232,7046693,25000,0.004087,0.004088,0.010569,0.452782
chr9,7060233,7086355,7073461,25000,0.005126,0.004351,0.01242,0.458222
chr9,7086356,7114023,7100439,25000,0.003346,0.005673,0.015845,0.567408
chr9,7114024,7140627,7127361,25000,0.0027,0.002828,0.010289,0.586871
chr9,7140628,7167698,7153929,25000,0.002776,0.003377,0.006279,0.352017
chr9,7167699,7193362,7180602,25000,0.002443,0.003278,0.010236,0.573591
chr9,7193363,7229113,7208193,25000,0.004481,0.003851,0.018027,0.634488
chr9,7229114,7291025,7247007,25000,0.005713,0.003763,0.011873,0.439983
chr9,7291026,7318494,7305249,25000,0.007977,0.005612,0.012469,0.30346
chr9,7318495,7346746,7332817,25000,0.006452,0.00507,0.011669,0.348578
chr9,7346747,7395906,7369142,25000,0.005137,0.006305,0.008735,0.215567
chr9,7395907,7436078,7421892,25000,0.006097,0.003619,0.008541,0.283454
chr9,7436079,7462711,7449415,25000,0.005485,0.004956,0.017395,0.548853
chr9,7462712,7493197,7478434,25000,0.007728,0.003158,0.014578,0.466855
chr9,7493198,7520632,7506990,25000,0.006166,0.006045,0.018751,0.519353
chr9,7520633,7556842,7536907,25000,0.004165,0.005158,0.011637,0.438429
chr9,7556843,7587356,7571759,25000,0.002563,0.004149,0.010472,0.525215
chr9,7587357,7616886,7601263,25000,0.005012,0.006223,0.019206,0.557945
chr9,7616887,7643937,7630000,25000,0.001559,0.006498,0.008477,0.365538
chr9,7643938,7688712,7666155,25000,0.003629,0.003505,0.004936,0.166877
chr9,7688713,7728738,7707069,25000,0.003155,0.003301,0.008043,0.437655
chr9,7728739,7757229,7743762,25000,0.004721,0.003917,0.012088,0.48416
chr9,7757230,7783919,7770794,25000,0.0072,0.00605,0.017826,0.468677
chr9,7783920,7811049,7797383,25000,0.003649,0.005514,0.014443,0.528974
chr9,7811050,7839269,7825808,25000,0.003312,0.003289,0.009405,0.491124
chr9,7839270,7866179,7852767,25000,0.003492,0.003554,0.010447,0.506298
chr9,7866180,7891841,7878978,25000,0.003469,0.003629,0.007152,0.346337
chr9,7891842,7918031,7904989,25000,0.002901,0.003508,0.007708,0.423027
chr9,7918032,7944023,7931031,25000,0.004396,0.003811,0.011268,0.476705
chr9,7944024,7971003,7957562,25000,0.005141,0.00511,0.008856,0.275244
chr9,7971004,7997016,7983958,25000,0.003802,0.004788,0.01462,0.556369
chr9,7997017,8046376,8016206,25000,0.005091,0.004687,0.01155,0.415528
chr9,8046377,8079104,8064403,25000,0.006485,0.005607,0.012823,0.369019
chr9,8079105,8111455,8094071,25000,0.007194,0.004213,0.011134,0.33188
chr9,8111456,8139579,8125883,25000,0.005206,0.004188,0.009463,0.346134
chr9,8139580,8167096,8153755,25000,0.004263,0.004341,0.013592,0.529811
chr9,8167097,8263966,8216319,25000,0.003656,0.002726,0.006372,0.342167
chr9,8263967,8293169,8279502,25000,0.003288,0.003247,0.002995,-0.045467
chr9,8293170,8356706,8331788,25000,0.006304,0.004864,0.005799,0.019448
chr9,8356707,8391445,8377265,25000,0.003254,0.004588,0.006704,0.270215
chr9,8391446,8433875,8409089,25000,0.003438,0.00648,0.009275,0.312264
chr9,8433876,8466257,8448706,25000,0.004659,0.005733,0.010224,0.335507
chr9,8466258,8493193,8479747,25000,0.00314,0.004965,0.011542,0.490928
chr9,8493194,8518882,8506056,25000,0.002491,0.002366,0.002803,0.07441
chr9,8518883,8545197,8531849,25000,0.002397,0.002123,0.004078,0.295652
chr9,8545198,8573926,8559077,25000,0.005704,0.005022,0.010537,0.334801
chr9,8573927,8607846,8592682,25000,0.005305,0.004828,0.017479,0.561043
chr9,8607847,8635887,8622142,25000,0.003816,0.004375,0.014813,0.577237
chr9,8635888,8666720,8650538,25000,0.002746,0.002673,0.007,0.4524
chr9,8666721,8693860,8680317,25000,0.002477,0.002394,0.004286,0.283851
chr9,8693861,8725788,8708607,25000,0.003075,0.003784,0.011189,0.541354
chr9,8725789,8768359,8752165,25000,0.002895,0.003169,0.010072,0.547837
chr9,8768360,8794000,8781192,25000,0.003652,0.003608,0.007758,0.37238
chr9,8794001,8820933,8807727,25000,0.00544,0.004282,0.010131,0.361273
chr9,8820934,8847067,8834055,25000,0.004597,0.00383,0.011838,0.485616
chr9,8847068,8894805,8875791,25000,0.004629,0.003308,0.007784,0.334039
chr9,8894806,8923917,8907883,25000,0.002616,0.003141,0.004433,0.219793
chr9,8923918,8951323,8937688,25000,0.002697,0.002662,0.004307,0.24068
chr9,8951324,8977732,8964464,25000,0.003283,0.002954,0.008878,0.490801
chr9,8977733,9011880,8991005,25000,0.00412,0.003705,0.016642,0.62927
chr9,9011881,9040411,9026490,25000,0.002428,0.003676,0.01081,0.570098
chr9,9040412,9066215,9053337,25000,0.003981,0.003598,0.011031,0.499259
chr9,9066216,9093197,9079854,25000,0.002666,0.004349,0.005975,0.268491
chr9,9093198,9135417,9107694,25000,0.003903,0.010334,0.016088,0.396654
chr9,9135418,9180693,9162763,25000,0.003654,0.002817,0.008207,0.444944
chr9,9180694,9209130,9194330,25000,0.004487,0.003658,0.012263,0.512015
chr9,9209131,9250140,9224047,25000,0.003455,0.006595,0.019584,0.601872
chr9,9250141,9284465,9266315,25000,0.002547,0.002708,0.005459,0.359929
chr9,9284466,9312943,9299659,25000,0.002632,0.002377,0.002842,0.065565
chr9,9312944,9344545,9330342,25000,0.004526,0.005069,0.012283,0.448749
chr9,9344546,9395221,9369295,25000,0.001699,0.004636,0.006135,0.328325
chr9,9395222,9438649,9415037,25000,0.003274,0.003228,0.008247,0.444951
chr9,9438650,9464280,9451473,25000,0.003082,0.002286,0.006759,0.442038
chr9,9464281,9496348,9479514,25000,0.003471,0.002722,0.013023,0.625842
chr9,9496349,9521981,9509218,25000,0.00421,0.003854,0.008321,0.356885
chr9,9521982,9548305,9535302,25000,0.002585,0.002717,0.00407,0.218259
chr9,9548306,9577488,9561994,25000,0.003886,0.003697,0.011892,0.527113
chr9,9577489,9618220,9598414,25000,0.002469,0.002164,0.006659,0.494458
chr9,9618221,9646750,9631984,25000,0.006014,0.003923,0.012106,0.428404
chr9,9646751,9714515,9672398,25000,0.007422,0.005466,0.012571,0.331581
chr9,9714516,9740561,9727614,25000,0.003374,0.002892,0.005352,0.269819
chr9,9740562,9814225,9775356,25000,0.004175,0.004452,0.010785,0.439095
chr9,9814226,9856140,9836314,25000,0.006113,0.005171,0.011,0.331335
chr9,9856141,9906848,9881739,25000,0.002498,0.001923,0.009283,0.625332
chr9,9906849,9948616,9929936,25000,0.001948,0.001743,0.002848,0.220725
chr9,9948617,10011157,9975027,25000,0.0028,0.002913,0.007163,0.440316
chr9,10011158,10061991,10039970,25000,0.005548,0.003571,0.00866,0.31935
chr9,10061992,10119551,10081087,25000,0.00432,0.004377,0.006609,0.213338
chr9,10119732,10172817,10142389,25000,0.00509,0.006444,0.008061,0.173707
chr9,10172818,10201094,10186882,25000,0.005854,0.007441,0.009138,0.163531
chr9,10201095,10238078,10224347,25000,0.003009,0.002721,0.002863,-0.000329
chr9,10238079,10267886,10253651,25000,0.002105,0.00221,0.003778,0.281655
chr9,10267887,10340268,10290611,25000,0.003135,0.00304,0.003216,0.0212
chr9,10340269,10375192,10359298,25000,0.001871,0.006351,0.018604,0.640537
chr9,10375193,10443820,10415604,25000,0.001559,0.002833,0.013489,0.728477
chr9,10443821,10473765,10458421,25000,0.004549,0.005909,0.009486,0.29814
chr9,10473766,10524552,10505776,25000,0.004658,0.00492,0.010047,0.364211
chr9,10524553,10567197,10547914,25000,0.001977,0.001783,0.00851,0.647873
chr9,10567198,10606789,10590683,25000,0.004046,0.003423,0.004589,0.106695
chr9,10606790,10632987,10619618,25000,0.003437,0.003285,0.005199,0.221955
chr9,10632988,10669556,10650029,25000,0.003266,0.002987,0.006156,0.335736
chr9,10669557,10706013,10686418,25000,0.00349,0.003954,0.003413,-0.045296
chr9,10706014,10756912,10732151,25000,0.002411,0.002269,0.002395,0.012186
chr9,10756914,10807734,10780924,25000,0.002065,0.001461,0.017516,0.823388
chr9,10807735,10878075,10830578,25000,0.001161,0.002087,0.00293,0.297595
chr9,10878076,10914237,10893837,25000,0.002573,0.003179,0.013409,0.656462
chr9,10914238,10988637,10948843,25000,0.002102,0.002914,0.004346,0.2766
chr9,10988638,11039222,11013432,25000,0.007208,0.003875,0.020548,0.58553
chr9,11039223,11075482,11056453,25000,0.004428,0.003306,0.01059,0.475643
chr9,11075483,11144147,11112626,25000,0.003239,0.003121,0.00425,0.149247
chr9,11144148,11174656,11160016,25000,0.004995,0.004516,0.006354,0.149193
chr9,11174657,11206178,11190922,25000,0.003525,0.003383,0.008901,0.451436
chr9,11206179,11243287,11223169,25000,0.002888,0.003292,0.006979,0.396383
chr9,11243288,11277492,11260220,25000,0.001481,0.004361,0.014554,0.675125
chr9,11277493,11318591,11301772,25000,0.000957,0.002198,0.006322,0.610804
chr9,11318592,11370102,11344883,25000,0.007831,0.008226,0.009739,0.100063
chr9,11370103,11417036,11395211,25000,0.002694,0.004973,0.005646,0.197815
chr9,11417037,11477164,11454436,25000,0.00479,0.006663,0.01566,0.475097
chr9,11477165,11503398,11490222,25000,0.002743,0.002824,0.006451,0.407307
chr9,11503399,11533273,11516612,25000,0.005329,0.006679,0.009417,0.228716
chr9,11533274,11578359,11552084,25000,0.006782,0.0048,0.013365,0.405612
chr9,11578360,11621280,11598747,25000,0.004069,0.004942,0.008566,0.319868
chr9,11621281,11690020,11663193,25000,0.004649,0.004132,0.009365,0.371546
chr9,11690021,11778663,11729703,25000,0.012096,0.008771,0.011539,0.052412
chr9,11778664,11809802,11794940,25000,0.003706,0.002646,0.008247,0.436112
chr9,11809803,11851244,11827214,25000,0.00289,0.002833,0.002735,-0.023688
chr9,11851245,11897393,11874357,25000,0.003436,0.003316,0.007046,0.361889
chr9,11897394,11952229,11927674,25000,0.004658,0.004982,0.00907,0.315075
chr9,11952230,11998298,11975975,25000,0.006223,0.00724,0.008857,0.141444
chr9,11998299,12027467,12012478,25000,0.003231,0.003881,0.004297,0.098047
chr9,12027468,12059981,12044054,25000,0.001789,0.003063,0.008599,0.564764
chr9,12059982,12121058,12097036,25000,0.001901,0.002316,0.002412,0.069047
chr9,12121059,12153957,12135992,25000,0.001557,0.003171,0.003235,0.1819
chr9,12153958,12230177,12199316,25000,0.00212,0.002283,0.003457,0.233966
chr9,12230178,12297949,12257573,25000,0.004552,0.003669,0.013594,0.546191
chr9,12297950,12354350,12330373,25000,0.005305,0.002919,0.016318,0.613367
chr9,12354351,12396652,12374045,25000,0.00435,0.002639,0.013629,0.602071
chr9,12396653,12428427,12412199,25000,0.00287,0.001756,0.005245,0.39802
chr9,12428428,12473175,12446707,25000,0.002848,0.003311,0.003379,0.048336
chr9,12473176,12524284,12503027,25000,0.002576,0.002897,0.002747,0.001975
chr9,12524285,12589188,12547433,25000,0.002418,0.004049,0.005718,0.286155
chr9,12589189,12627691,12608916,25000,0.002293,0.005285,0.017999,0.661773
chr9,12627692,12666084,12648150,25000,0.002086,0.002941,0.008197,0.541255
chr9,12666085,12716892,12693460,25000,0.00345,0.005569,0.011107,0.432838
chr9,12716893,12788527,12740037,25000,0.005068,0.005168,0.006109,0.091757
chr9,12788528,12852475,12830362,25000,0.002299,0.002426,0.002628,0.055455
chr9,12852476,12907318,12867638,25000,0.006272,0.005198,0.005837,0.009171
chr9,12907319,13030886,12994319,25000,0.001914,0.001897,0.002472,0.134389
chr9,13030887,13061834,13047832,25000,0.002537,0.002855,0.003877,0.185964
chr9,13061835,13091224,13075972,25000,0.008877,0.008991,0.00824,-0.04224
chr9,13091225,13143822,13113700,25000,0.004547,0.004514,0.011544,0.446823
chr9,13143823,13180204,13163925,25000,0.002335,0.001977,0.003432,0.235911
chr9,13180206,13231638,13206486,25000,0.001764,0.002384,0.004132,0.341036
chr9,13231639,13329318,13264072,25000,0.002618,0.003609,0.005192,0.259826
