scaffold,start,end,mid,sites,pi1,pi2,dxy,fst,window_size,window_name,species
chr9,5400212,5436660,5416854,25000,0.006624,0.003103,0.019363,0.608687,2871091,chr9_9,Ppr
chr9,5436661,5462489,5449563,25000,0.002128,0.002363,0.006562,0.500708,2871091,chr9_9,Ppr
chr9,5462490,5488581,5475595,25000,0.003743,0.003222,0.008601,0.434036,2871091,chr9_9,Ppr
chr9,5488582,5514738,5501676,25000,0.003996,0.003324,0.006972,0.320707,2871091,chr9_9,Ppr
chr9,5514739,5541101,5527942,25000,0.003086,0.003735,0.008749,0.449556,2871091,chr9_9,Ppr
chr9,5541102,5574928,5558508,25000,0.002538,0.003508,0.011697,0.599536,2871091,chr9_9,Ppr
chr9,5574929,5606283,5589544,25000,0.002617,0.004935,0.013167,0.564763,2871091,chr9_9,Ppr
chr9,5606284,5632131,5619299,25000,0.003291,0.002266,0.006466,0.409088,2871091,chr9_9,Ppr
chr9,5632132,5682403,5658290,25000,0.00388,0.003847,0.008413,0.381194,2871091,chr9_9,Ppr
chr9,5682404,5708329,5695409,25000,0.004154,0.004127,0.01163,0.485516,2871091,chr9_9,Ppr
chr9,5708330,5738931,5724161,25000,0.005222,0.003361,0.010609,0.437019,2871091,chr9_9,Ppr
chr9,5738932,5767251,5752751,25000,0.00394,0.004354,0.009116,0.384702,2871091,chr9_9,Ppr
chr9,5767252,5800856,5784974,25000,0.004018,0.002471,0.008402,0.453375,2871091,chr9_9,Ppr
chr9,5800857,5830908,5815596,25000,0.00455,0.003088,0.007059,0.314181,2871091,chr9_9,Ppr
chr9,5830909,5876020,5851519,25000,0.003511,0.004572,0.007867,0.330565,2871091,chr9_9,Ppr
chr9,5876021,5901964,5888972,25000,0.002968,0.002109,0.004617,0.29936,2871091,chr9_9,Ppr
chr9,5901965,5930745,5917186,25000,0.003166,0.002075,0.009738,0.586267,2871091,chr9_9,Ppr
chr9,5930746,5956750,5943927,25000,0.002838,0.002805,0.006277,0.389927,2871091,chr9_9,Ppr
chr9,5956751,5982409,5969676,25000,0.002466,0.002114,0.007329,0.534394,2871091,chr9_9,Ppr
chr9,5982410,6008324,5995175,25000,0.002345,0.002171,0.003978,0.284402,2871091,chr9_9,Ppr
chr9,6008325,6044974,6029202,25000,0.002255,0.002987,0.00964,0.582846,2871091,chr9_9,Ppr
chr9,6044975,6073222,6059510,25000,0.002785,0.003193,0.011595,0.600346,2871091,chr9_9,Ppr
chr9,6073223,6102680,6089808,25000,0.002938,0.002662,0.003946,0.176034,2871091,chr9_9,Ppr
chr9,6102681,6129442,6115962,25000,0.004665,0.003661,0.013907,0.549795,2871091,chr9_9,Ppr
chr9,6129443,6157580,6143747,25000,0.00435,0.003741,0.013316,0.544541,2871091,chr9_9,Ppr
chr9,6157581,6184475,6171239,25000,0.002951,0.002662,0.007251,0.452383,2871091,chr9_9,Ppr
chr9,6184476,6211047,6197778,25000,0.002661,0.004032,0.015975,0.663163,2871091,chr9_9,Ppr
chr9,6211048,6249541,6233606,25000,0.003857,0.002911,0.012273,0.578131,2871091,chr9_9,Ppr
chr9,6249542,6281167,6264115,25000,0.0025,0.002477,0.008324,0.550216,2871091,chr9_9,Ppr
chr9,6281168,6308564,6295265,25000,0.00345,0.004458,0.011386,0.495183,2871091,chr9_9,Ppr
chr9,6308565,6336353,6322423,25000,0.003484,0.002974,0.008451,0.457592,2871091,chr9_9,Ppr
chr9,6336354,6362946,6349435,25000,0.002121,0.002108,0.002901,0.162436,2871091,chr9_9,Ppr
chr9,6362947,6389438,6376141,25000,0.003199,0.004418,0.008398,0.385984,2871091,chr9_9,Ppr
chr9,6389439,6415060,6402282,25000,0.00322,0.003573,0.00779,0.402982,2871091,chr9_9,Ppr
chr9,6415061,6445931,6432250,25000,0.002452,0.002989,0.006338,0.409566,2871091,chr9_9,Ppr
chr9,6445932,6471961,6458910,25000,0.003005,0.003368,0.008306,0.456006,2871091,chr9_9,Ppr
chr9,6471962,6502872,6488581,25000,0.003199,0.003595,0.008762,0.451714,2871091,chr9_9,Ppr
chr9,6502873,6528690,6515641,25000,0.003169,0.003108,0.007229,0.404774,2871091,chr9_9,Ppr
chr9,6528691,6554718,6541725,25000,0.00395,0.0034,0.009689,0.46058,2871091,chr9_9,Ppr
chr9,6554719,6584405,6568474,25000,0.003855,0.002739,0.008593,0.455959,2871091,chr9_9,Ppr
chr9,6584406,6610465,6597438,25000,0.003837,0.003229,0.009903,0.48474,2871091,chr9_9,Ppr
chr9,6610466,6636279,6623335,25000,0.003975,0.002996,0.012822,0.582878,2871091,chr9_9,Ppr
chr9,6636280,6663565,6650524,25000,0.003122,0.003234,0.007036,0.387783,2871091,chr9_9,Ppr
chr9,6663566,6689113,6676330,25000,0.003185,0.003061,0.007171,0.403374,2871091,chr9_9,Ppr
chr9,6689114,6715131,6702070,25000,0.002146,0.004101,0.007557,0.425487,2871091,chr9_9,Ppr
chr9,6715132,6741238,6728185,25000,0.003033,0.001652,0.003356,0.184156,2871091,chr9_9,Ppr
chr9,6741239,6767896,6754675,25000,0.003586,0.003838,0.00782,0.366025,2871091,chr9_9,Ppr
chr9,6767897,6793760,6780753,25000,0.003448,0.002932,0.008427,0.461321,2871091,chr9_9,Ppr
chr9,6793761,6819722,6806754,25000,0.001943,0.003504,0.007224,0.462958,2871091,chr9_9,Ppr
chr9,6819723,6846545,6833071,25000,0.004286,0.002092,0.00567,0.288734,2871091,chr9_9,Ppr
chr9,6846546,6872527,6859629,25000,0.005092,0.004006,0.007765,0.269447,2871091,chr9_9,Ppr
chr9,6872528,6898153,6885337,25000,0.002308,0.002605,0.004207,0.270989,2871091,chr9_9,Ppr
chr9,6898154,6924763,6911603,25000,0.003701,0.004069,0.008536,0.384476,2871091,chr9_9,Ppr
chr9,6924764,6950679,6937631,25000,0.003581,0.005166,0.010803,0.434096,2871091,chr9_9,Ppr
chr9,6950680,6976522,6963596,25000,0.003369,0.003205,0.009953,0.514074,2871091,chr9_9,Ppr
chr9,6976523,7003303,6989796,25000,0.003444,0.003736,0.010156,0.488296,2871091,chr9_9,Ppr
chr9,7003304,7033692,7019785,25000,0.003795,0.007068,0.009994,0.304675,2871091,chr9_9,Ppr
chr9,7033693,7060232,7046693,25000,0.004087,0.004088,0.010569,0.452782,2871091,chr9_9,Ppr
chr9,7060233,7086355,7073461,25000,0.005126,0.004351,0.01242,0.458222,2871091,chr9_9,Ppr
chr9,7086356,7114023,7100439,25000,0.003346,0.005673,0.015845,0.567408,2871091,chr9_9,Ppr
chr9,7114024,7140627,7127361,25000,0.0027,0.002828,0.010289,0.586871,2871091,chr9_9,Ppr
chr9,7140628,7167698,7153929,25000,0.002776,0.003377,0.006279,0.352017,2871091,chr9_9,Ppr
chr9,7167699,7193362,7180602,25000,0.002443,0.003278,0.010236,0.573591,2871091,chr9_9,Ppr
chr9,7193363,7229113,7208193,25000,0.004481,0.003851,0.018027,0.634488,2871091,chr9_9,Ppr
chr9,7229114,7291025,7247007,25000,0.005713,0.003763,0.011873,0.439983,2871091,chr9_9,Ppr
chr9,7291026,7318494,7305249,25000,0.007977,0.005612,0.012469,0.30346,2871091,chr9_9,Ppr
chr9,7318495,7346746,7332817,25000,0.006452,0.00507,0.011669,0.348578,2871091,chr9_9,Ppr
chr9,7346747,7395906,7369142,25000,0.005137,0.006305,0.008735,0.215567,2871091,chr9_9,Ppr
chr9,7395907,7436078,7421892,25000,0.006097,0.003619,0.008541,0.283454,2871091,chr9_9,Ppr
chr9,7436079,7462711,7449415,25000,0.005485,0.004956,0.017395,0.548853,2871091,chr9_9,Ppr
chr9,7462712,7493197,7478434,25000,0.007728,0.003158,0.014578,0.466855,2871091,chr9_9,Ppr
chr9,7493198,7520632,7506990,25000,0.006166,0.006045,0.018751,0.519353,2871091,chr9_9,Ppr
chr9,7520633,7556842,7536907,25000,0.004165,0.005158,0.011637,0.438429,2871091,chr9_9,Ppr
chr9,7556843,7587356,7571759,25000,0.002563,0.004149,0.010472,0.525215,2871091,chr9_9,Ppr
chr9,7587357,7616886,7601263,25000,0.005012,0.006223,0.019206,0.557945,2871091,chr9_9,Ppr
chr9,7616887,7643937,7630000,25000,0.001559,0.006498,0.008477,0.365538,2871091,chr9_9,Ppr
chr9,7643938,7688712,7666155,25000,0.003629,0.003505,0.004936,0.166877,2871091,chr9_9,Ppr
chr9,7688713,7728738,7707069,25000,0.003155,0.003301,0.008043,0.437655,2871091,chr9_9,Ppr
chr9,7728739,7757229,7743762,25000,0.004721,0.003917,0.012088,0.48416,2871091,chr9_9,Ppr
chr9,7757230,7783919,7770794,25000,0.0072,0.00605,0.017826,0.468677,2871091,chr9_9,Ppr
chr9,7783920,7811049,7797383,25000,0.003649,0.005514,0.014443,0.528974,2871091,chr9_9,Ppr
chr9,7811050,7839269,7825808,25000,0.003312,0.003289,0.009405,0.491124,2871091,chr9_9,Ppr
chr9,7839270,7866179,7852767,25000,0.003492,0.003554,0.010447,0.506298,2871091,chr9_9,Ppr
chr9,7866180,7891841,7878978,25000,0.003469,0.003629,0.007152,0.346337,2871091,chr9_9,Ppr
chr9,7891842,7918031,7904989,25000,0.002901,0.003508,0.007708,0.423027,2871091,chr9_9,Ppr
chr9,7918032,7944023,7931031,25000,0.004396,0.003811,0.011268,0.476705,2871091,chr9_9,Ppr
chr9,7944024,7971003,7957562,25000,0.005141,0.00511,0.008856,0.275244,2871091,chr9_9,Ppr
chr9,7971004,7997016,7983958,25000,0.003802,0.004788,0.01462,0.556369,2871091,chr9_9,Ppr
chr9,7997017,8046376,8016206,25000,0.005091,0.004687,0.01155,0.415528,2871091,chr9_9,Ppr
chr9,8466258,8493193,8479747,25000,0.00314,0.004965,0.011542,0.490928,1138287,chr9_10,Ppr
chr9,8493194,8518882,8506056,25000,0.002491,0.002366,0.002803,0.07441,1138287,chr9_10,Ppr
chr9,8518883,8545197,8531849,25000,0.002397,0.002123,0.004078,0.295652,1138287,chr9_10,Ppr
chr9,8545198,8573926,8559077,25000,0.005704,0.005022,0.010537,0.334801,1138287,chr9_10,Ppr
chr9,8573927,8607846,8592682,25000,0.005305,0.004828,0.017479,0.561043,1138287,chr9_10,Ppr
chr9,8607847,8635887,8622142,25000,0.003816,0.004375,0.014813,0.577237,1138287,chr9_10,Ppr
chr9,8635888,8666720,8650538,25000,0.002746,0.002673,0.007,0.4524,1138287,chr9_10,Ppr
chr9,8666721,8693860,8680317,25000,0.002477,0.002394,0.004286,0.283851,1138287,chr9_10,Ppr
chr9,8693861,8725788,8708607,25000,0.003075,0.003784,0.011189,0.541354,1138287,chr9_10,Ppr
chr9,8725789,8768359,8752165,25000,0.002895,0.003169,0.010072,0.547837,1138287,chr9_10,Ppr
chr9,8768360,8794000,8781192,25000,0.003652,0.003608,0.007758,0.37238,1138287,chr9_10,Ppr
chr9,8794001,8820933,8807727,25000,0.00544,0.004282,0.010131,0.361273,1138287,chr9_10,Ppr
chr9,8820934,8847067,8834055,25000,0.004597,0.00383,0.011838,0.485616,1138287,chr9_10,Ppr
chr9,8847068,8894805,8875791,25000,0.004629,0.003308,0.007784,0.334039,1138287,chr9_10,Ppr
chr9,8894806,8923917,8907883,25000,0.002616,0.003141,0.004433,0.219793,1138287,chr9_10,Ppr
chr9,8923918,8951323,8937688,25000,0.002697,0.002662,0.004307,0.24068,1138287,chr9_10,Ppr
chr9,8951324,8977732,8964464,25000,0.003283,0.002954,0.008878,0.490801,1138287,chr9_10,Ppr
chr9,8977733,9011880,8991005,25000,0.00412,0.003705,0.016642,0.62927,1138287,chr9_10,Ppr
chr9,9011881,9040411,9026490,25000,0.002428,0.003676,0.01081,0.570098,1138287,chr9_10,Ppr
chr9,9040412,9066215,9053337,25000,0.003981,0.003598,0.011031,0.499259,1138287,chr9_10,Ppr
chr9,9066216,9093197,9079854,25000,0.002666,0.004349,0.005975,0.268491,1138287,chr9_10,Ppr
chr9,9093198,9135417,9107694,25000,0.003903,0.010334,0.016088,0.396654,1138287,chr9_10,Ppr
chr9,9135418,9180693,9162763,25000,0.003654,0.002817,0.008207,0.444944,1138287,chr9_10,Ppr
chr9,9180694,9209130,9194330,25000,0.004487,0.003658,0.012263,0.512015,1138287,chr9_10,Ppr
chr9,9209131,9250140,9224047,25000,0.003455,0.006595,0.019584,0.601872,1138287,chr9_10,Ppr
chr9,9250141,9284465,9266315,25000,0.002547,0.002708,0.005459,0.359929,1138287,chr9_10,Ppr
chr9,9284466,9312943,9299659,25000,0.002632,0.002377,0.002842,0.065565,1138287,chr9_10,Ppr
chr9,9312944,9344545,9330342,25000,0.004526,0.005069,0.012283,0.448749,1138287,chr9_10,Ppr
chr9,9344546,9395221,9369295,25000,0.001699,0.004636,0.006135,0.328325,1138287,chr9_10,Ppr
chr9,9395222,9438649,9415037,25000,0.003274,0.003228,0.008247,0.444951,1138287,chr9_10,Ppr
chr9,9438650,9464280,9451473,25000,0.003082,0.002286,0.006759,0.442038,1138287,chr9_10,Ppr
chr9,9464281,9496348,9479514,25000,0.003471,0.002722,0.013023,0.625842,1138287,chr9_10,Ppr
chr9,9496349,9521981,9509218,25000,0.00421,0.003854,0.008321,0.356885,1138287,chr9_10,Ppr
chr9,9521982,9548305,9535302,25000,0.002585,0.002717,0.00407,0.218259,1138287,chr9_10,Ppr
chr9,9548306,9577488,9561994,25000,0.003886,0.003697,0.011892,0.527113,1138287,chr9_10,Ppr
chr9,9618221,9646750,9631984,25000,0.006014,0.003923,0.012106,0.428404,287133,chr9_11,Ppr
chr9,9646751,9714515,9672398,25000,0.007422,0.005466,0.012571,0.331581,287133,chr9_11,Ppr
chr9,9714516,9740561,9727614,25000,0.003374,0.002892,0.005352,0.269819,287133,chr9_11,Ppr
chr9,9740562,9814225,9775356,25000,0.004175,0.004452,0.010785,0.439095,287133,chr9_11,Ppr
chr9,9814226,9856140,9836314,25000,0.006113,0.005171,0.011,0.331335,287133,chr9_11,Ppr
chr9,9856141,9906848,9881739,25000,0.002498,0.001923,0.009283,0.625332,287133,chr9_11,Ppr
chr9,9906849,9948616,9929936,25000,0.001948,0.001743,0.002848,0.220725,179140,chr9_12,Ppr
chr9,9948617,10011157,9975027,25000,0.0028,0.002913,0.007163,0.440316,179140,chr9_12,Ppr
chr9,10011158,10061991,10039970,25000,0.005548,0.003571,0.00866,0.31935,179140,chr9_12,Ppr
chr9,10061992,10119551,10081087,25000,0.00432,0.004377,0.006609,0.213338,179140,chr9_12,Ppr
chr9,10340269,10375192,10359298,25000,0.001871,0.006351,0.018604,0.640537,149581,chr9_13,Ppr
chr9,10375193,10443820,10415604,25000,0.001559,0.002833,0.013489,0.728477,149581,chr9_13,Ppr
chr9,10443821,10473765,10458421,25000,0.004549,0.005909,0.009486,0.29814,149581,chr9_13,Ppr
chr9,10706014,10756912,10732151,25000,0.002411,0.002269,0.002395,0.012186,105977,chr9_14,Ppr
chr9,10756914,10807734,10780924,25000,0.002065,0.001461,0.017516,0.823388,105977,chr9_14,Ppr
chr9,10988638,11039222,11013432,25000,0.007208,0.003875,0.020548,0.58553,174026,chr9_15,Ppr
chr9,11039223,11075482,11056453,25000,0.004428,0.003306,0.01059,0.475643,174026,chr9_15,Ppr
chr9,11075483,11144147,11112626,25000,0.003239,0.003121,0.00425,0.149247,174026,chr9_15,Ppr
chr9,11370103,11417036,11395211,25000,0.002694,0.004973,0.005646,0.197815,323366,chr9_16,Ppr
chr9,11417037,11477164,11454436,25000,0.00479,0.006663,0.01566,0.475097,323366,chr9_16,Ppr
chr9,11477165,11503398,11490222,25000,0.002743,0.002824,0.006451,0.407307,323366,chr9_16,Ppr
chr9,11503399,11533273,11516612,25000,0.005329,0.006679,0.009417,0.228716,323366,chr9_16,Ppr
chr9,11533274,11578359,11552084,25000,0.006782,0.0048,0.013365,0.405612,323366,chr9_16,Ppr
chr9,11578360,11621280,11598747,25000,0.004069,0.004942,0.008566,0.319868,323366,chr9_16,Ppr
chr9,11621281,11690020,11663193,25000,0.004649,0.004132,0.009365,0.371546,323366,chr9_16,Ppr
chr9,11851245,11897393,11874357,25000,0.003436,0.003316,0.007046,0.361889,269318,chr9_17,Ppr
chr9,11897394,11952229,11927674,25000,0.004658,0.004982,0.00907,0.315075,269318,chr9_17,Ppr
chr9,11952230,11998298,11975975,25000,0.006223,0.00724,0.008857,0.141444,269318,chr9_17,Ppr
chr9,11998299,12027467,12012478,25000,0.003231,0.003881,0.004297,0.098047,269318,chr9_17,Ppr
chr9,12027468,12059981,12044054,25000,0.001789,0.003063,0.008599,0.564764,269318,chr9_17,Ppr
chr9,12059982,12121058,12097036,25000,0.001901,0.002316,0.002412,0.069047,269318,chr9_17,Ppr
chr9,12153958,12230177,12199316,25000,0.00212,0.002283,0.003457,0.233966,274004,chr9_18,Ppr
chr9,12230178,12297949,12257573,25000,0.004552,0.003669,0.013594,0.546191,274004,chr9_18,Ppr
chr9,12297950,12354350,12330373,25000,0.005305,0.002919,0.016318,0.613367,274004,chr9_18,Ppr
chr9,12354351,12396652,12374045,25000,0.00435,0.002639,0.013629,0.602071,274004,chr9_18,Ppr
chr9,12396653,12428427,12412199,25000,0.00287,0.001756,0.005245,0.39802,274004,chr9_18,Ppr
chr9,12524285,12589188,12547433,25000,0.002418,0.004049,0.005718,0.286155,220479,chr9_19,Ppr
chr9,12589189,12627691,12608916,25000,0.002293,0.005285,0.017999,0.661773,220479,chr9_19,Ppr
chr9,12627692,12666084,12648150,25000,0.002086,0.002941,0.008197,0.541255,220479,chr9_19,Ppr
chr9,12666085,12716892,12693460,25000,0.00345,0.005569,0.011107,0.432838,220479,chr9_19,Ppr
chr9,12716893,12788527,12740037,25000,0.005068,0.005168,0.006109,0.091757,220479,chr9_19,Ppr
chr9,13091225,13143822,13113700,25000,0.004547,0.004514,0.011544,0.446823,158984,chr9_20,Ppr
chr9,13143823,13180204,13163925,25000,0.002335,0.001977,0.003432,0.235911,158984,chr9_20,Ppr
chr9,13180206,13231638,13206486,25000,0.001764,0.002384,0.004132,0.341036,158984,chr9_20,Ppr
chr9,13376005,13477321,13443338,25000,0.003772,0.003525,0.008479,0.408543,239479,chr9_21,Ppr
chr9,13477322,13506907,13493824,25000,0.004455,0.003667,0.011508,0.488956,239479,chr9_21,Ppr
chr9,13506908,13534584,13520521,25000,0.002686,0.00423,0.009267,0.46712,239479,chr9_21,Ppr
chr9,13534586,13592731,13564796,25000,0.002203,0.002396,0.007197,0.516334,239479,chr9_21,Ppr
chr9,13710353,13741057,13725642,25000,0.004401,0.007476,0.010926,0.304707,461914,chr9_22,Ppr
chr9,13741058,13810890,13775811,25000,0.004953,0.005218,0.016754,0.544891,461914,chr9_22,Ppr
chr9,13810891,13845568,13830940,25000,0.002924,0.003623,0.008835,0.469898,461914,chr9_22,Ppr
chr9,13845569,13879753,13861807,25000,0.004415,0.003733,0.015493,0.593867,461914,chr9_22,Ppr
chr9,13879754,13933036,13907968,25000,0.005561,0.004086,0.01273,0.460925,461914,chr9_22,Ppr
chr9,13933037,13958931,13945889,25000,0.006298,0.003378,0.021634,0.644305,461914,chr9_22,Ppr
chr9,13958932,13999248,13976377,25000,0.005262,0.003249,0.01225,0.494963,461914,chr9_22,Ppr
chr9,13999249,14054638,14029509,25000,0.003643,0.003734,0.010959,0.507017,461914,chr9_22,Ppr
chr9,14054639,14080916,14067521,25000,0.003934,0.003927,0.008244,0.364136,461914,chr9_22,Ppr
chr9,14080917,14142177,14103763,25000,0.004388,0.006517,0.010144,0.309865,461914,chr9_22,Ppr
chr9,14315742,14353930,14334873,25000,0.007942,0.005453,0.017145,0.448719,154186,chr9_23,Ppr
chr9,14353931,14387154,14368165,25000,0.004517,0.004339,0.012741,0.494802,154186,chr9_23,Ppr
chr9,14387155,14426647,14410345,25000,0.004389,0.007727,0.010024,0.254635,154186,chr9_23,Ppr
chr9,14426648,14498104,14460712,25000,0.003839,0.002647,0.005261,0.245122,154186,chr9_23,Ppr
chr9,14498105,14542500,14523938,25000,0.003556,0.004681,0.008866,0.37552,126363,chr9_24,Ppr
chr9,14542501,14569928,14556101,25000,0.003626,0.004561,0.014867,0.578643,126363,chr9_24,Ppr
chr9,14569929,14679278,14599688,25000,0.006532,0.00559,0.022427,0.584854,126363,chr9_24,Ppr
chr9,14679279,14746051,14713767,25000,0.005922,0.008331,0.009008,0.121085,746484,chr9_25,Ppr
chr9,14746052,14812198,14783854,25000,0.005041,0.005734,0.008382,0.224779,746484,chr9_25,Ppr
chr9,14812199,14876118,14850040,25000,0.002872,0.008434,0.009469,0.256953,746484,chr9_25,Ppr
chr9,14876119,14919104,14896235,25000,0.005805,0.003354,0.015548,0.555482,746484,chr9_25,Ppr
chr9,14919105,14957101,14939285,25000,0.003242,0.004017,0.013049,0.575219,746484,chr9_25,Ppr
chr9,14957102,14997816,14972009,25000,0.00332,0.002881,0.008087,0.456321,746484,chr9_25,Ppr
chr9,14997817,15037936,15015777,25000,0.001951,0.003178,0.009536,0.586499,746484,chr9_25,Ppr
chr9,15037937,15064838,15051103,25000,0.005934,0.006303,0.01295,0.368106,746484,chr9_25,Ppr
chr9,15064839,15092583,15077832,25000,0.004806,0.003714,0.010756,0.44308,746484,chr9_25,Ppr
chr9,15092584,15194181,15125293,25000,0.007648,0.007006,0.011774,0.240501,746484,chr9_25,Ppr
chr9,15194182,15234386,15210948,25000,0.002386,0.001841,0.011844,0.706048,746484,chr9_25,Ppr
chr9,15234387,15284789,15267497,25000,0.009638,0.004771,0.015516,0.375737,746484,chr9_25,Ppr
chr9,15284790,15315893,15300900,25000,0.006703,0.00718,0.015537,0.392486,746484,chr9_25,Ppr
chr9,15315894,15364048,15338444,25000,0.002231,0.00424,0.007583,0.412085,746484,chr9_25,Ppr
chr9,15364049,15399835,15382548,25000,0.002144,0.002923,0.014354,0.708855,746484,chr9_25,Ppr
chr9,15441636,15498982,15474125,25000,0.00532,0.005611,0.012816,0.412332,350256,chr9_26,Ppr
chr9,15498983,15535413,15518422,25000,0.004183,0.005147,0.009129,0.332989,350256,chr9_26,Ppr
chr9,15535414,15600623,15569982,25000,0.004803,0.005421,0.01691,0.546292,350256,chr9_26,Ppr
chr9,15600624,15653084,15635928,25000,0.005559,0.006136,0.015308,0.457732,350256,chr9_26,Ppr
chr9,15653085,15710509,15683126,25000,0.002162,0.002856,0.009191,0.589329,350256,chr9_26,Ppr
chr9,15710510,15756287,15737940,25000,0.007714,0.004656,0.012747,0.35632,350256,chr9_26,Ppr
chr9,15865057,15939623,15924244,25000,0.003426,0.003888,0.004818,0.14212,328023,chr9_27,Ppr
chr9,15939624,15967712,15954201,25000,0.004062,0.003848,0.006669,0.263576,328023,chr9_27,Ppr
chr9,15967713,16031240,16003153,25000,0.004195,0.002614,0.004673,0.162715,328023,chr9_27,Ppr
chr9,16031241,16084381,16057634,25000,0.005527,0.005376,0.012714,0.410044,328023,chr9_27,Ppr
chr9,16084382,16131152,16101114,25000,0.007054,0.003859,0.01529,0.484604,328023,chr9_27,Ppr
chr9,16131153,16170582,16147426,25000,0.005746,0.004606,0.014715,0.490183,328023,chr9_27,Ppr
chr9,16215993,16280852,16253662,25000,0.005857,0.00442,0.01137,0.387561,202465,chr9_28,Ppr
chr9,16280853,16307605,16294426,25000,0.003761,0.009175,0.021612,0.549855,202465,chr9_28,Ppr
chr9,16307606,16364277,16337665,25000,0.00294,0.002684,0.004746,0.252936,202465,chr9_28,Ppr
chr9,16364278,16399176,16382656,25000,0.005337,0.001712,0.008979,0.446719,202465,chr9_28,Ppr
chr9,16454558,16487464,16472929,25000,0.00563,0.008322,0.01306,0.312749,341013,chr9_29,Ppr
chr9,16487465,16519863,16503886,25000,0.002658,0.008023,0.01501,0.485805,341013,chr9_29,Ppr
chr9,16519864,16568525,16536334,25000,0.004152,0.003069,0.006941,0.324899,341013,chr9_29,Ppr
chr9,16569680,16609290,16592400,25000,0.004374,0.006222,0.013146,0.435933,341013,chr9_29,Ppr
chr9,16609291,16658922,16639717,25000,0.004404,0.003289,0.01012,0.459742,341013,chr9_29,Ppr
chr9,16658923,16689758,16673957,25000,0.004082,0.007142,0.01667,0.506905,341013,chr9_29,Ppr
chr9,16689759,16734354,16703179,25000,0.004546,0.005762,0.016241,0.528833,341013,chr9_29,Ppr
chr9,16734355,16772046,16751779,25000,0.005539,0.0051,0.011089,0.361345,341013,chr9_29,Ppr
chr9,16772047,16827090,16800622,25000,0.003619,0.002801,0.005353,0.258364,341013,chr9_29,Ppr
chr9,16827091,16884339,16857585,25000,0.00435,0.003442,0.004385,0.060691,182443,chr9_30,Ppr
chr9,16884340,16956616,16923656,25000,0.005409,0.005333,0.009265,0.274473,182443,chr9_30,Ppr
chr9,16956617,16994798,16978364,25000,0.005302,0.005715,0.007505,0.159021,182443,chr9_30,Ppr
chr9,17107693,17137091,17120843,25000,0.004347,0.004082,0.004949,0.083332,155483,chr9_31,Ppr
chr9,17137093,17181372,17162172,25000,0.004749,0.002741,0.005842,0.226134,155483,chr9_31,Ppr
chr9,17181373,17230661,17212261,25000,0.002909,0.00286,0.003131,0.042788,155483,chr9_31,Ppr
